"","rules","support","confidence","lift","laplace","chiSquared","weightedChiSquared"
"29","{word_freq_hpl=(0.095; Inf],word_freq_lab=(0.125; Inf]} => {class=0}",0.0519198261289544,1,1.65045834994022,0.995391705069124,147.507087576929,147.507087576929
"30","{word_freq_labs=(0.125; Inf],word_freq_telnet=(0.045; Inf]} => {class=0}",0.050229413185221,1,1.65045834994022,0.995238095238095,142.45054402169,142.45054402169
"31","{word_freq_hp=(0.715; Inf],word_freq_george=(0.44; Inf]} => {class=0}",0.0499879256218305,1,1.65045834994022,0.995215311004785,141.729649621302,141.729649621302
"32","{word_freq_your=[-Inf;0.405],word_freq_lab=(0.125; Inf]} => {class=0}",0.049263462931659,1,1.65045834994022,0.995145631067961,139.569163710667,139.569163710667
"33","{word_freq_lab=(0.125; Inf],word_freq_labs=(0.125; Inf]} => {class=0}",0.0485390002414876,1,1.65045834994022,0.995073891625616,137.411967880099,137.411967880099
"34","{word_freq_george=(0.44; Inf],X.char_freq_..28.=(0.2815; Inf]} => {class=0}",0.0473315624245351,1,1.65045834994022,0.994949494949495,133.823932398498,133.823932398499
"35","{word_freq_george=(0.44; Inf],capital_run_length_longest=(9.5;18.5]} => {class=0}",0.0461241246075827,1,1.65045834994022,0.994818652849741,130.244980551029,130.244980551029
"36","{word_freq_85=(0.145; Inf],word_freq_technology=(0.085;1.64]} => {class=0}",0.0449166867906303,1,1.65045834994022,0.99468085106383,126.675077886486,126.675077886486
"37","{word_freq_george=(0.44; Inf],word_freq_650=(0.01; Inf]} => {class=0}",0.0446751992272398,1,1.65045834994022,0.994652406417112,125.962180236084,125.962180236084
"38","{word_freq_george=(0.44; Inf],word_freq_labs=(0.125; Inf]} => {class=0}",0.0444337116638493,1,1.65045834994022,0.994623655913978,125.249642907973,125.249642907973
"39","{word_freq_credit=[-Inf;0.075],word_freq_857=(0.045; Inf]} => {class=0}",0.0441922241004588,1,1.65045834994022,0.994594594594595,124.537465629041,124.537465629041
"40","{word_freq_george=(0.44; Inf],word_freq_85=(0.145; Inf]} => {class=0}",0.0439507365370683,1,1.65045834994022,0.994565217391304,123.825648126457,123.825648126457
"41","{word_freq_labs=(0.125; Inf],word_freq_1999=(0.025; Inf]} => {class=0}",0.0439507365370683,1,1.65045834994022,0.994565217391304,123.825648126457,123.825648126457
"42","{word_freq_money=[-Inf;0.01],word_freq_857=(0.045; Inf]} => {class=0}",0.0437092489736779,1,1.65045834994022,0.994535519125683,123.114190127662,123.114190127662
"43","{word_freq_telnet=(0.045; Inf],word_freq_technology=(0.085;1.64]} => {class=0}",0.041777348466554,1,1.65045834994022,0.994285714285714,117.43543565744,117.43543565744
"44","{word_freq_george=(0.44; Inf],word_freq_857=(0.045; Inf]} => {class=0}",0.0405699106496015,1,1.65045834994022,0.994117647058824,113.89782747375,113.89782747375
"45","{X.char_freq_..21.=(0.3775; Inf],capital_run_length_total=(726.5; Inf]} => {class=1}",0.0405699106496015,1,2.53737745098039,0.994117647058824,269.200866880858,269.200866880857
"46","{word_freq_george=(0.44; Inf],word_freq_telnet=(0.045; Inf]} => {class=0}",0.0400869355228206,1,1.65045834994022,0.994047619047619,112.485276100378,112.485276100378
"47","{word_freq_1999=(0.025; Inf],word_freq_original=(0.245; Inf]} => {class=0}",0.0398454479594301,1,1.65045834994022,0.994011976047904,111.779533317883,111.779533317883
"48","{word_freq_george=(0.44; Inf],capital_run_length_total=[-Inf;14.5]} => {class=0}",0.0393624728326491,1,1.65045834994022,0.993939393939394,110.369112221643,110.369112221643
"49","{word_freq_george=(0.44; Inf],capital_run_length_average=(2.014;3.334]} => {class=0}",0.0388794977058681,1,1.65045834994022,0.993865030674847,108.960108634043,108.960108634043
"50","{word_freq_your=[-Inf;0.405],word_freq_telnet=(0.045; Inf]} => {class=0}",0.0388794977058681,1,1.65045834994022,0.993865030674847,108.960108634043,108.960108634043
"51","{word_freq_george=(0.44; Inf],capital_run_length_total=(14.5;51.5]} => {class=0}",0.0381550350156967,1,1.65045834994022,0.99375,106.84925641029,106.84925641029
"52","{word_freq_hpl=(0.095; Inf],word_freq_415=(0.195; Inf]} => {class=0}",0.0381550350156967,1,1.65045834994022,0.99375,106.84925641029,106.84925641029
"53","{word_freq_hp=(0.715; Inf],word_freq_415=(0.195; Inf]} => {class=0}",0.0376720598889157,1,1.65045834994022,0.993670886075949,105.443787259217,105.443787259217
"54","{word_freq_85=(0.145; Inf],X.char_freq_..28.=(0.2815; Inf]} => {class=0}",0.0374305723255252,1,1.65045834994022,0.993630573248408,104.741581585769,104.741581585769
"55","{word_freq_415=(0.195; Inf],word_freq_85=(0.145; Inf]} => {class=0}",0.0371890847621347,1,1.65045834994022,0.993589743589744,104.039728159963,104.039728159964
"56","{word_freq_all=[-Inf;0.235],word_freq_857=(0.045; Inf]} => {class=0}",0.0367061096353538,1,1.65045834994022,0.993506493506494,102.637076991619,102.637076991619
"57","{word_freq_george=(0.44; Inf],word_freq_1999=(0.025; Inf]} => {class=0}",0.0364646220719633,1,1.65045834994022,0.993464052287582,101.936278719917,101.936278719917
"58","{word_freq_labs=(0.125; Inf],X.char_freq_..28.=(0.2815; Inf]} => {class=0}",0.0350156966916204,1,1.65045834994022,0.993197278911565,97.7388548373004,97.7388548373005
"59","{word_freq_hpl=(0.095; Inf],word_freq_original=(0.245; Inf]} => {class=0}",0.033808258874668,1,1.65045834994022,0.992957746478873,94.2506182940116,94.2506182940116
"60","{word_freq_1999=(0.025; Inf],word_freq_edu=(0.125; Inf]} => {class=0}",0.0335667713112775,1,1.65045834994022,0.99290780141844,93.5540169333428,93.5540169333428
"61","{word_freq_857=(0.045; Inf],word_freq_technology=(0.085;1.64]} => {class=0}",0.033325283747887,1,1.65045834994022,0.992857142857143,92.8577636123246,92.8577636123247
"62","{word_freq_edu=(0.125; Inf],capital_run_length_longest=[-Inf;9.5]} => {class=0}",0.032359333494325,1,1.65045834994022,0.992647058823529,90.0762255132832,90.0762255132832
"63","{word_freq_hp=(0.715; Inf],word_freq_original=(0.245; Inf]} => {class=0}",0.032359333494325,1,1.65045834994022,0.992647058823529,90.0762255132832,90.0762255132832
"64","{word_freq_000=[-Inf;0.125],word_freq_cs=(0.01; Inf]} => {class=0}",0.032359333494325,1,1.65045834994022,0.992647058823529,90.0762255132832,90.0762255132832
"65","{word_freq_george=(0.44; Inf],capital_run_length_total=(90.5;216.5]} => {class=0}",0.0321178459309346,1,1.65045834994022,0.992592592592593,89.3817084841875,89.3817084841875
"66","{word_freq_george=(0.44; Inf],word_freq_technology=(0.085;1.64]} => {class=0}",0.0321178459309346,1,1.65045834994022,0.992592592592593,89.3817084841875,89.3817084841875
"67","{word_freq_lab=(0.125; Inf],capital_run_length_average=(2.014;3.334]} => {class=0}",0.0321178459309346,1,1.65045834994022,0.992592592592593,89.3817084841875,89.3817084841875
"68","{word_freq_money=[-Inf;0.01],word_freq_cs=(0.01; Inf]} => {class=0}",0.0321178459309346,1,1.65045834994022,0.992592592592593,89.3817084841875,89.3817084841875
"69","{word_freq_addresses=[-Inf;0.025],word_freq_cs=(0.01; Inf]} => {class=0}",0.0316348708041536,1,1.65045834994022,0.992481203007519,87.9937136035956,87.9937136035956
"70","{word_freq_remove=[-Inf;0.01],word_freq_cs=(0.01; Inf]} => {class=0}",0.0316348708041536,1,1.65045834994022,0.992481203007519,87.9937136035956,87.9937136035956
"71","{word_freq_cs=(0.01; Inf],X.char_freq_..24.=[-Inf;0.0125]} => {class=0}",0.0309104081139821,1,1.65045834994022,0.992307692307692,85.914315342415,85.914315342415
"72","{word_freq_addresses=(0.025; Inf],X.char_freq_..21.=(0.3775; Inf]} => {class=1}",0.0301859454238107,1,2.53737745098039,0.992125984251969,198.153636221047,198.153636221047
"73","{word_freq_free=[-Inf;0.075],word_freq_pm=(0.745; Inf]} => {class=0}",0.0299444578604202,1,1.65045834994022,0.992063492063492,83.1466157233511,83.1466157233511
"74","{word_freq_business=(0.065;0.94],word_freq_hp=(0.715; Inf]} => {class=0}",0.0294614827336392,1,1.65045834994022,0.991935483870968,81.7648318752169,81.7648318752169
"75","{word_freq_george=(0.44; Inf],X.char_freq_..5B.=(0.0325; Inf]} => {class=0}",0.0294614827336392,1,1.65045834994022,0.991935483870968,81.7648318752169,81.7648318752169
"76","{word_freq_000=(0.26; Inf],X.char_freq_..23.=(0.0355; Inf]} => {class=1}",0.0294614827336392,1,2.53737745098039,0.991935483870968,193.253586213037,193.253586213037
"77","{word_freq_george=(0.44; Inf],capital_run_length_average=[-Inf;1.0535]} => {class=0}",0.0292199951702487,1,1.65045834994022,0.991869918699187,81.0744555421378,81.0744555421378
"78","{word_freq_650=[-Inf;0.01],word_freq_lab=(0.125; Inf]} => {class=0}",0.0292199951702487,1,1.65045834994022,0.991869918699187,81.0744555421378,81.0744555421378
"79","{word_freq_85=(0.145; Inf],capital_run_length_average=(1.0535;2.014]} => {class=0}",0.0287370200434678,1,1.65045834994022,0.991735537190083,79.6947327760292,79.6947327760292
"80","{word_freq_all=(0.235;1.93],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0284955324800773,1,2.53737745098039,0.991666666666667,186.731554285895,186.731554285895
"81","{word_freq_will=(0.245;1.605],word_freq_george=(0.44; Inf]} => {class=0}",0.0282540449166868,1,1.65045834994022,0.991596638655462,78.3163815037238,78.3163815037238
"82","{word_freq_will=(0.245;1.605],word_freq_telnet=(0.045; Inf]} => {class=0}",0.0260806568461724,1,1.65045834994022,0.990909090909091,72.1307183057432,72.1307183057432
"83","{word_freq_make=(0.075;1.69],word_freq_hp=(0.715; Inf]} => {class=0}",0.0255976817193914,1,1.65045834994022,0.990740740740741,70.7598738222696,70.7598738222696
"84","{word_freq_your=[-Inf;0.405],word_freq_415=(0.195; Inf]} => {class=0}",0.0255976817193914,1,1.65045834994022,0.990740740740741,70.7598738222696,70.7598738222696
"85","{word_freq_will=(0.245;1.605],word_freq_lab=(0.125; Inf]} => {class=0}",0.025356194156001,1,1.65045834994022,0.990654205607477,70.0749610618819,70.0749610618819
"86","{word_freq_technology=(0.085;1.64],word_freq_original=(0.245; Inf]} => {class=0}",0.025356194156001,1,1.65045834994022,0.990654205607477,70.0749610618819,70.0749610618819
"87","{word_freq_all=[-Inf;0.235],word_freq_pm=(0.745; Inf]} => {class=0}",0.025356194156001,1,1.65045834994022,0.990654205607477,70.0749610618819,70.0749610618819
"88","{word_freq_order=(0.045; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0251147065926105,1,2.53737745098039,0.990566037735849,164.006223073822,164.006223073822
"89","{word_freq_000=(0.26; Inf],word_freq_re=(0.015;0.135]} => {class=1}",0.02487321902922,1,2.53737745098039,0.990476190476191,162.389014988734,162.389014988735
"90","{word_freq_labs=(0.125; Inf],word_freq_original=(0.245; Inf]} => {class=0}",0.0246317314658295,1,1.65045834994022,0.990384615384615,68.0222576787443,68.0222576787443
"91","{word_freq_make=(0.075;1.69],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.024390243902439,1,2.53737745098039,0.990291262135922,159.157000612745,159.157000612745
"92","{word_freq_re=(1.57; Inf],capital_run_length_average=(1.0535;2.014]} => {class=0}",0.0239072687756581,1,1.65045834994022,0.99009900990099,65.9726013565415,65.9726013565415
"93","{word_freq_mail=(0.045; Inf],word_freq_george=(0.44; Inf]} => {class=0}",0.0236657812122676,1,1.65045834994022,0.99,65.2900585347609,65.2900585347609
"94","{word_freq_telnet=(0.045; Inf],word_freq_original=(0.245; Inf]} => {class=0}",0.0236657812122676,1,1.65045834994022,0.99,65.2900585347609,65.2900585347609
"95","{word_freq_over=(0.085;0.265],word_freq_000=(0.26; Inf]} => {class=1}",0.0234242936488771,1,2.53737745098039,0.98989898989899,152.702562407876,152.702562407876
"96","{word_freq_money=(0.01; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0231828060854866,1,2.53737745098039,0.989795918367347,151.090947429652,151.090947429652
"97","{word_freq_hpl=(0.095; Inf],word_freq_conference=(0.01; Inf]} => {class=0}",0.0229413185220961,1,1.65045834994022,0.989690721649485,63.2444544178772,63.2444544178772
"98","{word_freq_george=(0.005;0.44],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.0229413185220961,1,1.65045834994022,0.989690721649485,63.2444544178772,63.2444544178772
"99","{X.char_freq_..21.=(0.3775; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0226998309587056,1,2.53737745098039,0.989583333333333,147.870106820836,147.870106820836
"100","{word_freq_business=[-Inf;0.065],word_freq_george=(0.005;0.44]} => {class=0}",0.0224583433953151,1,1.65045834994022,0.989473684210526,61.8824027965726,61.8824027965726
"101","{word_freq_telnet=(0.045; Inf],capital_run_length_average=(1.0535;2.014]} => {class=0}",0.0219753682685342,1,1.65045834994022,0.989247311827957,60.5216964114373,60.5216964114373
"102","{word_freq_your=[-Inf;0.405],word_freq_george=(0.005;0.44]} => {class=0}",0.0219753682685342,1,1.65045834994022,0.989247311827957,60.5216964114373,60.5216964114373
"103","{word_freq_remove=(0.01; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0219753682685342,1,2.53737745098039,0.989247311827957,143.044810427257,143.044810427257
"104","{word_freq_edu=(0.125; Inf],capital_run_length_total=(14.5;51.5]} => {class=0}",0.0214923931417532,1,1.65045834994022,0.989010989010989,59.1623332705124,59.1623332705124
"105","{word_freq_all=[-Inf;0.235],word_freq_george=(0.005;0.44]} => {class=0}",0.0214923931417532,1,1.65045834994022,0.989010989010989,59.1623332705124,59.1623332705124
"106","{word_freq_over=[-Inf;0.085],word_freq_george=(0.005;0.44]} => {class=0}",0.0212509055783627,1,1.65045834994022,0.988888888888889,58.4831547952169,58.4831547952169
"107","{word_freq_650=(0.01; Inf],word_freq_re=(0.575;1.57]} => {class=0}",0.0210094180149722,1,1.65045834994022,0.98876404494382,57.80431138577,57.80431138577
"108","{word_freq_mail=[-Inf;0.045],word_freq_george=(0.005;0.44]} => {class=0}",0.0210094180149722,1,1.65045834994022,0.98876404494382,57.80431138577,57.80431138577
"109","{word_freq_original=(0.245; Inf],word_freq_re=(0.575;1.57]} => {class=0}",0.0207679304515817,1,1.65045834994022,0.988636363636364,57.1258027942809,57.1258027942809
"110","{word_freq_re=(0.015;0.135],capital_run_length_average=(4.813; Inf]} => {class=1}",0.0207679304515817,1,2.53737745098039,0.988636363636364,135.018515932884,135.018515932884
"111","{word_freq_internet=(0.035; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0207679304515817,1,2.53737745098039,0.988636363636364,135.018515932884,135.018515932884
"112","{word_freq_people=(0.105; Inf],word_freq_hp=(0.715; Inf]} => {class=0}",0.0205264428881913,1,1.65045834994022,0.988505747126437,56.4476287731032,56.4476287731032
"113","{word_freq_labs=(0.125; Inf],word_freq_re=(0.575;1.57]} => {class=0}",0.0205264428881913,1,1.65045834994022,0.988505747126437,56.4476287731032,56.4476287731032
"114","{word_freq_email=(0.015; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0202849553248008,1,2.53737745098039,0.988372093023256,131.813537603851,131.813537603851
"115","{word_freq_85=(0.145; Inf],capital_run_length_total=(51.5;90.5]} => {class=0}",0.0200434677614103,1,1.65045834994022,0.988235294117647,55.0922834523169,55.0922834523169
"116","{word_freq_000=(0.26; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0200434677614103,1,2.53737745098039,0.988235294117647,130.212233128219,130.212233128219
"117","{word_freq_credit=(0.075; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0200434677614103,1,2.53737745098039,0.988235294117647,130.212233128219,130.212233128219
"118","{word_freq_re=(0.575;1.57],word_freq_edu=(0.125; Inf]} => {class=0}",0.0198019801980198,1,1.65045834994022,0.988095238095238,54.415111658635,54.415111658635
"119","{X.char_freq_..23.=(0.0075;0.0355],capital_run_length_average=(4.813; Inf]} => {class=1}",0.0198019801980198,1,2.53737745098039,0.988095238095238,128.611717666865,128.611717666865
"120","{word_freq_your=(1.075;6.6],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0198019801980198,1,2.53737745098039,0.988095238095238,128.611717666865,128.611717666865
"121","{word_freq_labs=(0.125; Inf],capital_run_length_total=(51.5;90.5]} => {class=0}",0.0195604926346293,1,1.65045834994022,0.987951807228916,53.7382734471175,53.7382734471175
"122","{word_freq_hpl=(0.095; Inf],word_freq_george=(0.005;0.44]} => {class=0}",0.0193190050712388,1,1.65045834994022,0.98780487804878,53.0617685713358,53.0617685713357
"123","{word_freq_project=(1.18; Inf]} => {class=0}",0.0190775175078483,1,1.65045834994022,0.987654320987654,52.3855967851039,52.3855967851039
"124","{word_freq_you=(0.015;0.815],word_freq_85=(0.145; Inf]} => {class=0}",0.0190775175078483,1,1.65045834994022,0.987654320987654,52.3855967851039,52.3855967851039
"125","{word_freq_you=[-Inf;0.015],word_freq_telnet=(0.045; Inf]} => {class=0}",0.0190775175078483,1,1.65045834994022,0.987654320987654,52.3855967851039,52.3855967851039
"126","{word_freq_parts=[-Inf; Inf],word_freq_project=(1.18; Inf]} => {class=0}",0.0190775175078483,1,1.65045834994022,0.987654320987654,52.3855967851039,52.3855967851039
"127","{word_freq_project=(1.18; Inf],word_freq_table=[-Inf; Inf]} => {class=0}",0.0190775175078483,1,1.65045834994022,0.987654320987654,52.3855967851039,52.3855967851039
"128","{word_freq_3d=[-Inf;0.155],word_freq_project=(1.18; Inf]} => {class=0}",0.0190775175078483,1,1.65045834994022,0.987654320987654,52.3855967851039,52.3855967851039
"129","{word_freq_you=(1.785;7.465],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0190775175078483,1,2.53737745098039,0.987654320987654,123.81489954118,123.81489954118
"130","{word_freq_labs=(0.125; Inf],capital_run_length_total=(14.5;51.5]} => {class=0}",0.0188360299444579,1,1.65045834994022,0.9875,51.7097578424784,51.7097578424784
"131","{word_freq_free=(0.135; Inf],word_freq_business=(0.94; Inf]} => {class=1}",0.0188360299444579,1,2.53737745098039,0.9875,122.217534312519,122.217534312519
"132","{word_freq_hp=(0.715; Inf],word_freq_conference=(0.01; Inf]} => {class=0}",0.0185945423810674,1,1.65045834994022,0.987341772151899,51.0342514977577,51.0342514977577
"133","{X.char_freq_..24.=(0.1475; Inf],X.char_freq_..23.=(0.0075;0.0355]} => {class=1}",0.0183530548176769,1,2.53737745098039,0.987179487179487,119.025161589851,119.025161589851
"134","{word_freq_pm=(0.745; Inf],capital_run_length_longest=(9.5;18.5]} => {class=0}",0.0181115672542864,1,1.65045834994022,0.987012987012987,49.6842356204334,49.6842356204334
"135","{word_freq_business=(0.065;0.94],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0178700796908959,1,2.53737745098039,0.986842105263158,115.835928648568,115.835928648568
"136","{word_freq_re=(0.575;1.57],X.char_freq_..5B.=(0.0325; Inf]} => {class=0}",0.0176285921275054,1,1.65045834994022,0.986666666666667,48.3355471923494,48.3355471923494
"137","{word_freq_george=(0.005;0.44],X.char_freq_..28.=(0.1105;0.2815]} => {class=0}",0.0176285921275054,1,1.65045834994022,0.986666666666667,48.3355471923494,48.3355471923494
"138","{word_freq_george=(0.005;0.44],word_freq_1999=(0.025; Inf]} => {class=0}",0.0176285921275054,1,1.65045834994022,0.986666666666667,48.3355471923494,48.3355471923494
"139","{word_freq_george=(0.44; Inf],X.char_freq_..21.=(0.0795;0.3775]} => {class=0}",0.0171456170007245,1,1.65045834994022,0.986301369863014,46.9881842565781,46.9881842565781
"140","{word_freq_people=(0.105; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0171456170007245,1,2.53737745098039,0.986301369863014,111.057956201522,111.057956201522
"141","{word_freq_you=(0.015;0.815],word_freq_george=(0.005;0.44]} => {class=0}",0.0166626418739435,1,1.65045834994022,0.985915492957746,45.6421448600363,45.6421448600363
"142","{X.char_freq_..21.=(0.3775; Inf],X.char_freq_..23.=(0.0075;0.0355]} => {class=1}",0.016421154310553,1,2.53737745098039,0.985714285714286,106.287022260414,106.287022260414
"143","{word_freq_will=(1.605;3.145],word_freq_hp=(0.715; Inf]} => {class=0}",0.0161796667471625,1,1.65045834994022,0.985507246376812,44.2974270534764,44.2974270534764
"144","{word_freq_hp=(0.715; Inf],word_freq_pm=(0.745; Inf]} => {class=0}",0.0161796667471625,1,1.65045834994022,0.985507246376812,44.2974270534764,44.2974270534764
"145","{word_freq_1999=(0.025; Inf],word_freq_pm=(0.745; Inf]} => {class=0}",0.015938179183772,1,1.65045834994022,0.985294117647059,43.6255631383461,43.6255631383461
"146","{word_freq_will=(1.605;3.145],word_freq_hpl=(0.095; Inf]} => {class=0}",0.0156966916203816,1,1.65045834994022,0.985074626865672,42.9540288914765,42.9540288914765
"147","{word_freq_85=(0.145; Inf],capital_run_length_total=(14.5;51.5]} => {class=0}",0.0152137164936006,1,1.65045834994022,0.984615384615385,41.6119484324309,41.6119484324309
"148","{word_freq_edu=(0.125; Inf],X.char_freq_..5B.=(0.0325; Inf]} => {class=0}",0.0152137164936006,1,1.65045834994022,0.984615384615385,41.6119484324309,41.6119484324309
"149","{word_freq_pm=(0.12;0.745],word_freq_original=(0.245; Inf]} => {class=0}",0.0152137164936006,1,1.65045834994022,0.984615384615385,41.6119484324309,41.6119484324309
"150","{word_freq_hpl=(0.095; Inf],word_freq_pm=(0.745; Inf]} => {class=0}",0.0152137164936006,1,1.65045834994022,0.984615384615385,41.6119484324309,41.6119484324309
"151","{word_freq_re=(0.015;0.135],X.char_freq_..21.=(0.3775; Inf]} => {class=1}",0.0152137164936006,1,2.53737745098039,0.984615384615385,98.3510646258258,98.3510646258258
"152","{word_freq_labs=(0.125; Inf],capital_run_length_longest=[-Inf;9.5]} => {class=0}",0.0149722289302101,1,1.65045834994022,0.984375,40.9414017358055,40.9414017358055
"153","{word_freq_data=(0.555; Inf],capital_run_length_average=(1.0535;2.014]} => {class=0}",0.0149722289302101,1,1.65045834994022,0.984375,40.9414017358055,40.9414017358055
"154","{word_freq_data=(0.555; Inf],capital_run_length_longest=[-Inf;9.5]} => {class=0}",0.0149722289302101,1,1.65045834994022,0.984375,40.9414017358055,40.9414017358055
"155","{word_freq_business=(0.065;0.94],word_freq_hpl=(0.095; Inf]} => {class=0}",0.0147307413668196,1,1.65045834994022,0.984126984126984,40.2711837385412,40.2711837385413
"156","{word_freq_make=(0.075;1.69],word_freq_labs=(0.125; Inf]} => {class=0}",0.0147307413668196,1,1.65045834994022,0.984126984126984,40.2711837385412,40.2711837385413
"157","{word_freq_hp=(0.095;0.715],X.char_freq_..3B.=(0.0725; Inf]} => {class=0}",0.0147307413668196,1,1.65045834994022,0.984126984126984,40.2711837385412,40.2711837385413
"158","{X.char_freq_..23.=(0.0355; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0147307413668196,1,2.53737745098039,0.984126984126984,95.182127817426,95.182127817426
