"","rules","support","confidence","lift","laplace","chiSquared","weightedChiSquared"
"79","{word_freq_hp=(1.495; Inf],X.char_freq_..28.=[-Inf;0.002]} => {class=0}",0.0292199951702487,1,1.65045834994022,0.991869918699187,81.0744555421378,81.0744555421378
"80","{word_freq_000=(0.26; Inf],X.char_freq_..23.=(0.0355; Inf]} => {class=1}",0.0292199951702487,1,2.53737745098039,0.991869918699187,191.62186143425,191.62186143425
"81","{word_freq_all=(0.235;1.93],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0280125573532963,1,2.53737745098039,0.991525423728814,183.475399464133,183.475399464133
"82","{word_freq_telnet=(0.045; Inf],X.char_freq_..28.=(0.2925; Inf]} => {class=0}",0.0275295822265153,1,1.65045834994022,0.991379310344828,76.2514216761056,76.2514216761056
"83","{word_freq_george=(0.44; Inf],word_freq_technology=(0.095;1.025]} => {class=0}",0.0272880946631248,1,1.65045834994022,0.991304347826087,75.5637852687623,75.5637852687623
"84","{word_freq_conference=(0.01; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.0272880946631248,1,1.65045834994022,0.991304347826087,75.5637852687623,75.5637852687623
"85","{word_freq_415=(0.195; Inf],capital_run_length_average=(2.014;3.381]} => {class=0}",0.0263221444095629,1,1.65045834994022,0.990990990990991,72.8166505342671,72.8166505342671
"86","{word_freq_mail=(0.045; Inf],word_freq_george=(0.44; Inf]} => {class=0}",0.0260806568461724,1,1.65045834994022,0.990909090909091,72.1307183057432,72.1307183057432
"87","{X.char_freq_..21.=(0.3775; Inf],X.char_freq_..24.=(0.0555;0.1475]} => {class=1}",0.0260806568461724,1,2.53737745098039,0.990909090909091,170.483075290617,170.483075290617
"88","{word_freq_1999=(0.055; Inf],word_freq_conference=(0.01; Inf]} => {class=0}",0.0255976817193914,1,1.65045834994022,0.990740740740741,70.7598738222696,70.7598738222696
"89","{word_freq_your=[-Inf;0.405],word_freq_415=(0.195; Inf]} => {class=0}",0.0255976817193914,1,1.65045834994022,0.990740740740741,70.7598738222696,70.7598738222696
"90","{word_freq_hp=(1.495; Inf],capital_run_length_total=(216.5;723.5]} => {class=0}",0.025356194156001,1,1.65045834994022,0.990654205607477,70.0749610618819,70.0749610618819
"91","{word_freq_all=[-Inf;0.235],word_freq_pm=(0.745; Inf]} => {class=0}",0.025356194156001,1,1.65045834994022,0.990654205607477,70.0749610618819,70.0749610618819
"92","{word_freq_will=(0.245;0.985],word_freq_hp=(1.495; Inf]} => {class=0}",0.0251147065926105,1,1.65045834994022,0.990566037735849,69.3903876191857,69.3903876191857
"93","{word_freq_will=(0.985;2.665],word_freq_hp=(1.495; Inf]} => {class=0}",0.02487321902922,1,1.65045834994022,0.990476190476191,68.7061532420878,68.7061532420878
"94","{word_freq_order=(0.045; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.02487321902922,1,2.53737745098039,0.990476190476191,162.389014988734,162.389014988735
"95","{word_freq_hpl=(0.12; Inf],word_freq_project=(0.085; Inf]} => {class=0}",0.0246317314658295,1,1.65045834994022,0.990384615384615,68.0222576787443,68.0222576787443
"96","{word_freq_hp=(1.495; Inf],word_freq_original=(0.245; Inf]} => {class=0}",0.024390243902439,1,1.65045834994022,0.990291262135922,67.3387006775608,67.3387006775608
"97","{word_freq_re=(1.57; Inf],capital_run_length_average=(1.094;2.014]} => {class=0}",0.024390243902439,1,1.65045834994022,0.990291262135922,67.3387006775608,67.3387006775608
"98","{word_freq_george=(0.44; Inf],capital_run_length_total=(35.5;71.5]} => {class=0}",0.0241487563390485,1,1.65045834994022,0.990196078431373,66.6554819871921,66.6554819871921
"99","{word_freq_415=(0.195; Inf],word_freq_1999=(0.055; Inf]} => {class=0}",0.0241487563390485,1,1.65045834994022,0.990196078431373,66.6554819871921,66.6554819871921
"100","{word_freq_make=(0.075;1.69],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0241487563390485,1,2.53737745098039,0.990196078431373,157.542193133131,157.542193133131
"101","{word_freq_telnet=(0.045; Inf],word_freq_original=(0.245; Inf]} => {class=0}",0.0236657812122676,1,1.65045834994022,0.99,65.2900585347609,65.2900585347609
"102","{word_freq_george=(0.005;0.44],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.0236657812122676,1,1.65045834994022,0.99,65.2900585347609,65.2900585347609
"103","{X.char_freq_..21.=(0.3775; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0231828060854866,1,2.53737745098039,0.989795918367347,151.090947429652,151.090947429652
"104","{word_freq_all=(0.235;1.93],word_freq_hp=(1.495; Inf]} => {class=0}",0.0229413185220961,1,1.65045834994022,0.989690721649485,63.2444544178772,63.2444544178772
"105","{word_freq_our=[-Inf;0.01],word_freq_conference=(0.01; Inf]} => {class=0}",0.0229413185220961,1,1.65045834994022,0.989690721649485,63.2444544178772,63.2444544178772
"106","{word_freq_business=[-Inf;0.065],word_freq_george=(0.005;0.44]} => {class=0}",0.0229413185220961,1,1.65045834994022,0.989690721649485,63.2444544178772,63.2444544178772
"107","{word_freq_your=[-Inf;0.405],word_freq_george=(0.005;0.44]} => {class=0}",0.0229413185220961,1,1.65045834994022,0.989690721649485,63.2444544178772,63.2444544178772
"108","{word_freq_money=(0.035; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0229413185220961,1,2.53737745098039,0.989690721649485,149.480129097487,149.480129097487
"109","{word_freq_all=[-Inf;0.235],word_freq_george=(0.005;0.44]} => {class=0}",0.0222168558319247,1,1.65045834994022,0.98936170212766,61.2018815740735,61.2018815740735
"110","{word_freq_000=(0.26; Inf],word_freq_re=(0.015;0.125]} => {class=1}",0.0222168558319247,1,2.53737745098039,0.98936170212766,144.652448074809,144.652448074809
"111","{word_freq_650=(0.01; Inf],word_freq_re=(0.575;1.57]} => {class=0}",0.0219753682685342,1,1.65045834994022,0.989247311827957,60.5216964114373,60.5216964114373
"112","{word_freq_over=[-Inf;0.075],word_freq_george=(0.005;0.44]} => {class=0}",0.0219753682685342,1,1.65045834994022,0.989247311827957,60.5216964114373,60.5216964114373
"113","{word_freq_mail=[-Inf;0.045],word_freq_george=(0.005;0.44]} => {class=0}",0.0219753682685342,1,1.65045834994022,0.989247311827957,60.5216964114373,60.5216964114373
"114","{word_freq_business=(0.065; Inf],word_freq_hp=(1.495; Inf]} => {class=0}",0.0217338807051437,1,1.65045834994022,0.989130434782609,59.8418470597924,59.8418470597924
"115","{word_freq_your=(0.915;6.6],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0217338807051437,1,2.53737745098039,0.989130434782609,141.437966478865,141.437966478865
"116","{word_freq_you=(0.805;1.755],word_freq_hp=(1.495; Inf]} => {class=0}",0.0214923931417532,1,1.65045834994022,0.989010989010989,59.1623332705124,59.1623332705124
"117","{word_freq_original=(0.245; Inf],word_freq_re=(0.575;1.57]} => {class=0}",0.0214923931417532,1,1.65045834994022,0.989010989010989,59.1623332705124,59.1623332705124
"118","{word_freq_hpl=(0.12; Inf],word_freq_conference=(0.01; Inf]} => {class=0}",0.0214923931417532,1,1.65045834994022,0.989010989010989,59.1623332705124,59.1623332705124
"119","{word_freq_internet=(0.045; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0214923931417532,1,2.53737745098039,0.989010989010989,139.831915641997,139.831915641997
"120","{word_freq_labs=(0.125; Inf],word_freq_re=(0.575;1.57]} => {class=0}",0.0212509055783627,1,1.65045834994022,0.988888888888889,58.4831547952169,58.4831547952169
"121","{word_freq_telnet=(0.045; Inf],capital_run_length_average=(1.094;2.014]} => {class=0}",0.0212509055783627,1,1.65045834994022,0.988888888888889,58.4831547952169,58.4831547952169
"122","{word_freq_business=(0.065; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0210094180149722,1,2.53737745098039,0.98876404494382,136.622190955193,136.622190955193
"123","{word_freq_labs=(0.125; Inf],capital_run_length_total=(35.5;71.5]} => {class=0}",0.0207679304515817,1,1.65045834994022,0.988636363636364,57.1258027942809,57.1258027942809
"124","{word_freq_you=[-Inf;0.805],word_freq_george=(0.005;0.44]} => {class=0}",0.0207679304515817,1,1.65045834994022,0.988636363636364,57.1258027942809,57.1258027942809
"125","{word_freq_hpl=(0.12; Inf],word_freq_george=(0.005;0.44]} => {class=0}",0.0205264428881913,1,1.65045834994022,0.988505747126437,56.4476287731032,56.4476287731032
"126","{word_freq_hp=(1.495; Inf],capital_run_length_longest=[-Inf;9.5]} => {class=0}",0.0202849553248008,1,1.65045834994022,0.988372093023256,55.7697890748347,55.7697890748346
"127","{word_freq_hpl=(0.12; Inf],word_freq_technology=(1.055; Inf]} => {class=0}",0.0202849553248008,1,1.65045834994022,0.988372093023256,55.7697890748347,55.7697890748346
"128","{word_freq_remove=(0.01; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0202849553248008,1,2.53737745098039,0.988372093023256,131.813537603851,131.813537603851
"129","{word_freq_000=(0.26; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0202849553248008,1,2.53737745098039,0.988372093023256,131.813537603851,131.813537603851
"130","{word_freq_credit=(0.075; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0202849553248008,1,2.53737745098039,0.988372093023256,131.813537603851,131.813537603851
"131","{word_freq_hp=(1.495; Inf],word_freq_re=(0.575;1.57]} => {class=0}",0.0200434677614103,1,1.65045834994022,0.988235294117647,55.0922834523169,55.0922834523169
"132","{word_freq_your=(0.915;6.6],X.char_freq_..23.=(0.0075;0.0355]} => {class=1}",0.0198019801980198,1,2.53737745098039,0.988095238095238,128.611717666865,128.611717666865
"133","{word_freq_email=(0.015; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0198019801980198,1,2.53737745098039,0.988095238095238,128.611717666865,128.611717666865
"134","{word_freq_over=(0.075; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0198019801980198,1,2.53737745098039,0.988095238095238,128.611717666865,128.611717666865
"135","{word_freq_you=(1.755;7.205],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0195604926346293,1,2.53737745098039,0.987951807228916,127.011990636772,127.011990636772
"136","{word_freq_650=(0.01; Inf],word_freq_technology=(1.055; Inf]} => {class=0}",0.0193190050712388,1,1.65045834994022,0.98780487804878,53.0617685713358,53.0617685713357
"137","{word_freq_our=(0.355; Inf],word_freq_hp=(1.495; Inf]} => {class=0}",0.0190775175078483,1,1.65045834994022,0.987654320987654,52.3855967851039,52.3855967851039
"138","{word_freq_re=(0.575;1.57],X.char_freq_..5B.=(0.0325; Inf]} => {class=0}",0.0185945423810674,1,1.65045834994022,0.987341772151899,51.0342514977577,51.0342514977577
"139","{word_freq_will=(2.665; Inf],word_freq_you=[-Inf;0.805]} => {class=0}",0.0185945423810674,1,1.65045834994022,0.987341772151899,51.0342514977577,51.0342514977577
"140","{word_freq_george=(0.005;0.44],X.char_freq_..28.=(0.1105;0.2925]} => {class=0}",0.0183530548176769,1,1.65045834994022,0.987179487179487,50.3590775054821,50.3590775054821
"141","{word_freq_hp=(1.495; Inf],word_freq_technology=(1.055; Inf]} => {class=0}",0.0183530548176769,1,1.65045834994022,0.987179487179487,50.3590775054821,50.3590775054821
"142","{word_freq_will=(0.245;0.985],word_freq_george=(0.44; Inf]} => {class=0}",0.0181115672542864,1,1.65045834994022,0.987012987012987,49.6842356204334,49.6842356204334
"143","{word_freq_hp=(0.12;1.495],word_freq_george=(0.44; Inf]} => {class=0}",0.0181115672542864,1,1.65045834994022,0.987012987012987,49.6842356204334,49.6842356204334
"144","{word_freq_george=(0.005;0.44],word_freq_1999=(0.055; Inf]} => {class=0}",0.0181115672542864,1,1.65045834994022,0.987012987012987,49.6842356204334,49.6842356204334
"145","{word_freq_hp=(1.495; Inf],X.char_freq_..21.=(0.0795;0.3775]} => {class=0}",0.0178700796908959,1,1.65045834994022,0.986842105263158,49.0097255976346,49.0097255976346
"146","{word_freq_will=(0.245;0.985],word_freq_telnet=(0.045; Inf]} => {class=0}",0.0178700796908959,1,1.65045834994022,0.986842105263158,49.0097255976346,49.0097255976346
"147","{word_freq_report=(0.045;1.33],X.char_freq_..21.=(0.3775; Inf]} => {class=1}",0.0178700796908959,1,2.53737745098039,0.986842105263158,115.835928648568,115.835928648568
"148","{X.char_freq_..24.=(0.1475; Inf],X.char_freq_..23.=(0.0075;0.0355]} => {class=1}",0.0178700796908959,1,2.53737745098039,0.986842105263158,115.835928648568,115.835928648568
"149","{X.char_freq_..23.=(0.0075;0.0355],capital_run_length_average=(4.813; Inf]} => {class=1}",0.0178700796908959,1,2.53737745098039,0.986842105263158,115.835928648568,115.835928648568
"150","{word_freq_re=(0.015;0.125],capital_run_length_average=(4.813; Inf]} => {class=1}",0.0178700796908959,1,2.53737745098039,0.986842105263158,115.835928648568,115.835928648568
"151","{word_freq_you=(1.755;7.205],word_freq_hp=(1.495; Inf]} => {class=0}",0.0176285921275054,1,1.65045834994022,0.986666666666667,48.3355471923494,48.3355471923494
"152","{word_freq_pm=(0.745; Inf],capital_run_length_longest=(9.5;18.5]} => {class=0}",0.0171456170007245,1,1.65045834994022,0.986301369863014,46.9881842565781,46.9881842565781
"153","{word_freq_labs=(0.125; Inf],word_freq_technology=(1.055; Inf]} => {class=0}",0.0171456170007245,1,1.65045834994022,0.986301369863014,46.9881842565781,46.9881842565781
"154","{word_freq_email=(0.015; Inf],word_freq_hp=(1.495; Inf]} => {class=0}",0.016904129437334,1,1.65045834994022,0.986111111111111,46.3149992378212,46.3149992378212
"155","{word_freq_will=(0.985;2.665],word_freq_labs=(0.125; Inf]} => {class=0}",0.016904129437334,1,1.65045834994022,0.986111111111111,46.3149992378212,46.3149992378212
"156","{word_freq_hp=(0.12;1.495],word_freq_project=(0.085; Inf]} => {class=0}",0.016904129437334,1,1.65045834994022,0.986111111111111,46.3149992378212,46.3149992378212
"157","{word_freq_technology=(0.095;1.025],word_freq_re=(0.575;1.57]} => {class=0}",0.0166626418739435,1,1.65045834994022,0.985915492957746,45.6421448600363,45.6421448600363
