"","rules","support","confidence","lift","laplace","chiSquared","weightedChiSquared"
"28","{word_freq_george=(0.005; Inf],word_freq_650=(0.01; Inf]} => {class=0}",0.0490101400289715,1,1.65019920318725,0.995121951219512,138.792687285891,138.792687285891
"29","{word_freq_hpl=(0.12; Inf],word_freq_technology=(0.085;1.055]} => {class=0}",0.0490101400289715,1,1.65019920318725,0.995121951219512,138.792687285891,138.792687285891
"30","{word_freq_labs=(0.125; Inf],word_freq_telnet=(0.045; Inf]} => {class=0}",0.0490101400289715,1,1.65019920318725,0.995121951219512,138.792687285891,138.792687285891
"31","{word_freq_george=(0.005; Inf],word_freq_labs=(0.125; Inf]} => {class=0}",0.048768710767745,1,1.65019920318725,0.995098039215686,138.073926426275,138.073926426275
"32","{word_freq_george=(0.005; Inf],capital_run_length_longest=(9.5;18.5]} => {class=0}",0.0485272815065186,1,1.65019920318725,0.995073891625616,137.355530327308,137.355530327308
"33","{word_freq_george=(0.005; Inf],word_freq_lab=(0.125; Inf]} => {class=0}",0.0478029937228392,1,1.65019920318725,0.995,135.202527819755,135.202527819755
"34","{word_freq_george=(0.005; Inf],word_freq_85=(0.195; Inf]} => {class=0}",0.0475615644616127,1,1.65019920318725,0.994974874371859,134.485587990244,134.485587990244
"35","{word_freq_lab=(0.125; Inf],word_freq_labs=(0.125; Inf]} => {class=0}",0.0475615644616127,1,1.65019920318725,0.994974874371859,134.485587990244,134.485587990244
"36","{word_freq_george=(0.005; Inf],X.char_freq_..28.=(0.1105;0.2925]} => {class=0}",0.0463544181554804,1,1.65019920318725,0.994845360824742,130.906333955318,130.906333955318
"37","{word_freq_hp=(1.495; Inf],word_freq_telnet=(0.045; Inf]} => {class=0}",0.0446644133268952,1,1.65019920318725,0.994652406417112,125.910574532801,125.910574532801
"38","{word_freq_money=(0.01; Inf],capital_run_length_average=(5.8895; Inf]} => {class=1}",0.0446644133268952,1,2.53799019607843,0.994652406417112,297.830616009355,297.830616009355
"39","{word_freq_george=(0.005; Inf],capital_run_length_total=(14.5;60.5]} => {class=0}",0.0439401255432158,1,1.65019920318725,0.994565217391304,123.774941446336,123.774941446336
"40","{word_freq_george=(0.005; Inf],X.char_freq_..5B.=(0.0315; Inf]} => {class=0}",0.0434572670207629,1,1.65019920318725,0.994505494505495,122.352982818851,122.352982818851
"41","{word_freq_hp=(1.495; Inf],word_freq_george=(0.005; Inf]} => {class=0}",0.04297440849831,1,1.65019920318725,0.994444444444444,120.932459063846,120.932459063846
"42","{word_freq_credit=[-Inf;0.075],word_freq_857=(0.045; Inf]} => {class=0}",0.0427329792370835,1,1.65019920318725,0.994413407821229,120.222734584989,120.222734584989
"43","{word_freq_will=(0.245;1.595],word_freq_hp=(1.495; Inf]} => {class=0}",0.0424915499758571,1,1.65019920318725,0.99438202247191,119.51336801056,119.51336801056
"44","{word_freq_george=(0.005; Inf],word_freq_857=(0.045; Inf]} => {class=0}",0.0424915499758571,1,1.65019920318725,0.99438202247191,119.51336801056,119.51336801056
"45","{X.char_freq_..21.=(0.3775; Inf],capital_run_length_total=(723.5; Inf]} => {class=1}",0.0424915499758571,1,2.53799019607843,0.99438202247191,282.698575143623,282.698575143623
"46","{word_freq_george=(0.005; Inf],word_freq_415=(0.125; Inf]} => {class=0}",0.0422501207146306,1,1.65019920318725,0.994350282485876,118.804359069896,118.804359069896
"47","{word_freq_labs=(0.125; Inf],word_freq_1999=(0.105; Inf]} => {class=0}",0.0412844036697248,1,1.65019920318725,0.994219653179191,115.971894241217,115.971894241217
"48","{word_freq_hp=(1.495; Inf],word_freq_technology=(0.085;1.055]} => {class=0}",0.0410429744084983,1,1.65019920318725,0.994186046511628,115.264669419001,115.264669419001
"49","{word_freq_george=(0.005; Inf],capital_run_length_total=[-Inf;14.5]} => {class=0}",0.0408015451472718,1,1.65019920318725,0.994152046783626,114.5578006123,114.5578006123
"50","{word_freq_1999=(0.105; Inf],word_freq_original=(0.25; Inf]} => {class=0}",0.0403186866248189,1,1.65019920318725,0.994082840236686,113.145129970683,113.145129970683
"51","{word_freq_hpl=(0.12; Inf],word_freq_415=(0.125; Inf]} => {class=0}",0.039835828102366,1,1.65019920318725,0.994011976047904,111.733880169541,111.733880169541
"52","{word_freq_george=(0.005; Inf],capital_run_length_average=[-Inf;1.193]} => {class=0}",0.0386286817962337,1,1.65019920318725,0.993827160493827,108.211957794137,108.211957794137
"53","{word_freq_hp=(1.495; Inf],capital_run_length_average=(1.193;2.014]} => {class=0}",0.0379043940125543,1,1.65019920318725,0.993710691823899,106.103046584053,106.103046584053
"54","{word_freq_hp=(1.495; Inf],X.char_freq_..28.=(0.2925; Inf]} => {class=0}",0.0374215354901014,1,1.65019920318725,0.993630573248408,104.698868933596,104.698868933596
"55","{word_freq_george=(0.005; Inf],capital_run_length_longest=[-Inf;2.5]} => {class=0}",0.0371801062288749,1,1.65019920318725,0.993589743589744,103.99730825944,103.99730825944
"56","{word_freq_your=[-Inf;0.405],word_freq_telnet=(0.045; Inf]} => {class=0}",0.0371801062288749,1,1.65019920318725,0.993589743589744,103.99730825944,103.99730825944
"57","{word_freq_000=(0.26; Inf],capital_run_length_total=(723.5; Inf]} => {class=1}",0.0371801062288749,1,2.53799019607843,0.993589743589744,245.996672615887,245.996672615887
"58","{word_freq_george=(0.005; Inf],capital_run_length_longest=(2.5;9.5]} => {class=0}",0.0362143891839691,1,1.65019920318725,0.993421052631579,101.194580395851,101.194580395851
"59","{word_freq_hp=(1.495; Inf],capital_run_length_total=(14.5;60.5]} => {class=0}",0.0350072428778368,1,1.65019920318725,0.993197278911565,97.6990591549239,97.6990591549239
"60","{word_freq_1999=(0.105; Inf],word_freq_edu=(0.125; Inf]} => {class=0}",0.0345243843553839,1,1.65019920318725,0.993103448275862,96.3032981352908,96.3032981352908
"61","{word_freq_85=(0.195; Inf],X.char_freq_..28.=(0.2925; Inf]} => {class=0}",0.0345243843553839,1,1.65019920318725,0.993103448275862,96.3032981352908,96.3032981352908
"62","{word_freq_george=(0.005; Inf],word_freq_re=(0.555;1.57]} => {class=0}",0.0342829550941574,1,1.65019920318725,0.993055555555556,95.6059410358566,95.6059410358565
"63","{word_freq_hp=(1.495; Inf],word_freq_hpl=[-Inf;0.12]} => {class=0}",0.0338000965717045,1,1.65019920318725,0.992957746478873,94.2122723498808,94.2122723498808
"64","{word_freq_hpl=(0.12; Inf],word_freq_original=(0.25; Inf]} => {class=0}",0.0338000965717045,1,1.65019920318725,0.992957746478873,94.2122723498808,94.2122723498808
"65","{word_freq_hp=(1.495; Inf],capital_run_length_total=(178.5;723.5]} => {class=0}",0.0333172380492516,1,1.65019920318725,0.992857142857143,92.8199959403147,92.8199959403147
"66","{word_freq_hp=(0.12;1.495],word_freq_george=(0.005; Inf]} => {class=0}",0.0333172380492516,1,1.65019920318725,0.992857142857143,92.8199959403147,92.8199959403147
"67","{word_freq_labs=(0.125; Inf],X.char_freq_..28.=(0.2925; Inf]} => {class=0}",0.0328343795267987,1,1.65019920318725,0.992753623188406,91.4291097218714,91.4291097218714
"68","{word_freq_addresses=(0.025; Inf],X.char_freq_..21.=(0.3775; Inf]} => {class=1}",0.0328343795267987,1,2.53799019607843,0.992753623188406,216.267681810617,216.267681810617
"69","{word_freq_000=[-Inf;0.125],word_freq_cs=(0.01; Inf]} => {class=0}",0.0325929502655722,1,1.65019920318725,0.992700729927007,90.7341872838071,90.7341872838071
"70","{word_freq_85=(0.195; Inf],word_freq_technology=(0.085;1.055]} => {class=0}",0.0323515210043457,1,1.65019920318725,0.992647058823529,90.0396116134265,90.0396116134266
"71","{word_freq_lab=(0.125; Inf],capital_run_length_average=(2.014;3.381]} => {class=0}",0.0323515210043457,1,1.65019920318725,0.992647058823529,90.0396116134265,90.0396116134266
"72","{word_freq_money=[-Inf;0.01],word_freq_cs=(0.01; Inf]} => {class=0}",0.0323515210043457,1,1.65019920318725,0.992647058823529,90.0396116134265,90.0396116134266
"73","{word_freq_addresses=[-Inf;0.025],word_freq_cs=(0.01; Inf]} => {class=0}",0.0321100917431193,1,1.65019920318725,0.992592592592593,89.3453824512377,89.3453824512377
"74","{word_freq_remove=[-Inf;0.01],word_freq_cs=(0.01; Inf]} => {class=0}",0.0318686624818928,1,1.65019920318725,0.992537313432836,88.6514995380076,88.6514995380075
"75","{word_freq_george=(0.005; Inf],word_freq_technology=(0.085;1.055]} => {class=0}",0.0316272332206663,1,1.65019920318725,0.992481203007519,87.9579626147616,87.9579626147616
"76","{word_freq_you=[-Inf;0.735],word_freq_data=(0.6; Inf]} => {class=0}",0.0316272332206663,1,1.65019920318725,0.992481203007519,87.9579626147616,87.9579626147616
"77","{word_freq_receive=[-Inf;0.045],word_freq_cs=(0.01; Inf]} => {class=0}",0.0316272332206663,1,1.65019920318725,0.992481203007519,87.9579626147616,87.9579626147616
"78","{word_freq_cs=(0.01; Inf],X.char_freq_..24.=[-Inf;0.0125]} => {class=0}",0.0311443746982134,1,1.65019920318725,0.99236641221374,86.5719257036146,86.5719257036146
"79","{word_freq_our=(0.045; Inf],word_freq_hp=(1.495; Inf]} => {class=0}",0.030902945436987,1,1.65019920318725,0.992307692307692,85.8794251990543,85.8794251990543
"80","{word_freq_650=[-Inf;0.01],word_freq_lab=(0.125; Inf]} => {class=0}",0.030902945436987,1,1.65019920318725,0.992307692307692,85.8794251990543,85.8794251990543
"81","{word_freq_000=(0.26; Inf],X.char_freq_..23.=(0.0355; Inf]} => {class=1}",0.0296957991308547,1,2.53799019607843,0.992,194.962357112539,194.962357112539
"82","{word_freq_all=(0.235;1.93],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0292129406084017,1,2.53799019607843,0.991869918699187,191.696842191241,191.696842191241
"83","{word_freq_you=[-Inf;0.735],word_freq_telnet=(0.045; Inf]} => {class=0}",0.0289715113471753,1,1.65019920318725,0.991803278688525,80.3518179891077,80.3518179891077
"84","{word_freq_hp=(0.12;1.495],word_freq_labs=(0.125; Inf]} => {class=0}",0.0284886528247224,1,1.65019920318725,0.991666666666667,78.9733503362296,78.9733503362297
"85","{word_freq_order=(0.045; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0267986479961371,1,2.53799019607843,0.991150442477876,175.417873611861,175.417873611861
"86","{word_freq_telnet=(0.045; Inf],X.char_freq_..28.=(0.2925; Inf]} => {class=0}",0.0263157894736842,1,1.65019920318725,0.990990990990991,72.7871648540971,72.7871648540971
"87","{word_freq_415=(0.125; Inf],capital_run_length_average=(2.014;3.381]} => {class=0}",0.0263157894736842,1,1.65019920318725,0.990990990990991,72.7871648540971,72.7871648540971
"88","{word_freq_make=(0.065;1.69],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0255915016900048,1,2.53799019607843,0.990740740740741,167.308640130978,167.308640130978
"89","{word_freq_will=(0.245;1.595],word_freq_telnet=(0.045; Inf]} => {class=0}",0.0253500724287784,1,1.65019920318725,0.990654205607477,70.0466027887459,70.0466027887459
"90","{word_freq_addresses=(0.025; Inf],capital_run_length_average=(5.8895; Inf]} => {class=1}",0.024625784645099,1,2.53799019607843,0.990384615384615,160.835705445545,160.835705445545
"91","{word_freq_money=(0.01; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.024625784645099,1,2.53799019607843,0.990384615384615,160.835705445545,160.835705445545
"92","{word_freq_000=(0.26; Inf],word_freq_re=(0.015;0.125]} => {class=1}",0.0243843553838725,1,2.53799019607843,0.990291262135922,159.21947404302,159.21947404302
"93","{word_freq_technology=(1.055; Inf],X.char_freq_..24.=[-Inf;0.0125]} => {class=0}",0.0241429261226461,1,1.65019920318725,0.990196078431373,66.6285279466005,66.6285279466005
"94","{word_freq_all=(0.235;1.93],word_freq_hp=(1.495; Inf]} => {class=0}",0.0239014968614196,1,1.65019920318725,0.99009900990099,65.9459274945728,65.9459274945728
"95","{word_freq_labs=(0.125; Inf],capital_run_length_total=(14.5;60.5]} => {class=0}",0.0239014968614196,1,1.65019920318725,0.99009900990099,65.9459274945728,65.9459274945728
"96","{word_freq_will=(0.245;1.595],word_freq_lab=(0.125; Inf]} => {class=0}",0.0239014968614196,1,1.65019920318725,0.99009900990099,65.9459274945728,65.9459274945728
"97","{X.char_freq_..21.=(0.3775; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0236600676001931,1,2.53799019607843,0.99,154.375575774326,154.375575774326
"98","{word_freq_business=(0.065; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0226943505552873,1,2.53799019607843,0.989583333333333,147.928213157793,147.928213157793
"99","{word_freq_you=(0.735;1.755],word_freq_hp=(1.495; Inf]} => {class=0}",0.0224529212940608,1,1.65019920318725,0.989473684210526,61.8574053501971,61.8574053501971
"100","{word_freq_telnet=(0.045; Inf],word_freq_original=(0.25; Inf]} => {class=0}",0.0224529212940608,1,1.65019920318725,0.989473684210526,61.8574053501971,61.8574053501971
"101","{word_freq_remove=(0.01; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0224529212940608,1,2.53799019607843,0.989473684210526,146.318362921854,146.318362921854
"102","{word_freq_labs=(0.125; Inf],word_freq_re=(0.555;1.57]} => {class=0}",0.0222114920328344,1,1.65019920318725,0.98936170212766,61.1771627563819,61.1771627563819
"103","{word_freq_your=(0.915;6.6],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0222114920328344,1,2.53799019607843,0.98936170212766,144.709307673687,144.709307673687
"104","{word_freq_credit=(0.075; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0222114920328344,1,2.53799019607843,0.98936170212766,144.709307673687,144.709307673687
"105","{word_freq_original=(0.25; Inf],word_freq_re=(0.555;1.57]} => {class=0}",0.0219700627716079,1,1.65019920318725,0.989247311827957,60.4972560019119,60.4972560019119
"106","{word_freq_business=(0.065; Inf],word_freq_hp=(1.495; Inf]} => {class=0}",0.0217286335103815,1,1.65019920318725,0.989130434782609,59.81768483814,59.81768483814
"107","{word_freq_650=(0.01; Inf],word_freq_re=(0.555;1.57]} => {class=0}",0.0217286335103815,1,1.65019920318725,0.989130434782609,59.81768483814,59.81768483814
"108","{word_freq_lab=(0.125; Inf],capital_run_length_total=(14.5;60.5]} => {class=0}",0.021487204249155,1,1.65019920318725,0.989010989010989,59.1384490166646,59.1384490166646
"109","{word_freq_email=(0.015; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.021487204249155,1,2.53799019607843,0.989010989010989,139.88690597137,139.88690597137
"110","{word_freq_over=(0.075; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.021487204249155,1,2.53799019607843,0.989010989010989,139.88690597137,139.88690597137
"111","{word_freq_internet=(0.045; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.021487204249155,1,2.53799019607843,0.989010989010989,139.88690597137,139.88690597137
"112","{word_freq_hpl=(0.12; Inf],word_freq_conference=(0.01; Inf]} => {class=0}",0.0212457749879285,1,1.65019920318725,0.988888888888889,58.4595482893291,58.4595482893291
"113","{word_freq_1999=(0.105; Inf],word_freq_pm=(0.575; Inf]} => {class=0}",0.0212457749879285,1,1.65019920318725,0.988888888888889,58.4595482893291,58.4595482893291
"114","{word_freq_hpl=(0.12; Inf],word_freq_pm=(0.575; Inf]} => {class=0}",0.0210043457267021,1,1.65019920318725,0.98876404494382,57.7809824082216,57.7809824082216
"115","{word_freq_hp=(1.495; Inf],word_freq_re=(0.555;1.57]} => {class=0}",0.0207629164654756,1,1.65019920318725,0.988636363636364,57.1027511256748,57.1027511256748
"116","{word_freq_telnet=(0.045; Inf],capital_run_length_average=(1.193;2.014]} => {class=0}",0.0200386286817962,1,1.65019920318725,0.988235294117647,55.0700623963864,55.0700623963864
"117","{word_freq_hpl=(0.12; Inf],word_freq_technology=(1.055; Inf]} => {class=0}",0.0197971994205698,1,1.65019920318725,0.988095238095238,54.3931670362884,54.3931670362884
"118","{word_freq_re=(1.57; Inf],capital_run_length_average=(1.193;2.014]} => {class=0}",0.0193143408981169,1,1.65019920318725,0.98780487804878,53.0403761615282,53.0403761615282
"119","{word_freq_technology=(1.055; Inf],X.char_freq_..21.=[-Inf;0.005]} => {class=0}",0.0193143408981169,1,1.65019920318725,0.98780487804878,53.0403761615282,53.0403761615282
"120","{word_freq_you=(1.755;7.63],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0193143408981169,1,2.53799019607843,0.98780487804878,125.462440022784,125.462440022784
"121","{word_freq_email=(0.015; Inf],word_freq_george=(0.005; Inf]} => {class=0}",0.0188314823756639,1,1.65019920318725,0.9875,51.6889167738495,51.6889167738495
"122","{word_freq_re=(1.57; Inf],capital_run_length_longest=(2.5;9.5]} => {class=0}",0.0188314823756639,1,1.65019920318725,0.9875,51.6889167738495,51.6889167738495
"123","{X.char_freq_..24.=(0.1475; Inf],X.char_freq_..23.=(0.0075;0.0355]} => {class=1}",0.0188314823756639,1,2.53799019607843,0.9875,122.265679278601,122.265679278601
"124","{word_freq_you=(1.755;7.63],word_freq_hp=(1.495; Inf]} => {class=0}",0.0185900531144375,1,1.65019920318725,0.987341772151899,51.0136857735111,51.0136857735111
"125","{word_freq_people=(0.105; Inf],capital_run_length_longest=(251.5; Inf]} => {class=1}",0.0185900531144375,1,2.53799019607843,0.987341772151899,120.668478523021,120.668478523021
"126","{word_freq_re=(0.555;1.57],X.char_freq_..5B.=(0.0315; Inf]} => {class=0}",0.0178657653307581,1,1.65019920318725,0.986842105263158,48.9899846043554,48.9899846043554
"127","{word_freq_pm=(0.575; Inf],word_freq_original=(0.25; Inf]} => {class=0}",0.0178657653307581,1,1.65019920318725,0.986842105263158,48.9899846043554,48.9899846043554
"128","{word_freq_report=(0.045;1.33],capital_run_length_average=(5.8895; Inf]} => {class=1}",0.0176243360695316,1,2.53799019607843,0.986666666666667,114.287526081949,114.287526081949
"129","{X.char_freq_..21.=(0.3775; Inf],X.char_freq_..23.=(0.0075;0.0355]} => {class=1}",0.0176243360695316,1,2.53799019607843,0.986666666666667,114.287526081949,114.287526081949
"130","{word_freq_hp=(1.495; Inf],X.char_freq_..21.=(0.0785;0.3775]} => {class=0}",0.0173829068083052,1,1.65019920318725,0.986486486486487,47.6425079045,47.6425079045
"131","{word_freq_report=(0.045;1.33],X.char_freq_..21.=(0.3775; Inf]} => {class=1}",0.0173829068083052,1,2.53799019607843,0.986486486486487,112.694247723659,112.694247723659
"132","{word_freq_labs=(0.125; Inf],word_freq_technology=(1.055; Inf]} => {class=0}",0.0169000482858522,1,1.65019920318725,0.986111111111111,46.2963548556266,46.2963548556266
"133","{word_freq_project=(0.085; Inf],capital_run_length_total=(14.5;60.5]} => {class=0}",0.0166586190246258,1,1.65019920318725,0.985915492957746,45.6237740909673,45.6237740909673
"134","{word_freq_your=(0.405;0.915],word_freq_george=(0.005; Inf]} => {class=0}",0.0164171897633993,1,1.65019920318725,0.985714285714286,44.9515235083231,44.9515235083231
"135","{word_freq_1999=(0.105; Inf],word_freq_project=(0.085; Inf]} => {class=0}",0.0164171897633993,1,1.65019920318725,0.985714285714286,44.9515235083231,44.9515235083231
"136","{word_freq_george=(0.005; Inf],word_freq_data=(0.6; Inf]} => {class=0}",0.0164171897633993,1,1.65019920318725,0.985714285714286,44.9515235083231,44.9515235083231
"137","{word_freq_lab=(0.125; Inf],capital_run_length_longest=(2.5;9.5]} => {class=0}",0.0161757605021729,1,1.65019920318725,0.985507246376812,44.2796028646152,44.2796028646152
"138","{word_freq_re=(0.015;0.125],capital_run_length_average=(5.8895; Inf]} => {class=1}",0.0161757605021729,1,2.53799019607843,0.985507246376812,104.739585588837,104.739585588837
"139","{word_freq_edu=(0.125; Inf],X.char_freq_..5B.=(0.0315; Inf]} => {class=0}",0.0159343312409464,1,1.65019920318725,0.985294117647059,43.6080119170032,43.6080119170032
"140","{word_freq_pm=(0.575; Inf],word_freq_re=(0.555;1.57]} => {class=0}",0.0159343312409464,1,1.65019920318725,0.985294117647059,43.6080119170032,43.6080119170032
"141","{word_freq_hp=(1.495; Inf],capital_run_length_longest=(2.5;9.5]} => {class=0}",0.0156929019797199,1,1.65019920318725,0.985074626865672,42.9367504228854,42.9367504228854
"142","{word_freq_will=(1.595;3.145],word_freq_hpl=(0.12; Inf]} => {class=0}",0.0156929019797199,1,1.65019920318725,0.985074626865672,42.9367504228854,42.9367504228854
"143","{word_freq_hp=(0.12;1.495],word_freq_project=(0.085; Inf]} => {class=0}",0.0156929019797199,1,1.65019920318725,0.985074626865672,42.9367504228854,42.9367504228854
"144","{word_freq_business=(0.065; Inf],word_freq_hpl=(0.12; Inf]} => {class=0}",0.0154514727184935,1,1.65019920318725,0.984848484848485,42.2658181398975,42.2658181398975
"145","{X.char_freq_..23.=(0.0075;0.0355],capital_run_length_average=(5.8895; Inf]} => {class=1}",0.0154514727184935,1,2.53799019607843,0.984848484848485,99.9761513236977,99.9761513236977
"146","{word_freq_george=(0.005; Inf],word_freq_data=(0.085;0.6]} => {class=0}",0.015210043457267,1,1.65019920318725,0.984615384615385,41.5952148259133,41.5952148259133
"147","{word_freq_technology=(1.055; Inf],capital_run_length_total=(14.5;60.5]} => {class=0}",0.0149686141960406,1,1.65019920318725,0.984375,40.9249402390438,40.9249402390438
"148","{word_freq_will=(3.145; Inf],word_freq_you=[-Inf;0.735]} => {class=0}",0.0147271849348141,1,1.65019920318725,0.984126984126984,40.2549941376371,40.2549941376371
"149","{word_freq_george=(0.005; Inf],word_freq_re=(0.125;0.555]} => {class=0}",0.0140028971511347,1,1.65019920318725,0.983333333333333,38.2471243332254,38.2471243332254
"150","{word_freq_re=(0.015;0.125],X.char_freq_..21.=(0.3775; Inf]} => {class=1}",0.0140028971511347,1,2.53799019607843,0.983333333333333,90.4702773616793,90.4702773616793
"151","{word_freq_labs=(0.125; Inf],capital_run_length_longest=(2.5;9.5]} => {class=0}",0.0137614678899083,1,1.65019920318725,0.983050847457627,37.5784897618827,37.5784897618827
"152","{word_freq_make=(0.065;1.69],word_freq_labs=(0.125; Inf]} => {class=0}",0.0137614678899083,1,1.65019920318725,0.983050847457627,37.5784897618827,37.5784897618827
"153","{word_freq_original=(0.25; Inf],X.char_freq_..3B.=(0.0785; Inf]} => {class=0}",0.0135200386286818,1,1.65019920318725,0.982758620689655,36.9101824712896,36.9101824712896
"154","{word_freq_labs=(0.125; Inf],word_freq_pm=(0.575; Inf]} => {class=0}",0.0135200386286818,1,1.65019920318725,0.982758620689655,36.9101824712896,36.9101824712896
"155","{word_freq_george=(0.005; Inf],capital_run_length_total=(723.5; Inf]} => {class=0}",0.0132786093674553,1,1.65019920318725,0.982456140350877,36.2422022212106,36.2422022212106
"156","{word_freq_edu=(0.125; Inf],capital_run_length_average=[-Inf;1.193]} => {class=0}",0.0132786093674553,1,1.65019920318725,0.982456140350877,36.2422022212106,36.2422022212106
"157","{word_freq_george=(0.005; Inf],word_freq_project=(0.085; Inf]} => {class=0}",0.0132786093674553,1,1.65019920318725,0.982456140350877,36.2422022212106,36.2422022212106
