normalizedLosses,make,fuelType,aspiration,numOfDoors,bodyStyle,driveWheels,engineType,numOfCylinders,fuelSystem,engineLocation,wheelBase,length,width,height,curbWeight,engineSize,bore,stroke,compressionRatio,horsepower,peakRpm,cityMpg,highwayMpg,price,XClass
(96.5; Inf],alfa-romero,gas,std,two,convertible,rwd,dohc,four,mpfi,front,(88.5;92.15],(168.75;173.3],[-Inf;64.3],[-Inf;50.35],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],3
(96.5; Inf],honda,gas,std,four,sedan,fwd,ohc,four,1bbl,front,(94.8;97.25],[-Inf;168.75],[-Inf;64.3],(51.8;56.15],[-Inf;2321.5],(85;105.5],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],[-Inf;8497],0
(75.5;92],honda,gas,std,four,wagon,fwd,ohc,four,1bbl,front,(94.8;97.25],[-Inf;168.75],[-Inf;64.3],(56.25; Inf],[-Inf;2321.5],(85;105.5],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],[-Inf;8497],0
(96.5; Inf],honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,(94.8;97.25],[-Inf;168.75],(64.3;66.75],(51.8;56.15],[-Inf;2321.5],(105.5; Inf],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],[-Inf;8497],0
(96.5; Inf],honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,(94.8;97.25],[-Inf;168.75],(64.3;66.75],(51.8;56.15],[-Inf;2321.5],(105.5; Inf],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],(8497; Inf],0
(75.5;92],honda,gas,std,four,sedan,fwd,ohc,four,1bbl,front,(94.8;97.25],(173.3;175.5],[-Inf;64.3],(51.8;56.15],(2321.5; Inf],(105.5; Inf],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],(8497; Inf],0
(75.5;92],honda,gas,std,four,sedan,fwd,ohc,four,mpfi,front,(94.8;97.25],(173.3;175.5],(64.3;66.75],(51.8;56.15],(2321.5; Inf],(105.5; Inf],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],0
(96.5; Inf],honda,gas,std,two,sedan,fwd,ohc,four,2bbl,front,(94.8;97.25],(168.75;173.3],(64.3;66.75],(50.35;51.8],[-Inf;2321.5],(105.5; Inf],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],(8497; Inf],1
(96.5; Inf],isuzu,gas,std,four,sedan,rwd,ohc,four,2bbl,front,(92.15;94.8],(168.75;173.3],[-Inf;64.3],(51.8;56.15],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],[-Inf;8497],0
(96.5; Inf],isuzu,gas,std,two,sedan,fwd,ohc,four,2bbl,front,(92.15;94.8],[-Inf;168.75],[-Inf;64.3],(51.8;56.15],[-Inf;2321.5],(85;105.5],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(30.5; Inf],(28.5; Inf],(8497; Inf],1
(96.5; Inf],isuzu,gas,std,four,sedan,fwd,ohc,four,2bbl,front,(92.15;94.8],[-Inf;168.75],[-Inf;64.3],(51.8;56.15],[-Inf;2321.5],(85;105.5],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(30.5; Inf],(28.5; Inf],(8497; Inf],0
(96.5; Inf],isuzu,gas,std,two,hatchback,rwd,ohc,four,spfi,front,(94.8;97.25],(168.75;173.3],(64.3;66.75],(50.35;51.8],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],(8497; Inf],2
(96.5; Inf],jaguar,gas,std,four,sedan,rwd,dohc,six,mpfi,front,(100.1; Inf],(188.9; Inf],(66.75; Inf],(51.8;56.15],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],0
(96.5; Inf],jaguar,gas,std,four,sedan,rwd,dohc,six,mpfi,front,(100.1; Inf],(188.9; Inf],(66.75; Inf],(51.8;56.15],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],0
(96.5; Inf],jaguar,gas,std,two,sedan,rwd,ohcv,twelve,mpfi,front,(100.1; Inf],(188.9; Inf],(66.75; Inf],[-Inf;50.35],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],0
(96.5; Inf],mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,(92.15;94.8],[-Inf;168.75],[-Inf;64.3],(51.8;56.15],[-Inf;2321.5],(85;105.5],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],[-Inf;8497],1
(96.5; Inf],mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,(92.15;94.8],[-Inf;168.75],[-Inf;64.3],(51.8;56.15],[-Inf;2321.5],(85;105.5],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(30.5; Inf],(28.5; Inf],[-Inf;8497],1
(96.5; Inf],mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,(92.15;94.8],[-Inf;168.75],[-Inf;64.3],(51.8;56.15],[-Inf;2321.5],(85;105.5],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(30.5; Inf],(28.5; Inf],[-Inf;8497],1
(96.5; Inf],mazda,gas,std,four,sedan,fwd,ohc,four,2bbl,front,(92.15;94.8],[-Inf;168.75],[-Inf;64.3],(51.8;56.15],[-Inf;2321.5],(85;105.5],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(30.5; Inf],(28.5; Inf],[-Inf;8497],1
(96.5; Inf],mazda,gas,std,four,sedan,fwd,ohc,four,2bbl,front,(92.15;94.8],[-Inf;168.75],[-Inf;64.3],(51.8;56.15],[-Inf;2321.5],(85;105.5],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(30.5; Inf],(28.5; Inf],[-Inf;8497],1
(96.5; Inf],mazda,gas,std,two,hatchback,rwd,rotor,two,4bbl,front,(94.8;97.25],(168.75;173.3],(64.3;66.75],[-Inf;50.35],(2321.5; Inf],[-Inf;85],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],3
(96.5; Inf],mazda,gas,std,two,hatchback,rwd,rotor,two,4bbl,front,(94.8;97.25],(168.75;173.3],(64.3;66.75],[-Inf;50.35],(2321.5; Inf],[-Inf;85],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],3
(96.5; Inf],mazda,gas,std,two,hatchback,rwd,rotor,two,4bbl,front,(94.8;97.25],(168.75;173.3],(64.3;66.75],[-Inf;50.35],(2321.5; Inf],[-Inf;85],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],3
(96.5; Inf],mazda,gas,std,two,hatchback,rwd,rotor,two,mpfi,front,(94.8;97.25],(168.75;173.3],(64.3;66.75],[-Inf;50.35],(2321.5; Inf],[-Inf;85],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],3
(96.5; Inf],mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,(97.25;100.1],(177.55;179.35],(64.3;66.75],(51.8;56.15],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],(8497; Inf],1
(96.5; Inf],mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,(97.25;100.1],(177.55;179.35],(64.3;66.75],(51.8;56.15],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],(8497; Inf],1
(96.5; Inf],mazda,gas,std,four,sedan,fwd,ohc,four,2bbl,front,(97.25;100.1],(177.55;179.35],(64.3;66.75],(51.8;56.15],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],(8497; Inf],0
(96.5; Inf],mazda,diesel,std,,sedan,fwd,ohc,four,idi,front,(97.25;100.1],(177.55;179.35],(64.3;66.75],(51.8;56.15],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(30.5; Inf],(28.5; Inf],(8497; Inf],0
(96.5; Inf],mazda,gas,std,four,hatchback,fwd,ohc,four,2bbl,front,(97.25;100.1],(177.55;179.35],(64.3;66.75],(51.8;56.15],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],(8497; Inf],0
(96.5; Inf],mazda,gas,std,four,sedan,rwd,ohc,four,mpfi,front,(100.1; Inf],(173.3;175.5],(64.3;66.75],(51.8;56.15],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],0
(92;96.5],mercedes-benz,diesel,turbo,four,sedan,rwd,ohc,five,idi,front,(100.1; Inf],(188.9; Inf],(66.75; Inf],(56.25; Inf],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],-1
(92;96.5],mercedes-benz,diesel,turbo,four,wagon,rwd,ohc,five,idi,front,(100.1; Inf],(188.9; Inf],(66.75; Inf],(56.25; Inf],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],-1
(92;96.5],mercedes-benz,diesel,turbo,two,hardtop,rwd,ohc,five,idi,front,(100.1; Inf],(179.35;187.65],(66.75; Inf],(51.8;56.15],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],0
(92;96.5],mercedes-benz,diesel,turbo,four,sedan,rwd,ohc,five,idi,front,(100.1; Inf],(188.9; Inf],(66.75; Inf],(56.25; Inf],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],-1
(96.5; Inf],mercedes-benz,gas,std,four,sedan,rwd,ohcv,eight,mpfi,front,(100.1; Inf],(188.9; Inf],(66.75; Inf],(56.25; Inf],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],-1
(96.5; Inf],mercedes-benz,gas,std,two,convertible,rwd,ohcv,eight,mpfi,front,(94.8;97.25],(179.35;187.65],(66.75; Inf],(50.35;51.8],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],3
(96.5; Inf],mercedes-benz,gas,std,four,sedan,rwd,ohcv,eight,mpfi,front,(100.1; Inf],(188.9; Inf],(66.75; Inf],(56.25; Inf],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],0
(96.5; Inf],mercedes-benz,gas,std,two,hardtop,rwd,ohcv,eight,mpfi,front,(100.1; Inf],(188.9; Inf],(66.75; Inf],(51.8;56.15],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],1
(96.5; Inf],mercury,gas,turbo,two,hatchback,rwd,ohc,four,mpfi,front,(100.1; Inf],(177.55;179.35],(66.75; Inf],(51.8;56.15],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],1
(96.5; Inf],mitsubishi,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,(92.15;94.8],[-Inf;168.75],(64.3;66.75],(50.35;51.8],[-Inf;2321.5],(85;105.5],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(30.5; Inf],(28.5; Inf],[-Inf;8497],2
(96.5; Inf],mitsubishi,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,(92.15;94.8],[-Inf;168.75],(64.3;66.75],(50.35;51.8],[-Inf;2321.5],(85;105.5],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],[-Inf;87],[-Inf; Inf],(30.5; Inf],(28.5; Inf],[-Inf;8497],2
(96.5; Inf],mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,(92.15;94.8],[-Inf;168.75],[-Inf;64.3],(50.35;51.8],[-Inf;2321.5],(85;105.5],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],[-Inf;8497],1
(96.5; Inf],mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,(94.8;97.25],(168.75;173.3],(64.3;66.75],[-Inf;50.35],(2321.5; Inf],(105.5; Inf],[-Inf;3.255],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],(8497; Inf],3
(96.5; Inf],mitsubishi,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,(94.8;97.25],(168.75;173.3],(64.3;66.75],[-Inf;50.35],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],(8497; Inf],3
(96.5; Inf],mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,(94.8;97.25],(168.75;173.3],(64.3;66.75],[-Inf;50.35],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],3
(96.5; Inf],mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,(94.8;97.25],(168.75;173.3],(64.3;66.75],[-Inf;50.35],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],3
(96.5; Inf],mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,(94.8;97.25],(168.75;173.3],(64.3;66.75],[-Inf;50.35],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],[-Inf;28.5],(8497; Inf],3
(96.5; Inf],mitsubishi,gas,std,four,sedan,fwd,ohc,four,2bbl,front,(94.8;97.25],(168.75;173.3],(64.3;66.75],(50.35;51.8],(2321.5; Inf],(105.5; Inf],(3.255; Inf],[-Inf; Inf],[-Inf; Inf],(87; Inf],[-Inf; Inf],[-Inf;30.5],(28.5; Inf],[-Inf;8497],1
