normalizedLosses,make,fuelType,aspiration,numOfDoors,bodyStyle,driveWheels,engineType,numOfCylinders,fuelSystem,engineLocation,wheelBase,length,width,height,curbWeight,engineSize,bore,stroke,compressionRatio,horsepower,peakRpm,cityMpg,highwayMpg,price,XClass
118.0,dodge,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,93.7,157.3,63.8,50.8,1876,90,2.97,3.23,9.4,68.0,5500.0,31,38,6377.0,1
118.0,dodge,gas,turbo,two,hatchback,fwd,ohc,four,mpfi,front,93.7,157.3,63.8,50.8,2128,98,3.03,3.39,7.6,102.0,5500.0,24,30,7957.0,1
148.0,dodge,gas,std,four,hatchback,fwd,ohc,four,2bbl,front,93.7,157.3,63.8,50.6,1967,90,2.97,3.23,9.4,68.0,5500.0,31,38,6229.0,1
148.0,dodge,gas,std,four,sedan,fwd,ohc,four,2bbl,front,93.7,157.3,63.8,50.6,1989,90,2.97,3.23,9.4,68.0,5500.0,31,38,7609.0,1
148.0,dodge,gas,turbo,,sedan,fwd,ohc,four,mpfi,front,93.7,157.3,63.8,50.6,2191,98,3.03,3.39,7.6,102.0,5500.0,24,30,8558.0,1
110.0,dodge,gas,std,four,wagon,fwd,ohc,four,2bbl,front,103.3,174.6,64.6,59.8,2535,122,3.34,3.46,8.5,88.0,5000.0,24,30,8921.0,-1
145.0,dodge,gas,turbo,two,hatchback,fwd,ohc,four,mfi,front,95.9,173.2,66.3,50.2,2811,156,3.6,3.9,7.0,145.0,5000.0,19,24,12964.0,3
137.0,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,86.6,144.6,63.9,50.8,1713,92,2.91,3.41,9.6,58.0,4800.0,49,54,6479.0,2
137.0,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,86.6,144.6,63.9,50.8,1819,92,2.91,3.41,9.2,76.0,6000.0,31,38,6855.0,2
101.0,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,93.7,150.0,64.0,52.6,1837,79,2.91,3.07,10.1,60.0,5500.0,38,42,5399.0,1
101.0,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,93.7,150.0,64.0,52.6,1940,92,2.91,3.41,9.2,76.0,6000.0,30,34,6529.0,1
101.0,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,93.7,150.0,64.0,52.6,1956,92,2.91,3.41,9.2,76.0,6000.0,30,34,7129.0,1
110.0,honda,gas,std,four,sedan,fwd,ohc,four,1bbl,front,96.5,163.4,64.0,54.5,2010,92,2.91,3.41,9.2,76.0,6000.0,30,34,7295.0,0
78.0,honda,gas,std,four,wagon,fwd,ohc,four,1bbl,front,96.5,157.1,63.9,58.3,2024,92,2.92,3.41,9.2,76.0,6000.0,30,34,7295.0,0
106.0,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,96.5,167.5,65.2,53.3,2236,110,3.15,3.58,9.0,86.0,5800.0,27,33,7895.0,0
106.0,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,96.5,167.5,65.2,53.3,2289,110,3.15,3.58,9.0,86.0,5800.0,27,33,9095.0,0
85.0,honda,gas,std,four,sedan,fwd,ohc,four,1bbl,front,96.5,175.4,65.2,54.1,2304,110,3.15,3.58,9.0,86.0,5800.0,27,33,8845.0,0
85.0,honda,gas,std,four,sedan,fwd,ohc,four,1bbl,front,96.5,175.4,62.5,54.1,2372,110,3.15,3.58,9.0,86.0,5800.0,27,33,10295.0,0
85.0,honda,gas,std,four,sedan,fwd,ohc,four,mpfi,front,96.5,175.4,65.2,54.1,2465,110,3.15,3.58,9.0,101.0,5800.0,24,28,12945.0,0
107.0,honda,gas,std,two,sedan,fwd,ohc,four,2bbl,front,96.5,169.1,66.0,51.0,2293,110,3.15,3.58,9.1,100.0,5500.0,25,31,10345.0,1
120.366666667,isuzu,gas,std,four,sedan,rwd,ohc,four,2bbl,front,94.3,170.7,61.8,53.5,2337,111,3.31,3.23,8.5,78.0,4800.0,24,29,6785.0,0
120.366666667,isuzu,gas,std,two,sedan,fwd,ohc,four,2bbl,front,94.5,155.9,63.6,52.0,1874,90,3.03,3.11,9.6,70.0,5400.0,38,43,12905.8186813,1
120.366666667,isuzu,gas,std,four,sedan,fwd,ohc,four,2bbl,front,94.5,155.9,63.6,52.0,1909,90,3.03,3.11,9.6,70.0,5400.0,38,43,12905.8186813,0
120.366666667,isuzu,gas,std,two,hatchback,rwd,ohc,four,spfi,front,96.0,172.6,65.2,51.4,2734,119,3.43,3.23,9.2,90.0,5000.0,24,29,11048.0,2
145.0,jaguar,gas,std,four,sedan,rwd,dohc,six,mpfi,front,113.0,199.6,69.6,52.8,4066,258,3.63,4.17,8.1,176.0,4750.0,15,19,32250.0,0
120.366666667,jaguar,gas,std,four,sedan,rwd,dohc,six,mpfi,front,113.0,199.6,69.6,52.8,4066,258,3.63,4.17,8.1,176.0,4750.0,15,19,35550.0,0
120.366666667,jaguar,gas,std,two,sedan,rwd,ohcv,twelve,mpfi,front,102.0,191.7,70.6,47.8,3950,326,3.54,2.76,11.5,262.0,5000.0,13,17,36000.0,0
104.0,mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,93.1,159.1,64.2,54.1,1890,91,3.03,3.15,9.0,68.0,5000.0,30,31,5195.0,1
104.0,mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,93.1,159.1,64.2,54.1,1900,91,3.03,3.15,9.0,68.0,5000.0,31,38,6095.0,1
104.0,mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,93.1,159.1,64.2,54.1,1905,91,3.03,3.15,9.0,68.0,5000.0,31,38,6795.0,1
113.0,mazda,gas,std,four,sedan,fwd,ohc,four,2bbl,front,93.1,166.8,64.2,54.1,1945,91,3.03,3.15,9.0,68.0,5000.0,31,38,6695.0,1
113.0,mazda,gas,std,four,sedan,fwd,ohc,four,2bbl,front,93.1,166.8,64.2,54.1,1950,91,3.08,3.15,9.0,68.0,5000.0,31,38,7395.0,1
150.0,mazda,gas,std,two,hatchback,rwd,rotor,two,4bbl,front,95.3,169.0,65.7,49.6,2380,70,3.31626373626,3.25307692308,9.4,101.0,6000.0,17,23,10945.0,3
150.0,mazda,gas,std,two,hatchback,rwd,rotor,two,4bbl,front,95.3,169.0,65.7,49.6,2380,70,3.31626373626,3.25307692308,9.4,101.0,6000.0,17,23,11845.0,3
150.0,mazda,gas,std,two,hatchback,rwd,rotor,two,4bbl,front,95.3,169.0,65.7,49.6,2385,70,3.31626373626,3.25307692308,9.4,101.0,6000.0,17,23,13645.0,3
115.0,mazda,gas,std,four,sedan,fwd,ohc,four,2bbl,front,98.8,177.8,66.5,55.5,2410,122,3.39,3.39,8.6,84.0,4800.0,26,32,8495.0,0
129.0,mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,98.8,177.8,66.5,53.7,2385,122,3.39,3.39,8.6,84.0,4800.0,26,32,10595.0,1
115.0,mazda,gas,std,four,sedan,fwd,ohc,four,2bbl,front,98.8,177.8,66.5,55.5,2410,122,3.39,3.39,8.6,84.0,4800.0,26,32,10245.0,0
120.366666667,mazda,diesel,std,,sedan,fwd,ohc,four,idi,front,98.8,177.8,66.5,55.5,2443,122,3.39,3.39,22.7,64.0,4650.0,36,42,10795.0,0
115.0,mazda,gas,std,four,hatchback,fwd,ohc,four,2bbl,front,98.8,177.8,66.5,55.5,2425,122,3.39,3.39,8.6,84.0,4800.0,26,32,11245.0,0
118.0,mazda,gas,std,four,sedan,rwd,ohc,four,mpfi,front,104.9,175.0,66.1,54.4,2670,140,3.76,3.16,8.0,120.0,5000.0,19,27,18280.0,0
120.366666667,mazda,diesel,std,four,sedan,rwd,ohc,four,idi,front,104.9,175.0,66.1,54.4,2700,134,3.43,3.64,22.0,72.0,4200.0,31,39,18344.0,0
93.0,mercedes-benz,diesel,turbo,four,sedan,rwd,ohc,five,idi,front,110.0,190.9,70.3,56.5,3515,183,3.58,3.64,21.5,123.0,4350.0,22,25,25552.0,-1
93.0,mercedes-benz,diesel,turbo,four,wagon,rwd,ohc,five,idi,front,110.0,190.9,70.3,58.7,3750,183,3.58,3.64,21.5,123.0,4350.0,22,25,28248.0,-1
93.0,mercedes-benz,diesel,turbo,two,hardtop,rwd,ohc,five,idi,front,106.7,187.5,70.3,54.9,3495,183,3.58,3.64,21.5,123.0,4350.0,22,25,28176.0,0
93.0,mercedes-benz,diesel,turbo,four,sedan,rwd,ohc,five,idi,front,115.6,202.6,71.7,56.3,3770,183,3.58,3.64,21.5,123.0,4350.0,22,25,31600.0,-1
120.366666667,mercedes-benz,gas,std,four,sedan,rwd,ohcv,eight,mpfi,front,115.6,202.6,71.7,56.5,3740,234,3.46,3.1,8.3,155.0,4750.0,16,18,34184.0,-1
120.366666667,mercedes-benz,gas,std,four,sedan,rwd,ohcv,eight,mpfi,front,120.9,208.1,71.7,56.7,3900,308,3.8,3.35,8.0,184.0,4500.0,14,16,40960.0,0
120.366666667,mercedes-benz,gas,std,two,hardtop,rwd,ohcv,eight,mpfi,front,112.0,199.2,72.0,55.4,3715,304,3.8,3.35,8.0,184.0,4500.0,14,16,45400.0,1
120.366666667,mercury,gas,turbo,two,hatchback,rwd,ohc,four,mpfi,front,102.7,178.4,68.0,54.8,2910,140,3.78,3.12,8.0,175.0,5000.0,19,24,16503.0,1
161.0,mitsubishi,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,93.7,157.3,64.4,50.8,1918,92,2.97,3.23,9.4,68.0,5500.0,37,41,5389.0,2
161.0,mitsubishi,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,93.7,157.3,64.4,50.8,1944,92,2.97,3.23,9.4,68.0,5500.0,31,38,6189.0,2
161.0,mitsubishi,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,93.7,157.3,64.4,50.8,2004,92,2.97,3.23,9.4,68.0,5500.0,31,38,6669.0,2
161.0,mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,93.0,157.3,63.8,50.8,2145,98,3.03,3.39,7.6,102.0,5500.0,24,30,7689.0,1
153.0,mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,96.3,173.0,65.4,49.4,2370,110,3.17,3.46,7.5,116.0,5500.0,23,30,9959.0,3
153.0,mitsubishi,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,96.3,173.0,65.4,49.4,2328,122,3.35,3.46,8.5,88.0,5000.0,25,32,8499.0,3
120.366666667,mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,95.9,173.2,66.3,50.2,2833,156,3.58,3.86,7.0,145.0,5000.0,19,24,12629.0,3
120.366666667,mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,95.9,173.2,66.3,50.2,2921,156,3.59,3.86,7.0,145.0,5000.0,19,24,14869.0,3
120.366666667,mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,95.9,173.2,66.3,50.2,2926,156,3.59,3.86,7.0,145.0,5000.0,19,24,14489.0,3
125.0,mitsubishi,gas,std,four,sedan,fwd,ohc,four,2bbl,front,96.3,172.4,65.4,51.6,2365,122,3.35,3.46,8.5,88.0,5000.0,25,32,6989.0,1
125.0,mitsubishi,gas,std,four,sedan,fwd,ohc,four,2bbl,front,96.3,172.4,65.4,51.6,2405,122,3.35,3.46,8.5,88.0,5000.0,25,32,8189.0,1
125.0,mitsubishi,gas,turbo,four,sedan,fwd,ohc,four,spdi,front,96.3,172.4,65.4,51.6,2403,110,3.17,3.46,7.5,116.0,5500.0,23,30,9279.0,1
137.0,mitsubishi,gas,std,four,sedan,fwd,ohc,four,spdi,front,96.3,172.4,65.4,51.6,2403,110,3.17,3.46,7.5,116.0,5500.0,23,30,9279.0,-1
128.0,nissan,gas,std,two,sedan,fwd,ohc,four,2bbl,front,94.5,165.3,63.8,54.5,1889,97,3.15,3.29,9.4,69.0,5200.0,31,37,5499.0,1
128.0,nissan,diesel,std,two,sedan,fwd,ohc,four,idi,front,94.5,165.3,63.8,54.5,2017,103,2.99,3.47,21.9,55.0,4800.0,45,50,7099.0,1
128.0,nissan,gas,std,two,sedan,fwd,ohc,four,2bbl,front,94.5,165.3,63.8,54.5,1918,97,3.15,3.29,9.4,69.0,5200.0,31,37,6649.0,1
122.0,nissan,gas,std,four,sedan,fwd,ohc,four,2bbl,front,94.5,165.3,63.8,54.5,1938,97,3.15,3.29,9.4,69.0,5200.0,31,37,6849.0,1
103.0,nissan,gas,std,four,wagon,fwd,ohc,four,2bbl,front,94.5,170.2,63.8,53.5,2024,97,3.15,3.29,9.4,69.0,5200.0,31,37,7349.0,1
128.0,nissan,gas,std,two,sedan,fwd,ohc,four,2bbl,front,94.5,165.3,63.8,54.5,1951,97,3.15,3.29,9.4,69.0,5200.0,31,37,7299.0,1
128.0,nissan,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,94.5,165.6,63.8,53.3,2028,97,3.15,3.29,9.4,69.0,5200.0,31,37,7799.0,1
122.0,nissan,gas,std,four,sedan,fwd,ohc,four,2bbl,front,94.5,165.3,63.8,54.5,1971,97,3.15,3.29,9.4,69.0,5200.0,31,37,7499.0,1
103.0,nissan,gas,std,four,wagon,fwd,ohc,four,2bbl,front,94.5,170.2,63.8,53.5,2037,97,3.15,3.29,9.4,69.0,5200.0,31,37,7999.0,1
168.0,nissan,gas,std,two,hardtop,fwd,ohc,four,2bbl,front,95.1,162.4,63.8,53.3,2008,97,3.15,3.29,9.4,69.0,5200.0,31,37,8249.0,2
106.0,nissan,gas,std,four,hatchback,fwd,ohc,four,2bbl,front,97.2,173.4,65.2,54.7,2324,120,3.33,3.47,8.5,97.0,5200.0,27,34,8949.0,0
106.0,nissan,gas,std,four,sedan,fwd,ohc,four,2bbl,front,97.2,173.4,65.2,54.7,2302,120,3.33,3.47,8.5,97.0,5200.0,27,34,9549.0,0
128.0,nissan,gas,std,four,sedan,fwd,ohcv,six,mpfi,front,100.4,181.7,66.5,55.1,3095,181,3.43,3.27,9.0,152.0,5200.0,17,22,13499.0,0
108.0,nissan,gas,std,four,wagon,fwd,ohcv,six,mpfi,front,100.4,184.6,66.5,56.1,3296,181,3.43,3.27,9.0,152.0,5200.0,17,22,14399.0,0
108.0,nissan,gas,std,four,sedan,fwd,ohcv,six,mpfi,front,100.4,184.6,66.5,55.1,3060,181,3.43,3.27,9.0,152.0,5200.0,19,25,13499.0,0
194.0,nissan,gas,turbo,two,hatchback,rwd,ohcv,six,mpfi,front,91.3,170.7,67.9,49.7,3139,181,3.43,3.27,7.8,200.0,5200.0,17,23,19699.0,3
231.0,nissan,gas,std,two,hatchback,rwd,ohcv,six,mpfi,front,99.2,178.5,67.9,49.7,3139,181,3.43,3.27,9.0,160.0,5200.0,19,25,18399.0,1
161.0,peugot,gas,std,four,sedan,rwd,l,four,mpfi,front,107.9,186.7,68.4,56.7,3020,120,3.46,3.19,8.4,97.0,5000.0,19,24,11900.0,0
120.366666667,peugot,gas,std,four,wagon,rwd,l,four,mpfi,front,114.2,198.9,68.4,58.7,3230,120,3.46,3.19,8.4,97.0,5000.0,19,24,12440.0,0
161.0,peugot,gas,std,four,sedan,rwd,l,four,mpfi,front,107.9,186.7,68.4,56.7,3075,120,3.46,2.19,8.4,95.0,5000.0,19,24,15580.0,0
120.366666667,peugot,gas,std,four,wagon,rwd,l,four,mpfi,front,114.2,198.9,68.4,56.7,3285,120,3.46,2.19,8.4,95.0,5000.0,19,24,16695.0,0
161.0,peugot,gas,std,four,sedan,rwd,l,four,mpfi,front,107.9,186.7,68.4,56.7,3075,120,3.46,3.19,8.4,97.0,5000.0,19,24,16630.0,0
161.0,peugot,diesel,turbo,four,sedan,rwd,l,four,idi,front,107.9,186.7,68.4,56.7,3252,152,3.7,3.52,21.0,95.0,4150.0,28,33,17950.0,0
161.0,peugot,gas,turbo,four,sedan,rwd,l,four,mpfi,front,108.0,186.7,68.3,56.0,3130,134,3.61,3.21,7.0,142.0,5600.0,18,24,18150.0,0
119.0,plymouth,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,93.7,157.3,63.8,50.8,1918,90,2.97,3.23,9.4,68.0,5500.0,37,41,5572.0,1
119.0,plymouth,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,93.7,157.3,63.8,50.8,2128,98,3.03,3.39,7.6,102.0,5500.0,24,30,7957.0,1
154.0,plymouth,gas,std,four,hatchback,fwd,ohc,four,2bbl,front,93.7,157.3,63.8,50.6,1967,90,2.97,3.23,9.4,68.0,5500.0,31,38,6229.0,1
154.0,plymouth,gas,std,four,sedan,fwd,ohc,four,2bbl,front,93.7,167.3,63.8,50.8,1989,90,2.97,3.23,9.4,68.0,5500.0,31,38,6692.0,1
74.0,plymouth,gas,std,four,wagon,fwd,ohc,four,2bbl,front,103.3,174.6,64.6,59.8,2535,122,3.35,3.46,8.5,88.0,5000.0,24,30,8921.0,-1
120.366666667,plymouth,gas,turbo,two,hatchback,rwd,ohc,four,spdi,front,95.9,173.2,66.3,50.2,2818,156,3.59,3.86,7.0,145.0,5000.0,19,24,12764.0,3
186.0,porsche,gas,std,two,hatchback,rwd,ohc,four,mpfi,front,94.5,168.9,68.3,50.2,2778,151,3.94,3.11,9.5,143.0,5500.0,19,27,22018.0,3
120.366666667,porsche,gas,std,two,hardtop,rwd,ohcf,six,mpfi,rear,89.5,168.9,65.0,51.6,2756,194,3.74,2.9,9.5,207.0,5900.0,17,25,32528.0,3
120.366666667,porsche,gas,std,two,hardtop,rwd,ohcf,six,mpfi,rear,89.5,168.9,65.0,51.6,2756,194,3.74,2.9,9.5,207.0,5900.0,17,25,34028.0,3
120.366666667,porsche,gas,std,two,convertible,rwd,ohcf,six,mpfi,rear,89.5,168.9,65.0,51.6,2800,194,3.74,2.9,9.5,207.0,5900.0,17,25,37028.0,3
120.366666667,porsche,gas,std,two,hatchback,rwd,dohcv,eight,mpfi,front,98.4,175.7,72.3,50.5,3366,203,3.94,3.11,10.0,288.0,5750.0,17,28,12905.8186813,1
120.366666667,renault,gas,std,four,wagon,fwd,ohc,four,mpfi,front,96.1,181.5,66.5,55.2,2579,132,3.46,3.9,8.7,103.092391304,5121.4673913,23,31,9295.0,0
150.0,saab,gas,std,two,hatchback,fwd,ohc,four,mpfi,front,99.1,186.6,66.5,56.1,2658,121,3.54,3.07,9.31,110.0,5250.0,21,28,11850.0,3
104.0,saab,gas,std,four,sedan,fwd,ohc,four,mpfi,front,99.1,186.6,66.5,56.1,2695,121,3.54,3.07,9.3,110.0,5250.0,21,28,12170.0,2
150.0,saab,gas,std,two,hatchback,fwd,ohc,four,mpfi,front,99.1,186.6,66.5,56.1,2707,121,2.54,2.07,9.3,110.0,5250.0,21,28,15040.0,3
150.0,saab,gas,turbo,two,hatchback,fwd,dohc,four,mpfi,front,99.1,186.6,66.5,56.1,2808,121,3.54,3.07,9.0,160.0,5500.0,19,26,18150.0,3
104.0,saab,gas,turbo,four,sedan,fwd,dohc,four,mpfi,front,99.1,186.6,66.5,56.1,2847,121,3.54,3.07,9.0,160.0,5500.0,19,26,18620.0,2
83.0,subaru,gas,std,two,hatchback,fwd,ohcf,four,2bbl,front,93.7,156.9,63.4,53.7,2050,97,3.62,2.36,9.0,69.0,4900.0,31,36,5118.0,2
83.0,subaru,gas,std,two,hatchback,fwd,ohcf,four,2bbl,front,93.7,157.9,63.6,53.7,2120,108,3.62,2.64,8.7,73.0,4400.0,26,31,7053.0,2
83.0,subaru,gas,std,two,hatchback,4wd,ohcf,four,2bbl,front,93.3,157.3,63.8,55.7,2240,108,3.62,2.64,8.7,73.0,4400.0,26,31,7603.0,2
102.0,subaru,gas,std,four,sedan,fwd,ohcf,four,2bbl,front,97.2,172.0,65.4,52.5,2145,108,3.62,2.64,9.5,82.0,4800.0,32,37,7126.0,0
102.0,subaru,gas,std,four,sedan,fwd,ohcf,four,2bbl,front,97.2,172.0,65.4,52.5,2190,108,3.62,2.64,9.5,82.0,4400.0,28,33,7775.0,0
102.0,subaru,gas,std,four,sedan,4wd,ohcf,four,2bbl,front,97.0,172.0,65.4,54.3,2385,108,3.62,2.64,9.0,82.0,4800.0,24,25,9233.0,0
102.0,subaru,gas,turbo,four,sedan,4wd,ohcf,four,mpfi,front,97.0,172.0,65.4,54.3,2510,108,3.62,2.64,7.7,111.0,4800.0,24,29,11259.0,0
89.0,subaru,gas,std,four,wagon,fwd,ohcf,four,2bbl,front,97.0,173.5,65.4,53.0,2290,108,3.62,2.64,9.0,82.0,4800.0,28,32,7463.0,0
89.0,subaru,gas,std,four,wagon,fwd,ohcf,four,mpfi,front,97.0,173.5,65.4,53.0,2455,108,3.62,2.64,9.0,94.0,5200.0,25,31,10198.0,0
85.0,subaru,gas,std,four,wagon,4wd,ohcf,four,2bbl,front,96.9,173.6,65.4,54.9,2420,108,3.62,2.64,9.0,82.0,4800.0,23,29,8013.0,0
85.0,subaru,gas,turbo,four,wagon,4wd,ohcf,four,mpfi,front,96.9,173.6,65.4,54.9,2650,108,3.62,2.64,7.7,111.0,4800.0,23,23,11694.0,0
87.0,toyota,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,95.7,158.7,63.6,54.5,1985,92,3.05,3.03,9.0,62.0,4800.0,35,39,5348.0,1
87.0,toyota,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,95.7,158.7,63.6,54.5,2040,92,3.05,3.03,9.0,62.0,4800.0,31,38,6338.0,1
74.0,toyota,gas,std,four,hatchback,fwd,ohc,four,2bbl,front,95.7,158.7,63.6,54.5,2015,92,3.05,3.03,9.0,62.0,4800.0,31,38,6488.0,1
77.0,toyota,gas,std,four,wagon,fwd,ohc,four,2bbl,front,95.7,169.7,63.6,59.1,2280,92,3.05,3.03,9.0,62.0,4800.0,31,37,6918.0,0
81.0,toyota,gas,std,four,wagon,4wd,ohc,four,2bbl,front,95.7,169.7,63.6,59.1,2290,92,3.05,3.03,9.0,62.0,4800.0,27,32,7898.0,0
91.0,toyota,gas,std,four,wagon,4wd,ohc,four,2bbl,front,95.7,169.7,63.6,59.1,3110,92,3.05,3.03,9.0,62.0,4800.0,27,32,8778.0,0
91.0,toyota,gas,std,four,sedan,fwd,ohc,four,2bbl,front,95.7,166.3,64.4,53.0,2081,98,3.19,3.03,9.0,70.0,4800.0,30,37,6938.0,0
91.0,toyota,gas,std,four,hatchback,fwd,ohc,four,2bbl,front,95.7,166.3,64.4,52.8,2109,98,3.19,3.03,9.0,70.0,4800.0,30,37,7198.0,0
91.0,toyota,diesel,std,four,sedan,fwd,ohc,four,idi,front,95.7,166.3,64.4,53.0,2275,110,3.27,3.35,22.5,56.0,4500.0,34,36,7898.0,0
91.0,toyota,diesel,std,four,hatchback,fwd,ohc,four,idi,front,95.7,166.3,64.4,52.8,2275,110,3.27,3.35,22.5,56.0,4500.0,38,47,7788.0,0
91.0,toyota,gas,std,four,sedan,fwd,ohc,four,2bbl,front,95.7,166.3,64.4,53.0,2094,98,3.19,3.03,9.0,70.0,4800.0,38,47,7738.0,0
91.0,toyota,gas,std,four,hatchback,fwd,ohc,four,2bbl,front,95.7,166.3,64.4,52.8,2122,98,3.19,3.03,9.0,70.0,4800.0,28,34,8358.0,0
91.0,toyota,gas,std,four,sedan,fwd,ohc,four,2bbl,front,95.7,166.3,64.4,52.8,2140,98,3.19,3.03,9.0,70.0,4800.0,28,34,9258.0,0
168.0,toyota,gas,std,two,sedan,rwd,ohc,four,2bbl,front,94.5,168.7,64.0,52.6,2169,98,3.19,3.03,9.0,70.0,4800.0,29,34,8058.0,1
168.0,toyota,gas,std,two,hatchback,rwd,ohc,four,2bbl,front,94.5,168.7,64.0,52.6,2204,98,3.19,3.03,9.0,70.0,4800.0,29,34,8238.0,1
168.0,toyota,gas,std,two,hatchback,rwd,dohc,four,mpfi,front,94.5,168.7,64.0,52.6,2300,98,3.24,3.08,9.4,112.0,6600.0,26,29,9538.0,1
134.0,toyota,gas,std,two,hardtop,rwd,ohc,four,mpfi,front,98.4,176.2,65.6,52.0,2540,146,3.62,3.5,9.3,116.0,4800.0,24,30,8449.0,2
134.0,toyota,gas,std,two,hardtop,rwd,ohc,four,mpfi,front,98.4,176.2,65.6,52.0,2536,146,3.62,3.5,9.3,116.0,4800.0,24,30,9639.0,2
