"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"9611" "{X1=1,X3=(-0.6994645; Inf],X6=[-Inf;0.625],X10=(-0.9253735; Inf]} => {Y=1}" 0.0579710144927536 1 0.0579710144927536 2.25 36 4 1 5 1
"9777" "{X1=1,X7=(-0.9284215; Inf],X10=(-0.9253735; Inf],X11=-1} => {Y=1}" 0.0579710144927536 1 0.0579710144927536 2.25 36 4 1 3 1
"647" "{X6=(0.625; Inf],X8=1,X14=(-0.99016; Inf]} => {Y=1}" 0.0563607085346216 1 0.0563607085346216 2.25 35 3 1 6 1
"6027" "{X3=[-Inf;-0.6994645],X8=1,X10=(-0.9253735; Inf],X14=(-0.99016; Inf]} => {Y=1}" 0.0563607085346216 1 0.0563607085346216 2.25 35 4 1 1 1
"10288" "{X5=(-0.153846;0.4615385],X8=1,X9=1,X13=[-Inf;-0.9005]} => {Y=1}" 0.0563607085346216 1 0.0563607085346216 2.25 35 4 1 2 1
"10213" "{X5=[-Inf;-0.153846],X8=-1,X13=[-Inf;-0.9005],X14=[-Inf;-0.99016]} => {Y=-1}" 0.0547504025764895 1 0.0547504025764895 1.8 34 4 1 1 1
"11918" "{X3=(-0.6994645; Inf],X5=[-Inf;-0.153846],X8=-1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.0547504025764895 1 0.0547504025764895 1.8 34 4 1 2 1
"9233" "{X8=1,X10=(-0.9253735; Inf],X13=[-Inf;-0.9005],X14=[-Inf;-0.99016]} => {Y=1}" 0.0531400966183575 1 0.0531400966183575 2.25 33 4 1 8 1
"4873" "{X4=(-0.5; Inf],X6=(0.625; Inf],X8=1,X13=[-Inf;-0.9005]} => {Y=1}" 0.0499194847020934 1 0.0499194847020934 2.25 31 4 1 1 1
"6731" "{X8=1,X11=-1,X13=(-0.9005; Inf],X14=(-0.99016; Inf]} => {Y=1}" 0.0499194847020934 1 0.0499194847020934 2.25 31 4 1 1 1
"13619" "{X3=(-0.6994645; Inf],X8=-1,X11=-1,X13=(-0.9005; Inf]} => {Y=-1}" 0.0483091787439614 1 0.0483091787439614 1.8 30 4 1 2 1
"1205" "{X1=-1,X4=[-Inf;-0.5],X8=-1} => {Y=-1}" 0.0418679549114332 1 0.0418679549114332 1.8 26 3 1 3 1
"1988" "{X1=-1,X3=(-0.6994645; Inf],X8=-1} => {Y=-1}" 0.0418679549114332 1 0.0418679549114332 1.8 26 3 1 4 1
"9778" "{X7=(-0.9284215; Inf],X10=(-0.9253735; Inf],X11=-1,X13=(-0.9005; Inf]} => {Y=1}" 0.0402576489533011 1 0.0402576489533011 2.25 25 4 1 2 1
"11541" "{X1=-1,X7=[-Inf;-0.9284215],X8=-1,X11=1} => {Y=-1}" 0.0402576489533011 1 0.0402576489533011 1.8 25 4 1 10 1
"1765" "{X1=-1,X8=-1,X13=[-Inf;-0.9005]} => {Y=-1}" 0.0386473429951691 1 0.0386473429951691 1.8 24 3 1 3 1
"2005" "{X1=-1,X8=-1,X9=1} => {Y=-1}" 0.0386473429951691 1 0.0386473429951691 1.8 24 3 1 3 1
"2585" "{X8=-1,X9=1,X11=1} => {Y=-1}" 0.0386473429951691 1 0.0386473429951691 1.8 24 3 1 10 1
"4587" "{X1=-1,X5=(0.4615385; Inf],X6=(0.625; Inf],X8=1} => {Y=1}" 0.0386473429951691 1 0.0386473429951691 2.25 24 4 1 5 1
"9616" "{X3=(-0.6994645; Inf],X6=[-Inf;0.625],X10=(-0.9253735; Inf],X13=(-0.9005; Inf]} => {Y=1}" 0.0386473429951691 1 0.0386473429951691 2.25 24 4 1 3 1
"10466" "{X3=(-0.6994645; Inf],X8=-1,X13=[-Inf;-0.9005],X14=[-Inf;-0.99016]} => {Y=-1}" 0.0386473429951691 1 0.0386473429951691 1.8 24 4 1 2 1
"4868" "{X6=(0.625; Inf],X8=1,X11=-1,X13=[-Inf;-0.9005]} => {Y=1}" 0.035426731078905 1 0.035426731078905 2.25 22 4 1 1 1
"5278" "{X6=(0.625; Inf],X7=(-0.9284215; Inf],X9=1,X11=-1} => {Y=1}" 0.035426731078905 1 0.035426731078905 2.25 22 4 1 1 1
"8176" "{X3=[-Inf;-0.6994645],X5=(0.4615385; Inf],X8=1,X10=(-0.9253735; Inf]} => {Y=1}" 0.035426731078905 1 0.035426731078905 2.25 22 4 1 2 1
"995" "{X5=[-Inf;-0.153846],X9=1,X14=(-0.99016; Inf]} => {Y=1}" 0.0322061191626409 1 0.0322061191626409 2.25 20 3 1 3 1
"13588" "{X3=(-0.6994645; Inf],X6=[-Inf;0.625],X7=(-0.9284215; Inf],X8=-1} => {Y=-1}" 0.0322061191626409 1 0.0322061191626409 1.8 20 4 1 2 1
"873" "{X6=(0.625; Inf],X7=[-Inf;-0.9284215],X8=-1} => {Y=-1}" 0.0305958132045089 1 0.0305958132045089 1.8 19 3 1 1 1
"12647" "{X3=(-0.6994645; Inf],X5=(-0.153846;0.4615385],X8=-1,X11=-1} => {Y=-1}" 0.0305958132045089 1 0.0305958132045089 1.8 19 4 1 1 1
"1834" "{X8=-1,X9=1,X13=[-Inf;-0.9005]} => {Y=-1}" 0.0289855072463768 1 0.0289855072463768 1.8 18 3 1 2 1
"7271" "{X1=-1,X4=[-Inf;-0.5],X6=[-Inf;0.625],X11=-1} => {Y=-1}" 0.0289855072463768 1 0.0289855072463768 1.8 18 4 1 1 1
"10056" "{X1=-1,X8=1,X11=1,X13=[-Inf;-0.9005]} => {Y=1}" 0.0289855072463768 1 0.0289855072463768 2.25 18 4 1 1 1
"11275" "{X1=-1,X3=(-0.6994645; Inf],X7=[-Inf;-0.9284215],X8=1} => {Y=1}" 0.0289855072463768 1 0.0289855072463768 2.25 18 4 1 3 1
"508" "{X5=(-0.153846;0.4615385],X8=1,X10=(-0.9850745;-0.9253735]} => {Y=1}" 0.0273752012882448 1 0.0273752012882448 2.25 17 3 1 5 1
"1129" "{X3=[-Inf;-0.6994645],X8=-1,X14=(-0.99016; Inf]} => {Y=-1}" 0.0257648953301127 1 0.0257648953301127 1.8 16 3 1 4 1
"8285" "{X3=[-Inf;-0.6994645],X5=(0.4615385; Inf],X8=1,X13=[-Inf;-0.9005]} => {Y=1}" 0.0257648953301127 1 0.0257648953301127 2.25 16 4 1 2 1
"8277" "{X5=(0.4615385; Inf],X7=(-0.9284215; Inf],X13=[-Inf;-0.9005],X14=[-Inf;-0.99016]} => {Y=1}" 0.0241545893719807 1 0.0241545893719807 2.25 15 4 1 2 1
"750" "{X5=[-Inf;-0.153846],X6=(0.625; Inf],X8=-1} => {Y=-1}" 0.0225442834138486 1 0.0225442834138486 1.8 14 3 1 3 1
"6082" "{X3=(-0.6994645; Inf],X5=[-Inf;-0.153846],X13=[-Inf;-0.9005],X14=(-0.99016; Inf]} => {Y=1}" 0.0225442834138486 1 0.0225442834138486 2.25 14 4 1 1 1
"7181" "{X4=[-Inf;-0.5],X6=[-Inf;0.625],X10=[-Inf;-0.9850745],X13=[-Inf;-0.9005]} => {Y=-1}" 0.0225442834138486 1 0.0225442834138486 1.8 14 4 1 2 1
"11135" "{X1=-1,X3=(-0.6994645; Inf],X5=(-0.153846;0.4615385],X8=1} => {Y=1}" 0.0225442834138486 1 0.0225442834138486 2.25 14 4 1 2 1
"1159" "{X4=[-Inf;-0.5],X5=(0.4615385; Inf],X10=[-Inf;-0.9850745]} => {Y=-1}" 0.0193236714975845 1 0.0193236714975845 1.8 12 3 1 5 1
"4945" "{X1=-1,X6=(0.625; Inf],X7=[-Inf;-0.9284215],X8=1} => {Y=1}" 0.0193236714975845 1 0.0193236714975845 2.25 12 4 1 1 1
"8753" "{X5=(0.4615385; Inf],X8=1,X10=[-Inf;-0.9850745],X11=-1} => {Y=1}" 0.0193236714975845 1 0.0193236714975845 2.25 12 4 1 2 1
"9410" "{X1=1,X5=[-Inf;-0.153846],X7=(-0.9284215; Inf],X10=(-0.9253735; Inf]} => {Y=1}" 0.0193236714975845 1 0.0193236714975845 2.25 12 4 1 2 1
"8902" "{X5=(0.4615385; Inf],X7=[-Inf;-0.9284215],X8=-1,X11=1} => {Y=-1}" 0.0177133655394525 1 0.0177133655394525 1.8 11 4 1 1 1
"10317" "{X3=[-Inf;-0.6994645],X5=(-0.153846;0.4615385],X8=1,X13=[-Inf;-0.9005]} => {Y=1}" 0.0177133655394525 1 0.0177133655394525 2.25 11 4 1 1 1
"166" "{X8=-1,X10=(-0.9253735; Inf]} => {Y=-1}" 0.0161030595813204 1 0.0161030595813204 1.8 10 2 1 1 1
"1025" "{X5=(-0.153846;0.4615385],X8=-1,X14=(-0.99016; Inf]} => {Y=-1}" 0.0161030595813204 1 0.0161030595813204 1.8 10 3 1 1 1
"3564" "{X1=-1,X3=(-0.6994645; Inf],X8=1,X10=(-0.9850745;-0.9253735]} => {Y=1}" 0.0161030595813204 1 0.0161030595813204 2.25 10 4 1 1 1
"4493" "{X4=[-Inf;-0.5],X6=(0.625; Inf],X11=1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.0161030595813204 1 0.0161030595813204 1.8 10 4 1 4 1
"7003" "{X4=[-Inf;-0.5],X5=(0.4615385; Inf],X8=1,X9=1} => {Y=1}" 0.0161030595813204 1 0.0161030595813204 2.25 10 4 1 2 1
"10752" "{X7=[-Inf;-0.9284215],X8=-1,X11=1,X13=[-Inf;-0.9005]} => {Y=-1}" 0.0161030595813204 1 0.0161030595813204 1.8 10 4 1 1 1
"11598" "{X1=-1,X7=(-0.9284215; Inf],X8=-1,X11=-1} => {Y=-1}" 0.0161030595813204 1 0.0161030595813204 1.8 10 4 1 2 1
"3462" "{X5=[-Inf;-0.153846],X10=(-0.9850745;-0.9253735],X13=[-Inf;-0.9005],X14=[-Inf;-0.99016]} => {Y=-1}" 0.0144927536231884 1 0.0144927536231884 1.8 9 4 1 1 1
"8743" "{X5=(0.4615385; Inf],X7=[-Inf;-0.9284215],X8=1,X10=[-Inf;-0.9850745]} => {Y=1}" 0.0128824476650564 1 0.0128824476650564 2.25 8 4 1 1 1
"10783" "{X7=(-0.9284215; Inf],X8=-1,X11=-1,X13=[-Inf;-0.9005]} => {Y=-1}" 0.0128824476650564 1 0.0128824476650564 1.8 8 4 1 2 1
"422" "{X4=[-Inf;-0.5],X5=[-Inf;-0.153846],X10=(-0.9850745;-0.9253735]} => {Y=-1}" 0.0112721417069243 1 0.0112721417069243 1.8 7 3 1 1 1
"3362" "{X3=(-0.6994645; Inf],X5=(0.4615385; Inf],X7=(-0.9284215; Inf],X10=(-0.9850745;-0.9253735]} => {Y=1}" 0.0112721417069243 1 0.0112721417069243 2.25 7 4 1 2 1
"1065" "{X7=(-0.9284215; Inf],X8=1,X14=(-0.99016; Inf]} => {Y=1}" 0.138486312399356 0.988505747126437 0.140096618357488 2.22413793103448 86 3 0.666666666666667 2 0.997899159663866
"12310" "{X4=(-0.5; Inf],X5=[-Inf;-0.153846],X8=-1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.135265700483092 0.988235294117647 0.136876006441224 1.77882352941176 84 4 0.8 4 0.995841995841996
"9792" "{X1=1,X4=(-0.5; Inf],X7=(-0.9284215; Inf],X10=(-0.9253735; Inf]} => {Y=1}" 0.114331723027375 0.986111111111111 0.115942028985507 2.21875 71 4 0.666666666666667 2 0.993801652892562
"2182" "{X5=[-Inf;-0.153846],X8=-1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.202898550724638 0.984375 0.206119162640902 1.771875 126 3 0.5 1 0.991769547325103
"1310" "{X4=[-Inf;-0.5],X7=[-Inf;-0.9284215],X8=-1} => {Y=-1}" 0.0966183574879227 0.983606557377049 0.0982286634460548 1.77049180327869 60 3 0.666666666666667 2 0.989775051124744
"270" "{X8=-1,X9=1} => {Y=-1}" 0.0917874396135266 0.982758620689655 0.0933977455716586 1.76896551724138 57 2 0.75 3 0.987829614604463
"14550" "{X3=[-Inf;-0.6994645],X7=[-Inf;-0.9284215],X8=-1,X11=1} => {Y=-1}" 0.0885668276972625 0.982142857142857 0.0901771336553945 1.76785714285714 55 4 1 3 0.987903225806452
"10805" "{X7=[-Inf;-0.9284215],X8=-1,X13=[-Inf;-0.9005],X14=[-Inf;-0.99016]} => {Y=-1}" 0.0676328502415459 0.976744186046512 0.0692431561996779 1.75813953488372 42 4 0.5 1 0.985943775100402
"10319" "{X4=(-0.5; Inf],X5=(-0.153846;0.4615385],X8=1,X13=[-Inf;-0.9005]} => {Y=1}" 0.0579710144927536 0.972972972972973 0.0595813204508857 2.18918918918919 36 4 0.5 1 0.984
"7368" "{X4=[-Inf;-0.5],X5=[-Inf;-0.153846],X7=[-Inf;-0.9284215],X10=[-Inf;-0.9850745]} => {Y=-1}" 0.0499194847020934 0.96875 0.0515297906602254 1.74375 31 4 0.5 1 0.98207171314741
"1898" "{X8=-1,X13=[-Inf;-0.9005],X14=[-Inf;-0.99016]} => {Y=-1}" 0.0933977455716586 0.966666666666667 0.0966183574879227 1.74 58 3 0.5 1 0.98015873015873
"114" "{X4=[-Inf;-0.5],X8=-1} => {Y=-1}" 0.136876006441224 0.965909090909091 0.14170692431562 1.73863636363636 85 2 0.75 3 0.978346456692913
"4640" "{X5=(0.4615385; Inf],X6=(0.625; Inf],X8=1,X11=-1} => {Y=1}" 0.0450885668276973 0.96551724137931 0.0466988727858293 2.17241379310345 28 4 0.5 1 0.976470588235294
"9837" "{X1=1,X4=(-0.5; Inf],X8=1,X10=(-0.9253735; Inf]} => {Y=1}" 0.132045088566828 0.964705882352941 0.136876006441224 2.17058823529412 82 4 0.333333333333333 1 0.97270955165692
"13854" "{X4=(-0.5; Inf],X7=(-0.9284215; Inf],X8=1,X9=1} => {Y=1}" 0.21256038647343 0.963503649635037 0.22061191626409 2.16788321167883 132 4 0.5 3 0.967244701348748
"7982" "{X4=[-Inf;-0.5],X10=[-Inf;-0.9850745],X11=-1,X13=(-0.9005; Inf]} => {Y=-1}" 0.0789049919484702 0.96078431372549 0.0821256038647343 1.72941176470588 49 4 0.5 1 0.965451055662188
"2046" "{X1=-1,X7=[-Inf;-0.9284215],X8=-1} => {Y=-1}" 0.109500805152979 0.957746478873239 0.114331723027375 1.72394366197183 68 3 0.5 3 0.960151802656547
"9839" "{X1=1,X6=[-Inf;0.625],X8=1,X10=(-0.9253735; Inf]} => {Y=1}" 0.109500805152979 0.957746478873239 0.114331723027375 2.15492957746479 68 4 0.333333333333333 1 0.956603773584906
"14215" "{X4=(-0.5; Inf],X7=(-0.9284215; Inf],X8=1,X11=-1} => {Y=1}" 0.138486312399356 0.955555555555556 0.144927536231884 2.15 86 4 0.75 6 0.953531598513011
"14577" "{X3=[-Inf;-0.6994645],X4=(-0.5; Inf],X8=-1,X11=1} => {Y=-1}" 0.101449275362319 0.954545454545455 0.106280193236715 1.71818181818182 63 4 0.666666666666667 4 0.950367647058823
"10429" "{X3=(-0.6994645; Inf],X4=(-0.5; Inf],X8=1,X13=[-Inf;-0.9005]} => {Y=1}" 0.122383252818035 0.95 0.128824476650564 2.1375 76 4 0.5 1 0.948717948717949
"7947" "{X4=[-Inf;-0.5],X7=[-Inf;-0.9284215],X10=[-Inf;-0.9850745],X14=[-Inf;-0.99016]} => {Y=-1}" 0.0901771336553945 0.949152542372881 0.0950080515297907 1.70847457627119 56 4 0.5 1 0.947080291970803
"2848" "{X7=[-Inf;-0.9284215],X8=-1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.293075684380032 0.947916666666667 0.309178743961353 1.70625 182 3 0.764705882352941 13 0.941592920353982
"13425" "{X3=(-0.6994645; Inf],X4=(-0.5; Inf],X7=(-0.9284215; Inf],X8=1} => {Y=1}" 0.165861513687601 0.944954128440367 0.175523349436393 2.12614678899083 103 4 0.333333333333333 1 0.938380281690141
"2808" "{X7=(-0.9284215; Inf],X8=-1,X11=-1} => {Y=-1}" 0.0515297906602254 0.941176470588235 0.0547504025764895 1.69411764705882 32 3 0.833333333333333 5 0.937282229965157
"12407" "{X5=[-Inf;-0.153846],X7=[-Inf;-0.9284215],X13=(-0.9005; Inf],X14=[-Inf;-0.99016]} => {Y=-1}" 0.144927536231884 0.9375 0.154589371980676 1.6875 90 4 0.8 12 0.933786078098472
"8476" "{X1=1,X3=(-0.6994645; Inf],X5=(0.4615385; Inf],X11=1} => {Y=1}" 0.0241545893719807 0.9375 0.0257648953301127 2.109375 15 4 1 1 0.933898305084746
"13332" "{X3=(-0.6994645; Inf],X6=[-Inf;0.625],X8=1,X9=1} => {Y=1}" 0.119162640901771 0.936708860759494 0.127214170692432 2.10759493670886 74 4 0.5 1 0.932432432432432
"12379" "{X5=[-Inf;-0.153846],X7=[-Inf;-0.9284215],X10=[-Inf;-0.9850745],X13=(-0.9005; Inf]} => {Y=-1}" 0.14170692431562 0.936170212765957 0.151368760064412 1.68510638297872 88 4 0.5 1 0.930976430976431
"14245" "{X1=1,X4=(-0.5; Inf],X7=(-0.9284215; Inf],X8=1} => {Y=1}" 0.183574879227053 0.934426229508197 0.19645732689211 2.10245901639344 114 4 0.375 3 0.92358803986711
"12377" "{X3=[-Inf;-0.6994645],X5=[-Inf;-0.153846],X7=[-Inf;-0.9284215],X10=[-Inf;-0.9850745]} => {Y=-1}" 0.132045088566828 0.931818181818182 0.14170692431562 1.67727272727273 82 4 1 2 0.923841059602649
"11162" "{X1=-1,X5=(-0.153846;0.4615385],X8=1,X11=-1} => {Y=1}" 0.0209339774557166 0.928571428571429 0.0225442834138486 2.08928571428571 13 4 1 1 0.92396694214876
"12869" "{X3=[-Inf;-0.6994645],X5=(-0.153846;0.4615385],X8=1,X11=-1} => {Y=1}" 0.0386473429951691 0.923076923076923 0.0418679549114332 2.07692307692308 24 4 0.666666666666667 2 0.922697368421053
"12599" "{X3=(-0.6994645; Inf],X5=(-0.153846;0.4615385],X8=1,X11=1} => {Y=1}" 0.035426731078905 0.916666666666667 0.0386473429951691 2.0625 22 4 0.5 1 0.921311475409836
"12478" "{X3=[-Inf;-0.6994645],X5=[-Inf;-0.153846],X6=[-Inf;0.625],X10=[-Inf;-0.9850745]} => {Y=-1}" 0.151368760064412 0.912621359223301 0.165861513687601 1.64271844660194 94 4 1 1 0.921440261865794
"13423" "{X1=1,X3=(-0.6994645; Inf],X7=(-0.9284215; Inf],X8=1} => {Y=1}" 0.112721417069243 0.909090909090909 0.123993558776167 2.04545454545455 70 4 1 1 0.92156862745098
"3626" "{X1=-1,X3=[-Inf;-0.6994645],X7=[-Inf;-0.9284215],X10=(-0.9850745;-0.9253735]} => {Y=-1}" 0.0161030595813204 0.909090909090909 0.0177133655394525 1.63636363636364 10 4 1 1 0.921696574225122
"11178" "{X1=-1,X5=(-0.153846;0.4615385],X11=1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.0225442834138486 0.875 0.0257648953301127 1.575 14 4 1 2 0.921951219512195
"15198" "{X1=1,X7=[-Inf;-0.9284215],X10=[-Inf;-0.9850745],X11=-1} => {Y=-1}" 0.13365539452496 0.873684210526316 0.152979066022544 1.57263157894737 83 4 1 2 0.922204213938412
"15256" "{X1=1,X7=[-Inf;-0.9284215],X10=[-Inf;-0.9850745],X13=(-0.9005; Inf]} => {Y=-1}" 0.175523349436393 0.872 0.201288244766506 1.5696 109 4 0.666666666666667 2 0.920967741935484
"11786" "{X1=-1,X3=[-Inf;-0.6994645],X6=[-Inf;0.625],X10=[-Inf;-0.9850745]} => {Y=-1}" 0.0853462157809984 0.854838709677419 0.0998389694041868 1.53870967741935 53 4 1 1 NA
"0" "{} => {Y=-1}" 0.555555555555556 0.555555555555556 1 1 345 0 NA NA 0.92109500805153
