"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"21869" "{surgery=yes,nasogastric_tube=slight,abdomen=distended large intestine} => {surgical_lesion=yes}" 0.0662650602409639 1 0.0662650602409639 1.58851674641148 22 3 1 9 1
"17659" "{surgery=no,pulse=[-Inf;58],abdominal_distension=slight} => {surgical_lesion=no}" 0.0632530120481928 1 0.0632530120481928 2.69918699186992 21 3 1 12 1
"12852" "{surgery=yes,abdomen=distended small intestine,outcome=lived} => {surgical_lesion=yes}" 0.0602409638554217 1 0.0602409638554217 1.58851674641148 20 3 1 5 1
"14181" "{Age=adult,abdominocentesis_appearance=serosanguinous,outcome=died} => {surgical_lesion=yes}" 0.0602409638554217 1 0.0602409638554217 1.58851674641148 20 3 1 1 1
"14435" "{surgery=yes,peristalsis=hypomotile,abdominocentesis_appearance=serosanguinous} => {surgical_lesion=yes}" 0.0602409638554217 1 0.0602409638554217 1.58851674641148 20 3 1 2 1
"18313" "{surgery=yes,mucous_membranes=pale pink,outcome=lived} => {surgical_lesion=yes}" 0.0602409638554217 1 0.0602409638554217 1.58851674641148 20 3 1 6 1
"19829" "{temp_extremities=cool,abdominal_distension=moderate,nasogastric_tube=slight} => {surgical_lesion=yes}" 0.0602409638554217 1 0.0602409638554217 1.58851674641148 20 3 1 5 1
"1454" "{mucous_membranes=pale pink,peristalsis=absent} => {surgical_lesion=yes}" 0.0572289156626506 1 0.0572289156626506 1.58851674641148 19 2 1 4 1
"11671" "{surgery=yes,peristalsis=,rectal_examination=} => {surgical_lesion=yes}" 0.0572289156626506 1 0.0572289156626506 1.58851674641148 19 3 1 11 1
"21778" "{surgery=yes,pulse=(58; Inf],abdominal_distension=none} => {surgical_lesion=yes}" 0.0542168674698795 1 0.0542168674698795 1.58851674641148 18 3 1 4 1
"1027" "{peristalsis=absent,abdomen=distended small intestine} => {surgical_lesion=yes}" 0.0512048192771084 1 0.0512048192771084 1.58851674641148 17 2 1 1 1
"10441" "{surgery=yes,mucous_membranes=,outcome=lived} => {surgical_lesion=yes}" 0.0512048192771084 1 0.0512048192771084 1.58851674641148 17 3 1 6 1
"1381" "{pain=depressed,outcome=died} => {surgical_lesion=yes}" 0.0481927710843374 1 0.0481927710843374 1.58851674641148 16 2 1 1 1
"10430" "{surgery=yes,mucous_membranes=,abdominocentesis_appearance=} => {surgical_lesion=yes}" 0.0481927710843374 1 0.0481927710843374 1.58851674641148 16 3 1 1 1
"21764" "{surgery=yes,peristalsis=hypomotile,abdominal_distension=none} => {surgical_lesion=yes}" 0.0481927710843374 1 0.0481927710843374 1.58851674641148 16 3 1 3 1
"7835" "{surgery=no,pain=alert no pain,peristalsis=hypomotile} => {surgical_lesion=no}" 0.0451807228915663 1 0.0451807228915663 2.69918699186992 15 3 1 1 1
"8936" "{pulse=(58; Inf],capillary_refill_time=<3,pain=intermittent severe pain} => {surgical_lesion=yes}" 0.0451807228915663 1 0.0451807228915663 1.58851674641148 15 3 1 2 1
"9468" "{surgery=yes,nasogastric_reflux=>1l,outcome=lived} => {surgical_lesion=yes}" 0.0451807228915663 1 0.0451807228915663 1.58851674641148 15 3 1 4 1
"13884" "{surgery=yes,nasogastric_reflux=none,rectal_examination=decreased} => {surgical_lesion=yes}" 0.0451807228915663 1 0.0451807228915663 1.58851674641148 15 3 1 2 1
"14237" "{Age=adult,abdomen=distended large intestine,abdominocentesis_appearance=serosanguinous} => {surgical_lesion=yes}" 0.0451807228915663 1 0.0451807228915663 1.58851674641148 15 3 1 1 1
"14293" "{peripheral_pulse=reduced,peristalsis=hypomotile,abdominocentesis_appearance=serosanguinous} => {surgical_lesion=yes}" 0.0451807228915663 1 0.0451807228915663 1.58851674641148 15 3 1 1 1
"20640" "{temp_extremities=cool,nasogastric_reflux=none,outcome=died} => {surgical_lesion=yes}" 0.0451807228915663 1 0.0451807228915663 1.58851674641148 15 3 1 1 1
"699" "{mucous_membranes=pale pink,pain=intermittent severe pain} => {surgical_lesion=yes}" 0.0421686746987952 1 0.0421686746987952 1.58851674641148 14 2 1 2 1
"11209" "{pain=continuous severe pain,rectal_examination=absent,abdomen=distended large intestine} => {surgical_lesion=yes}" 0.0421686746987952 1 0.0421686746987952 1.58851674641148 14 3 1 1 1
"12680" "{capillary_refill_time=<3,rectal_examination=absent,abdomen=distended small intestine} => {surgical_lesion=yes}" 0.0421686746987952 1 0.0421686746987952 1.58851674641148 14 3 1 1 1
"14306" "{temp_extremities=cool,nasogastric_tube=slight,abdominocentesis_appearance=serosanguinous} => {surgical_lesion=yes}" 0.0421686746987952 1 0.0421686746987952 1.58851674641148 14 3 1 1 1
"20813" "{surgery=yes,temp_extremities=normal,abdomen=distended large intestine} => {surgical_lesion=yes}" 0.0421686746987952 1 0.0421686746987952 1.58851674641148 14 3 1 1 1
"46159" "{surgery=no,pulse=[-Inf;58],temp_extremities=warm,outcome=lived} => {surgical_lesion=no}" 0.0421686746987952 1 0.0421686746987952 2.69918699186992 14 4 1 5 1
"3199" "{surgery=no,pulse=[-Inf;58],abdomen=other} => {surgical_lesion=no}" 0.0391566265060241 1 0.0391566265060241 2.69918699186992 13 3 1 3 1
"3236" "{surgery=no,peripheral_pulse=normal,abdomen=other} => {surgical_lesion=no}" 0.0391566265060241 1 0.0391566265060241 2.69918699186992 13 3 1 2 1
"3537" "{surgery=yes,mucous_membranes=dark cyanotic,capillary_refill_time=>=3} => {surgical_lesion=yes}" 0.0391566265060241 1 0.0391566265060241 1.58851674641148 13 3 1 2 1
"8134" "{surgery=no,mucous_membranes=normal pink,peristalsis=hypermotile} => {surgical_lesion=no}" 0.0391566265060241 1 0.0391566265060241 2.69918699186992 13 3 1 2 1
"8153" "{surgery=no,peristalsis=hypermotile,abdominal_distension=none} => {surgical_lesion=no}" 0.0391566265060241 1 0.0391566265060241 2.69918699186992 13 3 1 2 1
"15274" "{surgery=yes,peripheral_pulse=reduced,abdominocentesis_appearance=cloudy} => {surgical_lesion=yes}" 0.0391566265060241 1 0.0391566265060241 1.58851674641148 13 3 1 1 1
"20566" "{temp_extremities=cool,rectal_examination=,outcome=died} => {surgical_lesion=yes}" 0.0391566265060241 1 0.0391566265060241 1.58851674641148 13 3 1 1 1
"39619" "{surgery=no,capillary_refill_time=<3,abdomen=normal,outcome=lived} => {surgical_lesion=no}" 0.0391566265060241 1 0.0391566265060241 2.69918699186992 13 4 1 7 1
"1025" "{nasogastric_tube=none,abdomen=distended small intestine} => {surgical_lesion=yes}" 0.036144578313253 1 0.036144578313253 1.58851674641148 12 2 1 1 1
"6825" "{surgery=no,peripheral_pulse=normal,mucous_membranes=bright pink} => {surgical_lesion=no}" 0.036144578313253 1 0.036144578313253 2.69918699186992 12 3 1 1 1
"13560" "{surgery=yes,pain=intermittent mild pain,rectal_examination=decreased} => {surgical_lesion=yes}" 0.036144578313253 1 0.036144578313253 1.58851674641148 12 3 1 2 1
"17622" "{surgery=no,abdominal_distension=slight,nasogastric_reflux=} => {surgical_lesion=no}" 0.036144578313253 1 0.036144578313253 2.69918699186992 12 3 1 2 1
"39437" "{pulse=[-Inf;58],capillary_refill_time=<3,abdomen=normal,outcome=lived} => {surgical_lesion=no}" 0.036144578313253 1 0.036144578313253 2.69918699186992 12 4 1 3 1
"46368" "{surgery=no,temp_extremities=warm,peripheral_pulse=normal,outcome=lived} => {surgical_lesion=no}" 0.036144578313253 1 0.036144578313253 2.69918699186992 12 4 1 2 1
"428" "{temp_extremities=cold,outcome=died} => {surgical_lesion=yes}" 0.0331325301204819 1 0.0331325301204819 1.58851674641148 11 2 1 1 1
"430" "{temp_extremities=cold,rectal_examination=absent} => {surgical_lesion=yes}" 0.0331325301204819 1 0.0331325301204819 1.58851674641148 11 2 1 1 1
"601" "{abdominal_distension=severe,outcome=lived} => {surgical_lesion=yes}" 0.0331325301204819 1 0.0331325301204819 1.58851674641148 11 2 1 2 1
"5028" "{pulse=[-Inf;58],abdominal_distension=none,abdomen=normal} => {surgical_lesion=no}" 0.0331325301204819 1 0.0331325301204819 2.69918699186992 11 3 1 1 1
"8782" "{pulse=(58; Inf],pain=intermittent severe pain,rectal_examination=} => {surgical_lesion=yes}" 0.0331325301204819 1 0.0331325301204819 1.58851674641148 11 3 1 1 1
"13135" "{surgery=no,mucous_membranes=normal pink,abdominocentesis_appearance=clear} => {surgical_lesion=no}" 0.0331325301204819 1 0.0331325301204819 2.69918699186992 11 3 1 3 1
"13666" "{surgery=no,mucous_membranes=normal pink,rectal_examination=decreased} => {surgical_lesion=no}" 0.0331325301204819 1 0.0331325301204819 2.69918699186992 11 3 1 1 1
"1098" "{rectal_examination=decreased,abdominocentesis_appearance=serosanguinous} => {surgical_lesion=yes}" 0.0301204819277108 1 0.0301204819277108 1.58851674641148 10 2 1 1 1
"14353" "{surgery=yes,nasogastric_tube=,abdominocentesis_appearance=serosanguinous} => {surgical_lesion=yes}" 0.0301204819277108 1 0.0301204819277108 1.58851674641148 10 3 1 1 1
"7741" "{pain=alert no pain,nasogastric_reflux=,abdominocentesis_appearance=} => {surgical_lesion=no}" 0.0271084337349398 1 0.0271084337349398 2.69918699186992 9 3 1 1 1
"7789" "{pain=alert no pain,abdomen=,abdominocentesis_appearance=} => {surgical_lesion=no}" 0.0271084337349398 1 0.0271084337349398 2.69918699186992 9 3 1 1 1
"8112" "{surgery=no,temp_extremities=normal,peristalsis=hypermotile} => {surgical_lesion=no}" 0.0271084337349398 1 0.0271084337349398 2.69918699186992 9 3 1 1 1
"18791" "{temp_extremities=cool,pain=intermittent mild pain,abdominal_distension=moderate} => {surgical_lesion=yes}" 0.0271084337349398 1 0.0271084337349398 1.58851674641148 9 3 1 1 1
"192" "{abdominal_distension=slight,abdomen=other} => {surgical_lesion=no}" 0.0240963855421687 1 0.0240963855421687 2.69918699186992 8 2 1 1 1
"2607" "{surgery=no,nasogastric_reflux=none,abdomen=firm feces in large intestine} => {surgical_lesion=no}" 0.0240963855421687 1 0.0240963855421687 2.69918699186992 8 3 1 2 1
"5077" "{Age=adult,nasogastric_reflux=,abdomen=normal} => {surgical_lesion=no}" 0.0240963855421687 1 0.0240963855421687 2.69918699186992 8 3 1 1 1
"6567" "{surgery=yes,mucous_membranes=bright pink,pain=depressed} => {surgical_lesion=yes}" 0.0240963855421687 1 0.0240963855421687 1.58851674641148 8 3 1 1 1
"48084" "{surgery=no,mucous_membranes=bright pink,abdominal_distension=none,outcome=lived} => {surgical_lesion=no}" 0.0240963855421687 1 0.0240963855421687 2.69918699186992 8 4 1 1 1
"2484" "{peripheral_pulse=normal,abdominal_distension=slight,abdomen=firm feces in large intestine} => {surgical_lesion=no}" 0.0210843373493976 1 0.0210843373493976 2.69918699186992 7 3 1 1 1
"2823" "{surgery=no,peristalsis=normal,abdominal_distension=none} => {surgical_lesion=no}" 0.0210843373493976 1 0.0210843373493976 2.69918699186992 7 3 1 1 1
"18205" "{surgery=yes,pulse=[-Inf;58],mucous_membranes=pale pink} => {surgical_lesion=yes}" 0.0210843373493976 1 0.0210843373493976 1.58851674641148 7 3 1 1 1
"45003" "{pulse=[-Inf;58],temp_extremities=warm,pain=intermittent mild pain,outcome=lived} => {surgical_lesion=no}" 0.0210843373493976 1 0.0210843373493976 2.69918699186992 7 4 1 1 1
"978" "{rectal_examination=normal,outcome=euthanized} => {surgical_lesion=yes}" 0.0180722891566265 1 0.0180722891566265 1.58851674641148 6 2 1 1 1
"12264" "{surgery=no,capillary_refill_time=<3,outcome=euthanized} => {surgical_lesion=yes}" 0.0180722891566265 1 0.0180722891566265 1.58851674641148 6 3 1 1 1
"15169" "{surgery=no,temp_extremities=normal,abdominocentesis_appearance=cloudy} => {surgical_lesion=no}" 0.0180722891566265 1 0.0180722891566265 2.69918699186992 6 3 1 1 1
"22190" "{surgery=no,peripheral_pulse=normal,rectal_examination=absent} => {surgical_lesion=no}" 0.0180722891566265 1 0.0180722891566265 2.69918699186992 6 3 1 1 1
"116" "{surgery=no,rectal_examination=increased} => {surgical_lesion=no}" 0.0150602409638554 1 0.0150602409638554 2.69918699186992 5 2 1 1 1
"258" "{mucous_membranes=bright pink,nasogastric_tube=significant} => {surgical_lesion=no}" 0.0150602409638554 1 0.0150602409638554 2.69918699186992 5 2 1 1 1
"3803" "{peripheral_pulse=normal,abdominal_distension=slight,nasogastric_tube=significant} => {surgical_lesion=no}" 0.0150602409638554 1 0.0150602409638554 2.69918699186992 5 3 1 1 1
"10905" "{peripheral_pulse=normal,mucous_membranes=pale cyanotic,abdominocentesis_appearance=} => {surgical_lesion=yes}" 0.0150602409638554 1 0.0150602409638554 1.58851674641148 5 3 1 1 1
"13770" "{surgery=no,nasogastric_reflux=,rectal_examination=decreased} => {surgical_lesion=no}" 0.0150602409638554 1 0.0150602409638554 2.69918699186992 5 3 1 1 1
"16129" "{temp_extremities=,peristalsis=hypomotile,abdomen=} => {surgical_lesion=no}" 0.0150602409638554 1 0.0150602409638554 2.69918699186992 5 3 1 3 1
"18899" "{pain=intermittent mild pain,abdominal_distension=none,rectal_examination=} => {surgical_lesion=no}" 0.0150602409638554 1 0.0150602409638554 2.69918699186992 5 3 1 1 1
"22180" "{surgery=no,rectal_examination=absent,abdomen=} => {surgical_lesion=no}" 0.0150602409638554 1 0.0150602409638554 2.69918699186992 5 3 1 1 1
"22612" "{surgery=no,peripheral_pulse=reduced,nasogastric_reflux=} => {surgical_lesion=no}" 0.0150602409638554 1 0.0150602409638554 2.69918699186992 5 3 1 1 1
"42808" "{surgery=no,Age=adult,capillary_refill_time=,pain=} => {surgical_lesion=no}" 0.0150602409638554 1 0.0150602409638554 2.69918699186992 5 4 1 2 1
"257" "{Age=young,nasogastric_tube=significant} => {surgical_lesion=no}" 0.0120481927710843 1 0.0120481927710843 2.69918699186992 4 2 1 1 1
"831" "{mucous_membranes=,pain=depressed} => {surgical_lesion=yes}" 0.0120481927710843 1 0.0120481927710843 1.58851674641148 4 2 1 1 1
"4378" "{surgery=no,Age=young,capillary_refill_time=<3} => {surgical_lesion=no}" 0.0120481927710843 1 0.0120481927710843 2.69918699186992 4 3 1 1 1
"4509" "{surgery=no,mucous_membranes=bright red,outcome=euthanized} => {surgical_lesion=no}" 0.0120481927710843 1 0.0120481927710843 2.69918699186992 4 3 1 3 1
"12911" "{temp_extremities=cool,rectal_examination=decreased,abdominocentesis_appearance=clear} => {surgical_lesion=no}" 0.0120481927710843 1 0.0120481927710843 2.69918699186992 4 3 1 1 1
"13450" "{surgery=no,rectal_examination=decreased,abdominocentesis_appearance=cloudy} => {surgical_lesion=no}" 0.0120481927710843 1 0.0120481927710843 2.69918699186992 4 3 1 1 1
"13465" "{temp_extremities=,nasogastric_reflux=none,rectal_examination=decreased} => {surgical_lesion=yes}" 0.0120481927710843 1 0.0120481927710843 1.58851674641148 4 3 1 1 1
"15551" "{surgery=no,abdominal_distension=,nasogastric_tube=none} => {surgical_lesion=no}" 0.0120481927710843 1 0.0120481927710843 2.69918699186992 4 3 1 1 1
"18526" "{surgery=no,peripheral_pulse=,capillary_refill_time=>=3} => {surgical_lesion=no}" 0.0120481927710843 1 0.0120481927710843 2.69918699186992 4 3 1 1 1
"22902" "{surgery=yes,nasogastric_tube=slight,nasogastric_reflux=none} => {surgical_lesion=yes}" 0.0783132530120482 0.962962962962963 0.0813253012048193 1.52968279284069 26 3 0.5 1 0.996825396825397
"20874" "{surgery=no,temp_extremities=normal,nasogastric_tube=slight} => {surgical_lesion=no}" 0.0391566265060241 0.928571428571429 0.0421686746987952 2.50638792102207 13 3 1 1 0.996835443037975
"23248" "{surgery=no,temp_extremities=cool,nasogastric_reflux=} => {surgical_lesion=no}" 0.0391566265060241 0.928571428571429 0.0421686746987952 2.50638792102207 13 3 1 1 0.996845425867508
"5683" "{pulse=(58; Inf],mucous_membranes=,capillary_refill_time=} => {surgical_lesion=yes}" 0.036144578313253 0.923076923076923 0.0391566265060241 1.46632315053368 12 3 0.5 1 0.993730407523511
"23418" "{surgery=no,capillary_refill_time=<3,nasogastric_tube=} => {surgical_lesion=no}" 0.0813253012048193 0.9 0.0903614457831325 2.42926829268293 27 3 0.6 3 0.987654320987654
"15365" "{surgery=no,nasogastric_reflux=none,abdominocentesis_appearance=cloudy} => {surgical_lesion=no}" 0.0240963855421687 0.888888888888889 0.0271084337349398 2.39927732610659 8 3 1 1 0.987692307692308
"16801" "{peripheral_pulse=,pain=depressed,rectal_examination=} => {surgical_lesion=no}" 0.0120481927710843 0.8 0.0150602409638554 2.15934959349594 4 3 1 1 0.987730061349693
"20224" "{pulse=[-Inf;58],peristalsis=absent,rectal_examination=} => {surgical_lesion=no}" 0.0120481927710843 0.8 0.0150602409638554 2.15934959349594 4 3 1 1 0.987767584097859
"40717" "{temp_extremities=cold,pain=depressed,peristalsis=absent,rectal_examination=} => {surgical_lesion=no}" 0.0120481927710843 0.8 0.0150602409638554 2.15934959349594 4 4 1 1 0.98780487804878
"41134" "{Age=adult,temp_extremities=cold,peristalsis=absent,rectal_examination=} => {surgical_lesion=no}" 0.0150602409638554 0.714285714285714 0.0210843373493976 1.92799070847851 5 4 1 1 0.987841945288754
"7064" "{peripheral_pulse=reduced,abdominal_distension=severe,outcome=euthanized} => {surgical_lesion=no}" 0.0120481927710843 0.666666666666667 0.0180722891566265 1.79945799457995 4 3 1 1 0.987878787878788
"11934" "{pain=depressed,abdominocentesis_appearance=,outcome=euthanized} => {surgical_lesion=no}" 0.0120481927710843 0.666666666666667 0.0180722891566265 1.79945799457995 4 3 1 1 0.987915407854985
"15926" "{temp_extremities=,nasogastric_tube=none,abdominocentesis_appearance=} => {surgical_lesion=no}" 0.0120481927710843 0.666666666666667 0.0180722891566265 1.79945799457995 4 3 1 1 NA
"0" "{} => {surgical_lesion=no}" 0.370481927710843 0.370481927710843 1 1 123 0 NA NA 0.987951807228916
