"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"9152" "{attribute_28=(0.9233; Inf],attribute_48=(0.07585; Inf],attribute_51=(0.01285; Inf]} => {Class=Mine}" 0.122994652406417 1 0.122994652406417 1.87 23 3 1 1 1
"173" "{attribute_12=(0.20395; Inf],attribute_45=(0.38545; Inf]} => {Class=Mine}" 0.117647058823529 1 0.117647058823529 1.87 22 2 1 1 1
"14178" "{attribute_4=[-Inf;0.052],attribute_47=[-Inf;0.06235],attribute_51=[-Inf;0.01285]} => {Class=Rock}" 0.117647058823529 1 0.117647058823529 2.14942528735632 22 3 1 3 1
"21211" "{attribute_28=[-Inf;0.9233],attribute_36=(0.5047; Inf],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.117647058823529 1 0.117647058823529 2.14942528735632 22 3 1 4 1
"11062" "{attribute_13=[-Inf;0.16265],attribute_36=(0.5047; Inf],attribute_45=[-Inf;0.38545]} => {Class=Rock}" 0.112299465240642 1 0.112299465240642 2.14942528735632 21 3 1 1 1
"98" "{attribute_12=(0.20395; Inf],attribute_44=(0.4271; Inf]} => {Class=Mine}" 0.106951871657754 1 0.106951871657754 1.87 20 2 1 1 1
"13928" "{attribute_47=[-Inf;0.06235],attribute_51=[-Inf;0.01285],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.106951871657754 1 0.106951871657754 2.14942528735632 20 3 1 2 1
"16624" "{attribute_5=[-Inf;0.0392],attribute_10=[-Inf;0.1631],attribute_51=[-Inf;0.01285]} => {Class=Rock}" 0.106951871657754 1 0.106951871657754 2.14942528735632 20 3 1 1 1
"18893" "{attribute_4=(0.052; Inf],attribute_35=[-Inf;0.19475],attribute_49=(0.04525; Inf]} => {Class=Mine}" 0.0748663101604278 1 0.0748663101604278 1.87 14 3 1 2 1
"237" "{attribute_4=(0.052; Inf],attribute_28=(0.9233; Inf]} => {Class=Mine}" 0.0695187165775401 1 0.0695187165775401 1.87 13 2 1 1 1
"379" "{attribute_36=(0.5047; Inf],attribute_47=[-Inf;0.06235]} => {Class=Rock}" 0.0695187165775401 1 0.0695187165775401 2.14942528735632 13 2 1 1 1
"13816" "{attribute_35=(0.19475; Inf],attribute_37=(0.45385; Inf],attribute_47=[-Inf;0.06235]} => {Class=Rock}" 0.0695187165775401 1 0.0695187165775401 2.14942528735632 13 3 1 1 1
"18702" "{attribute_10=[-Inf;0.1631],attribute_11=[-Inf;0.1707],attribute_35=[-Inf;0.19475]} => {Class=Rock}" 0.0427807486631016 1 0.0427807486631016 2.14942528735632 8 3 1 2 1
"13625" "{attribute_35=[-Inf;0.19475],attribute_47=[-Inf;0.06235],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.0213903743315508 1 0.0213903743315508 1.87 4 3 1 3 1
"13926" "{attribute_4=(0.052; Inf],attribute_47=[-Inf;0.06235],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.0213903743315508 1 0.0213903743315508 2.14942528735632 4 3 1 1 1
"18887" "{attribute_10=(0.1631; Inf],attribute_12=[-Inf;0.20395],attribute_35=[-Inf;0.19475]} => {Class=Mine}" 0.0213903743315508 1 0.0213903743315508 1.87 4 3 1 1 1
"28307" "{attribute_11=[-Inf;0.1707],attribute_12=(0.20395; Inf],attribute_49=[-Inf;0.04525]} => {Class=Rock}" 0.0213903743315508 1 0.0213903743315508 2.14942528735632 4 3 1 1 1
"34455" "{attribute_4=(0.052; Inf],attribute_48=(0.07585; Inf],attribute_49=[-Inf;0.04525]} => {Class=Mine}" 0.0213903743315508 1 0.0213903743315508 1.87 4 3 1 2 1
"13800" "{attribute_9=[-Inf;0.1164],attribute_12=(0.20395; Inf],attribute_47=[-Inf;0.06235]} => {Class=Mine}" 0.0160427807486631 1 0.0160427807486631 1.87 3 3 1 2 1
"19401" "{attribute_11=(0.1707; Inf],attribute_35=[-Inf;0.19475],attribute_51=(0.01285; Inf]} => {Class=Mine}" 0.18716577540107 0.972222222222222 0.192513368983957 1.81805555555556 35 3 1 2 1
"19615" "{attribute_11=(0.1707; Inf],attribute_35=[-Inf;0.19475],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.171122994652406 0.96969696969697 0.176470588235294 1.81333333333333 32 3 0.5 1 0.993865030674847
"34405" "{attribute_4=(0.052; Inf],attribute_36=[-Inf;0.5047],attribute_49=(0.04525; Inf]} => {Class=Mine}" 0.171122994652406 0.96969696969697 0.176470588235294 1.81333333333333 32 3 1 2 0.993939393939394
"21889" "{attribute_4=[-Inf;0.052],attribute_36=(0.5047; Inf],attribute_45=[-Inf;0.38545]} => {Class=Rock}" 0.155080213903743 0.966666666666667 0.160427807486631 2.07777777777778 29 3 1 2 0.994011976047904
"21274" "{attribute_12=[-Inf;0.20395],attribute_28=[-Inf;0.9233],attribute_36=(0.5047; Inf]} => {Class=Rock}" 0.144385026737968 0.964285714285714 0.149732620320856 2.07266009852217 27 3 0.666666666666667 2 0.988235294117647
"23765" "{attribute_4=[-Inf;0.052],attribute_9=[-Inf;0.1164],attribute_51=[-Inf;0.01285]} => {Class=Rock}" 0.144385026737968 0.964285714285714 0.149732620320856 2.07266009852217 27 3 1 1 0.988304093567251
"48158" "{attribute_36=[-Inf;0.5047],attribute_49=(0.04525; Inf],attribute_51=(0.01285; Inf]} => {Class=Mine}" 0.251336898395722 0.959183673469388 0.262032085561497 1.79367346938776 47 3 1 2 0.988439306358382
"16700" "{attribute_5=[-Inf;0.0392],attribute_28=[-Inf;0.9233],attribute_51=[-Inf;0.01285]} => {Class=Rock}" 0.122994652406417 0.958333333333333 0.128342245989305 2.05986590038314 23 3 1 1 0.988505747126437
"0" "{} => {Class=Mine}" 0.53475935828877 0.53475935828877 1 1 100 0 0.769230769230769 10 0.973262032085562
