"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"15590" "{attribute_8=[-Inf;0.07545],attribute_37=[-Inf;0.3766],attribute_48=[-Inf;0.07585]} => {Class=Rock}" 0.0588235294117647 1 0.0588235294117647 2.14942528735632 11 3 1 1 1
"23821" "{attribute_10=[-Inf;0.16315],attribute_46=[-Inf;0.07315],attribute_47=(0.06235; Inf]} => {Class=Rock}" 0.0588235294117647 1 0.0588235294117647 2.14942528735632 11 3 1 1 1
"28560" "{attribute_4=(0.052; Inf],attribute_9=[-Inf;0.10785],attribute_36=[-Inf;0.5047]} => {Class=Mine}" 0.0481283422459893 1 0.0481283422459893 1.87 9 3 1 2 1
"20290" "{attribute_13=[-Inf;0.16265],attribute_20=(0.51445; Inf],attribute_48=(0.07585; Inf]} => {Class=Mine}" 0.0320855614973262 1 0.0320855614973262 1.87 6 3 1 1 1
"17384" "{attribute_8=[-Inf;0.07545],attribute_10=(0.16315; Inf],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.0267379679144385 1 0.0267379679144385 1.87 5 3 1 1 1
"12401" "{attribute_4=(0.052; Inf],attribute_47=[-Inf;0.06235],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.0213903743315508 1 0.0213903743315508 2.14942528735632 4 3 1 1 1
"12155" "{attribute_35=[-Inf;0.19475],attribute_47=[-Inf;0.06235],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.0160427807486631 1 0.0160427807486631 1.87 3 3 1 1 1
"15296" "{attribute_8=[-Inf;0.07545],attribute_10=(0.16315; Inf],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.0160427807486631 1 0.0160427807486631 2.14942528735632 3 3 1 1 1
"12271" "{attribute_9=[-Inf;0.10785],attribute_11=(0.19615; Inf],attribute_47=[-Inf;0.06235]} => {Class=Mine}" 0.0106951871657754 1 0.0106951871657754 1.87 2 3 1 1 1
"42855" "{attribute_21=[-Inf;0.6496],attribute_37=(0.3766; Inf],attribute_45=[-Inf;0.38545]} => {Class=Rock}" 0.213903743315508 0.975609756097561 0.219251336898396 2.09700028034763 40 3 1 1 1
"27080" "{attribute_11=(0.19615; Inf],attribute_35=[-Inf;0.19475],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.160427807486631 0.967741935483871 0.165775401069519 1.80967741935484 30 3 0.5 1 0.994285714285714
"20991" "{attribute_5=[-Inf;0.0392],attribute_51=[-Inf;0.01365],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.112299465240642 0.954545454545455 0.117647058823529 2.05172413793103 21 3 1 1 0.994318181818182
"23754" "{attribute_35=(0.19475; Inf],attribute_37=(0.3766; Inf],attribute_46=[-Inf;0.07315]} => {Class=Rock}" 0.0962566844919786 0.947368421052632 0.101604278074866 2.03629764065336 18 3 1 1 0.994350282485876
"0" "{} => {Class=Mine}" 0.53475935828877 0.53475935828877 1 1 100 0 0.8 8 0.983957219251337
