"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"541" "{high=[-Inf;8.5],xy2br=(8.5;9.5],x-ege=(2.5;3.5],xegvy=(8.5;9.5]} => {class=U}" 0.0112228457136508 0.718861209964413 0.0156119784432468 17.6759329482916 202 4 0.606217616580311 117 0.74537037037037
"203" "{xy2br=(8.5;9.5],x-ege=(2.5;3.5],xegvy=(8.5;9.5]} => {class=U}" 0.0112784043557975 0.704861111111111 0.0160008889382743 17.3316873482089 203 3 0.142857142857143 1 0.744223973905953
"47" "{y-bar=(5.5;6.5],y-ege=(1.5;2.5]} => {class=M}" 0.0103339074393022 0.70188679245283 0.0147230401688983 17.7184577522559 186 2 0.655502392344498 137 0.739454732510288
"14" "{x2bar=[-Inf;0.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0132785154730818 0.696793002915452 0.0190566142563476 18.4706587032036 239 2 0.0526315789473684 1 0.736114665984131
"32" "{y-bar=(9.5;10.5],xegvy=(10.5;11.5]} => {class=Y}" 0.0148897160953386 0.681933842239186 0.0218345463636869 17.3608588775999 268 2 0.271844660194175 28 0.724189526184539
"198" "{high=[-Inf;8.5],y-bar=(6.5;7.5],xy2br=(4.5;5.5]} => {class=D}" 0.010111672870715 0.67910447761194 0.0148897160953386 16.8828749896924 182 3 0.681647940074906 182 0.721533785363573
"48" "{y-bar=(6.5;7.5],xy2br=(4.5;5.5]} => {class=D}" 0.0101672315128618 0.660649819494585 0.0153897438746597 16.4240830125456 183 2 0.111111111111111 1 0.72025198320112
"353" "{onpix=[-Inf;1.5],xy2br=(7.5;8.5],x-ege=[-Inf;0.5],xegvy=(7.5;8.5]} => {class=I}" 0.0173342963497972 0.658227848101266 0.0263347963775765 17.4483697171939 312 4 0.032258064516129 2 0.710441582336707
"112" "{xybar=(6.5;7.5],x2ybr=(5.5;6.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0183899105505861 0.656746031746032 0.0280015556419801 17.4090895808495 331 3 0.0579710144927536 4 0.700249037808467
"160" "{x2ybr=(5.5;6.5],xy2br=(7.5;8.5],y-ege=(3.5;4.5]} => {class=X}" 0.0100005555864215 0.647482014388489 0.0154453025168065 16.4604926228509 180 3 0.662962962962963 179 0.698101130787284
"548" "{high=[-Inf;8.5],x-ege=(2.5;3.5],xegvy=(8.5;9.5],yegvx=(7.5;8.5]} => {class=U}" 0.0131673981887883 0.644021739130435 0.0204455803100172 15.8357203314326 237 4 0.546448087431694 100 0.692402464065708
"163" "{high=[-Inf;8.5],x2ybr=(0.5;2.5],xegvy=(5.5;6.5]} => {class=A}" 0.0159453302961276 0.642058165548098 0.0248347130396133 16.276626650282 287 3 0.0634920634920635 4 0.684370565578755
"30" "{xegvy=(9.5;10.5],y-ege=(0.5;1.5]} => {class=V}" 0.0112784043557975 0.640378548895899 0.0176120895605311 16.7531591592693 203 2 0.210526315789474 12 0.678957915831663
"206" "{x-ege=(2.5;3.5],xegvy=(8.5;9.5],yegvx=(7.5;8.5]} => {class=U}" 0.0132785154730818 0.619170984455959 0.0214456358686594 15.2246701492115 239 3 0.0666666666666667 1 0.677122877122877
"78" "{high=[-Inf;8.5],xy2br=(10.5;11.5],xegvy=(7.5;8.5]} => {class=K}" 0.0102227901550086 0.61744966442953 0.0165564753597422 16.7119947519806 184 3 0.626334519572954 176 0.674423004161937
"159" "{xy2br=(7.5;8.5],x-ege=(0.5;1.5],yegvx=(7.5;8.5]} => {class=Y}" 0.0106117006500361 0.610223642172524 0.017389854991944 15.535240927105 191 3 0.208695652173913 24 0.664506572856878
"12" "{high=[-Inf;8.5],y-bar=(1.5;2.5]} => {class=A}" 0.0117784321351186 0.607449856733524 0.0193899661092283 15.3992816497841 212 2 0.282051282051282 22 0.65906187260449
"74" "{high=[-Inf;8.5],y-bar=(3.5;4.5],x2ybr=(0.5;2.5]} => {class=L}" 0.0105005833657425 0.6 0.0175009722762376 15.7655474452555 189 3 0.0833333333333333 1 0.657803678747041
"37" "{x2ybr=(0.5;2.5],y-ege=(1.5;2.5]} => {class=A}" 0.0115561975665315 0.590909090909091 0.0195566420356686 14.9799615877081 208 2 0.0909090909090909 1 0.65667030170847
"24" "{x-ege=(0.5;1.5],xegvy=(5.5;6.5]} => {class=J}" 0.0113895216400911 0.584045584045584 0.0195010833935219 15.6432090286257 205 2 0.922155688622755 154 0.664491091903334
"543" "{high=[-Inf;8.5],y-bar=(7.5;8.5],x-ege=(2.5;3.5],xegvy=(8.5;9.5]} => {class=U}" 0.0107783765764765 0.57396449704142 0.0187788210456136 14.1130969702849 194 4 0.304347826086957 21 0.660160334611363
"101" "{high=[-Inf;8.5],y2bar=(6.5;7.5],x-ege=[-Inf;0.5]} => {class=I}" 0.0126673704094672 0.567164179104478 0.0223345741430079 15.0344448596487 228 3 0.0625 3 0.655202212236433
"525" "{x-box=(2.5;4.5],high=[-Inf;8.5],onpix=(2.5;5.5],x2ybr=(0.5;2.5]} => {class=A}" 0.0103339074393022 0.565349544072948 0.0182787932662926 14.332009075731 186 4 0.0344827586206897 1 0.652106620808254
"158" "{xy2br=(7.5;8.5],xegvy=(10.5;11.5],yegvx=(7.5;8.5]} => {class=Y}" 0.0114450802822379 0.562841530054645 0.0203344630257237 14.3289741152101 206 3 0.0384615384615385 5 0.638687973086627
"200" "{width=(3.5;7.5],xy2br=(4.5;5.5],xegvy=(7.5;8.5]} => {class=D}" 0.0100005555864215 0.560747663551402 0.0178343241291183 13.9404657406929 180 3 0.27906976744186 36 0.631050378663154
"151" "{high=[-Inf;8.5],y-bar=(9.5;10.5],xy2br=(7.5;8.5]} => {class=Y}" 0.0105561420078893 0.555555555555556 0.0190010556142008 14.1434857771491 190 3 0.0294117647058824 3 0.621113989637306
"201" "{high=[-Inf;8.5],xy2br=(4.5;5.5],xegvy=(7.5;8.5]} => {class=D}" 0.0121673426301461 0.548872180451128 0.0221678982165676 13.6452353258838 219 3 0.285714285714286 8 0.61960025789813
"551" "{x-box=(2.5;4.5],high=[-Inf;8.5],x-ege=(2.5;3.5],xegvy=(8.5;9.5]} => {class=U}" 0.0125006944830268 0.534441805225653 0.0233901883437969 13.1412814921537 225 4 0.0847457627118644 5 0.614561711639789
"76" "{high=[-Inf;8.5],x-ege=(0.5;1.5],y-ege=(3.5;4.5]} => {class=C}" 0.0106672592921829 0.533333333333333 0.0200011111728429 14.5007049345418 192 3 0.675 189 0.617148097203118
"25" "{x-ege=[-Inf;0.5],xegvy=(6.5;7.5]} => {class=J}" 0.0129451636202011 0.528344671201814 0.0245013611867326 14.1513031800022 233 2 0.8625 138 0.623004624794868
"480" "{high=[-Inf;8.5],xybar=(6.5;7.5],xegvy=(7.5;8.5],y-ege=(5.5;7.5]} => {class=E}" 0.0120562253458525 0.525423728813559 0.0229457192066226 13.6861095440163 217 4 0.368217054263566 95 0.613561269932481
"192" "{high=[-Inf;8.5],x-ege=(7.5;9.5],yegvx=(7.5;8.5]} => {class=M}" 0.0101672315128618 0.524355300859599 0.0193899661092283 13.2368458066927 183 3 0.152439024390244 25 0.602947368421053
"143" "{high=[-Inf;8.5],x-ege=(1.5;2.5],y-ege=(0.5;1.5]} => {class=V}" 0.0102227901550086 0.524216524216524 0.0195010833935219 13.7142052607169 184 3 0.293103448275862 34 0.5979837039083
"45" "{x-ege=(7.5;9.5],yegvx=(7.5;8.5]} => {class=M}" 0.010389466081449 0.520891364902507 0.0199455525306961 13.1494020713608 187 2 0.166666666666667 1 0.597626604112046
"231" "{xy2br=(7.5;8.5],xegvy=(7.5;8.5],y-ege=(2.5;3.5],yegvx=(7.5;8.5]} => {class=O}" 0.0102783487971554 0.519662921348315 0.0197788766042558 13.7955942792748 185 4 0.637931034482759 185 0.599177391535094
"145" "{xybar=(6.5;7.5],xegvy=(7.5;8.5],y-ege=(5.5;7.5]} => {class=E}" 0.0121117839879993 0.517814726840855 0.0233901883437969 13.4879121105768 218 3 0.142857142857143 1 0.598753976670201
"208" "{high=[-Inf;8.5],x-ege=(2.5;3.5],xegvy=(8.5;9.5]} => {class=U}" 0.0241124506917051 0.511189634864546 0.0471692871826213 12.569538576403 434 3 0.06 6 0.591705913134485
"185" "{width=(3.5;7.5],high=[-Inf;8.5],x2ybr=(0.5;2.5]} => {class=A}" 0.0226123673537419 0.510664993726474 0.0442802377909884 12.9457172142011 407 3 0.0454545454545455 1 0.590138272893295
"46" "{onpix=(2.5;5.5],x-ege=(7.5;9.5]} => {class=M}" 0.0102227901550086 0.50828729281768 0.0201122284571365 12.8312243806808 184 2 0.278688524590164 17 0.587679565161123
"0" "{} => {class=N}" 0.0391688427134841 0.0391688427134841 1 1 705 0 0.0630841121495327 648 0.288293794099672
