"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"336" "{attribute_11=(0.1707; Inf],attribute_45=(0.38545; Inf]} => {Class=Mine}" 0.128342245989305 1 0.128342245989305 1.87 24 2 1 1 1
"35846" "{attribute_10=[-Inf;0.16315],attribute_46=[-Inf;0.09145],attribute_51=[-Inf;0.01245]} => {Class=Rock}" 0.128342245989305 1 0.128342245989305 2.14942528735632 24 3 1 5 1
"17567" "{attribute_1=[-Inf;0.02935],attribute_11=[-Inf;0.1707],attribute_47=[-Inf;0.0613]} => {Class=Rock}" 0.122994652406417 1 0.122994652406417 2.14942528735632 23 3 1 4 1
"44815" "{attribute_20=[-Inf;0.4977],attribute_48=[-Inf;0.07585],attribute_51=[-Inf;0.01245]} => {Class=Rock}" 0.122994652406417 1 0.122994652406417 2.14942528735632 23 3 1 1 1
"30614" "{attribute_9=[-Inf;0.1164],attribute_13=[-Inf;0.2059],attribute_48=[-Inf;0.07585]} => {Class=Rock}" 0.117647058823529 1 0.117647058823529 2.14942528735632 22 3 1 2 1
"15418" "{attribute_28=(0.9233; Inf],attribute_48=(0.07585; Inf],attribute_51=(0.01245; Inf]} => {Class=Mine}" 0.112299465240642 1 0.112299465240642 1.87 21 3 1 1 1
"17748" "{attribute_47=[-Inf;0.0613],attribute_51=[-Inf;0.01245],attribute_54=[-Inf;0.0225]} => {Class=Rock}" 0.112299465240642 1 0.112299465240642 2.14942528735632 21 3 1 1 1
"28478" "{attribute_4=(0.052; Inf],attribute_36=[-Inf;0.5047],attribute_49=(0.0594; Inf]} => {Class=Mine}" 0.112299465240642 1 0.112299465240642 1.87 21 3 1 1 1
"30673" "{attribute_9=[-Inf;0.1164],attribute_11=[-Inf;0.1707],attribute_46=[-Inf;0.09145]} => {Class=Rock}" 0.112299465240642 1 0.112299465240642 2.14942528735632 21 3 1 1 1
"23062" "{attribute_1=(0.02935; Inf],attribute_12=(0.22505; Inf],attribute_35=[-Inf;0.19455]} => {Class=Mine}" 0.106951871657754 1 0.106951871657754 1.87 20 3 1 2 1
"35922" "{attribute_1=[-Inf;0.02935],attribute_37=(0.38475; Inf],attribute_46=[-Inf;0.09145]} => {Class=Rock}" 0.0962566844919786 1 0.0962566844919786 2.14942528735632 18 3 1 1 1
"259" "{attribute_11=(0.1707; Inf],attribute_54=(0.0225; Inf]} => {Class=Mine}" 0.0909090909090909 1 0.0909090909090909 1.87 17 2 1 5 1
"28781" "{attribute_12=(0.22505; Inf],attribute_20=[-Inf;0.4977],attribute_49=(0.0594; Inf]} => {Class=Mine}" 0.0909090909090909 1 0.0909090909090909 1.87 17 3 1 1 1
"23715" "{attribute_12=(0.22505; Inf],attribute_21=[-Inf;0.6496],attribute_35=[-Inf;0.19455]} => {Class=Mine}" 0.0748663101604278 1 0.0748663101604278 1.87 14 3 1 1 1
"28898" "{attribute_21=[-Inf;0.6496],attribute_37=[-Inf;0.38475],attribute_49=(0.0594; Inf]} => {Class=Mine}" 0.0748663101604278 1 0.0748663101604278 1.87 14 3 1 1 1
"242" "{attribute_1=(0.02935; Inf],attribute_54=(0.0225; Inf]} => {Class=Mine}" 0.0695187165775401 1 0.0695187165775401 1.87 13 2 1 1 1
"35373" "{attribute_13=[-Inf;0.2059],attribute_20=(0.4977; Inf],attribute_48=(0.07585; Inf]} => {Class=Mine}" 0.0481283422459893 1 0.0481283422459893 1.87 9 3 1 1 1
"28228" "{attribute_12=(0.22505; Inf],attribute_46=[-Inf;0.09145],attribute_49=(0.0594; Inf]} => {Class=Mine}" 0.0374331550802139 1 0.0374331550802139 1.87 7 3 1 1 1
"30774" "{attribute_1=(0.02935; Inf],attribute_9=[-Inf;0.1164],attribute_36=[-Inf;0.5047]} => {Class=Mine}" 0.0374331550802139 1 0.0374331550802139 1.87 7 3 1 1 1
"22929" "{attribute_10=(0.16315; Inf],attribute_13=[-Inf;0.2059],attribute_35=[-Inf;0.19455]} => {Class=Mine}" 0.0213903743315508 1 0.0213903743315508 1.87 4 3 1 1 1
"38573" "{attribute_1=(0.02935; Inf],attribute_20=(0.4977; Inf],attribute_21=[-Inf;0.6496]} => {Class=Mine}" 0.0213903743315508 1 0.0213903743315508 1.87 4 3 1 1 1
"22806" "{attribute_9=[-Inf;0.1164],attribute_21=(0.6496; Inf],attribute_35=[-Inf;0.19455]} => {Class=Rock}" 0.0160427807486631 1 0.0160427807486631 2.14942528735632 3 3 1 1 1
"24046" "{attribute_11=(0.1707; Inf],attribute_35=[-Inf;0.19455],attribute_51=(0.01245; Inf]} => {Class=Mine}" 0.181818181818182 0.971428571428571 0.18716577540107 1.81657142857143 34 3 0.5 1 0.994350282485876
"26602" "{attribute_4=[-Inf;0.052],attribute_36=(0.5047; Inf],attribute_45=[-Inf;0.38545]} => {Class=Rock}" 0.171122994652406 0.96969696969697 0.176470588235294 2.08429118773946 32 3 1 1 0.99438202247191
"40359" "{attribute_4=[-Inf;0.052],attribute_11=[-Inf;0.1707],attribute_51=[-Inf;0.01245]} => {Class=Rock}" 0.160427807486631 0.967741935483871 0.165775401069519 2.08008898776418 30 3 1 1 0.994413407821229
"20521" "{attribute_35=(0.19455; Inf],attribute_51=[-Inf;0.01245],attribute_52=[-Inf;0.00765]} => {Class=Rock}" 0.112299465240642 0.954545454545455 0.117647058823529 2.05172413793103 21 3 1 1 0.994444444444444
"0" "{} => {Class=Mine}" 0.53475935828877 0.53475935828877 1 1 100 0 0.857142857142857 6 0.989304812834225
