"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"696" "{X2=(-0.181654; Inf],X3=(-0.6994645; Inf],X14=(-0.99016; Inf]} => {Y=1}" 0.035426731078905 1 0.035426731078905 2.25 22 3 1 1 1
"12884" "{X1=-1,X3=(-0.6994645; Inf],X4=(-0.5; Inf],X8=-1} => {Y=-1}" 0.035426731078905 1 0.035426731078905 1.8 22 4 1 4 1
"11306" "{X3=(-0.6994645; Inf],X8=-1,X13=[-Inf;-0.9285],X14=[-Inf;-0.99016]} => {Y=-1}" 0.0338164251207729 1 0.0338164251207729 1.8 21 4 1 4 1
"13217" "{X1=-1,X7=[-Inf;-0.9284215],X8=-1,X11=1} => {Y=-1}" 0.0338164251207729 1 0.0338164251207729 1.8 21 4 1 6 1
"9042" "{X5=[-Inf;-0.153846],X8=1,X9=1,X14=(-0.99016; Inf]} => {Y=1}" 0.0305958132045089 1 0.0305958132045089 2.25 19 4 1 2 1
"9485" "{X7=[-Inf;-0.9284215],X8=1,X11=-1,X14=(-0.99016; Inf]} => {Y=1}" 0.0305958132045089 1 0.0305958132045089 2.25 19 4 1 1 1
"9991" "{X1=-1,X3=[-Inf;-0.6994645],X4=[-Inf;-0.5],X8=-1} => {Y=-1}" 0.0305958132045089 1 0.0305958132045089 1.8 19 4 1 2 1
"12850" "{X1=-1,X3=(-0.6994645; Inf],X7=[-Inf;-0.9284215],X8=1} => {Y=1}" 0.0305958132045089 1 0.0305958132045089 2.25 19 4 1 2 1
"542" "{X5=(-0.153846;0.4615385],X8=1,X10=(-0.9850745;-0.9253735]} => {Y=1}" 0.0289855072463768 1 0.0289855072463768 2.25 18 3 1 4 1
"1175" "{X6=(0.625; Inf],X8=-1,X11=-1} => {Y=-1}" 0.0289855072463768 1 0.0289855072463768 1.8 18 3 1 1 1
"1922" "{X1=-1,X8=-1,X13=[-Inf;-0.9285]} => {Y=-1}" 0.0289855072463768 1 0.0289855072463768 1.8 18 3 1 1 1
"1052" "{X5=[-Inf;-0.153846],X6=(0.625; Inf],X8=-1} => {Y=-1}" 0.0273752012882448 1 0.0273752012882448 1.8 17 3 1 2 1
"9671" "{X1=1,X3=[-Inf;-0.6994645],X8=-1,X14=(-0.99016; Inf]} => {Y=-1}" 0.0273752012882448 1 0.0273752012882448 1.8 17 4 1 1 1
"11308" "{X2=[-Inf;-0.181654],X3=(-0.6994645; Inf],X8=-1,X13=[-Inf;-0.9285]} => {Y=-1}" 0.0273752012882448 1 0.0273752012882448 1.8 17 4 1 1 1
"14334" "{X3=(-0.6994645; Inf],X5=(-0.153846;0.4615385],X8=-1,X11=-1} => {Y=-1}" 0.0273752012882448 1 0.0273752012882448 1.8 17 4 1 5 1
"682" "{X2=(-0.181654; Inf],X5=(0.4615385; Inf],X7=(-0.9284215; Inf]} => {Y=1}" 0.0241545893719807 1 0.0241545893719807 2.25 15 3 1 1 1
"7958" "{X1=1,X3=(-0.6994645; Inf],X5=(0.4615385; Inf],X11=1} => {Y=1}" 0.0241545893719807 1 0.0241545893719807 2.25 15 4 1 3 1
"15166" "{X5=(-0.153846;0.4615385],X7=(-0.9284215; Inf],X8=-1,X11=-1} => {Y=-1}" 0.0241545893719807 1 0.0241545893719807 1.8 15 4 1 7 1
"12070" "{X1=1,X5=[-Inf;-0.153846],X7=(-0.9284215; Inf],X10=(-0.9253735; Inf]} => {Y=1}" 0.0225442834138486 1 0.0225442834138486 2.25 14 4 1 2 1
"13577" "{X3=(-0.6994645; Inf],X5=[-Inf;-0.153846],X7=(-0.9284215; Inf],X8=-1} => {Y=-1}" 0.0225442834138486 1 0.0225442834138486 1.8 14 4 1 1 1
"7508" "{X3=[-Inf;-0.6994645],X5=(0.4615385; Inf],X11=-1,X14=(-0.99016; Inf]} => {Y=1}" 0.0209339774557166 1 0.0209339774557166 2.25 13 4 1 1 1
"5177" "{X1=-1,X2=(-0.181654; Inf],X8=1,X11=-1} => {Y=1}" 0.0193236714975845 1 0.0193236714975845 2.25 12 4 1 1 1
"6696" "{X5=[-Inf;-0.153846],X6=(0.625; Inf],X7=[-Inf;-0.9284215],X13=(-0.9285; Inf]} => {Y=-1}" 0.0193236714975845 1 0.0193236714975845 1.8 12 4 1 1 1
"9941" "{X1=-1,X4=[-Inf;-0.5],X5=[-Inf;-0.153846],X11=-1} => {Y=-1}" 0.0193236714975845 1 0.0193236714975845 1.8 12 4 1 3 1
"884" "{X2=(-0.181654; Inf],X8=-1,X11=1} => {Y=-1}" 0.0177133655394525 1 0.0177133655394525 1.8 11 3 1 2 1
"1559" "{X5=(-0.153846;0.4615385],X8=-1,X14=(-0.99016; Inf]} => {Y=-1}" 0.0177133655394525 1 0.0177133655394525 1.8 11 3 1 1 1
"4706" "{X2=(-0.181654; Inf],X5=(0.4615385; Inf],X8=1,X11=1} => {Y=1}" 0.0177133655394525 1 0.0177133655394525 2.25 11 4 1 1 1
"6674" "{X5=[-Inf;-0.153846],X6=(0.625; Inf],X11=1,X13=(-0.9285; Inf]} => {Y=-1}" 0.0177133655394525 1 0.0177133655394525 1.8 11 4 1 2 1
"8245" "{X5=(0.4615385; Inf],X8=1,X10=[-Inf;-0.9850745],X11=-1} => {Y=1}" 0.0177133655394525 1 0.0177133655394525 2.25 11 4 1 2 1
"7547" "{X4=[-Inf;-0.5],X5=(0.4615385; Inf],X8=1,X9=1} => {Y=1}" 0.0161030595813204 1 0.0161030595813204 2.25 10 4 1 3 1
"7582" "{X3=[-Inf;-0.6994645],X4=[-Inf;-0.5],X5=(0.4615385; Inf],X10=[-Inf;-0.9850745]} => {Y=-1}" 0.0161030595813204 1 0.0161030595813204 1.8 10 4 1 4 1
"511" "{X5=[-Inf;-0.153846],X10=(-0.9850745;-0.9253735],X11=1} => {Y=-1}" 0.0144927536231884 1 0.0144927536231884 1.8 9 3 1 1 1
"3783" "{X1=-1,X3=(-0.6994645; Inf],X8=1,X10=(-0.9850745;-0.9253735]} => {Y=1}" 0.0144927536231884 1 0.0144927536231884 2.25 9 4 1 1 1
"9798" "{X4=[-Inf;-0.5],X5=[-Inf;-0.153846],X10=[-Inf;-0.9850745],X13=[-Inf;-0.9285]} => {Y=-1}" 0.0144927536231884 1 0.0144927536231884 1.8 9 4 1 3 1
"10046" "{X3=(-0.6994645; Inf],X4=[-Inf;-0.5],X5=[-Inf;-0.153846],X11=-1} => {Y=-1}" 0.0144927536231884 1 0.0144927536231884 1.8 9 4 1 1 1
"10277" "{X4=[-Inf;-0.5],X5=(-0.153846;0.4615385],X7=[-Inf;-0.9284215],X8=1} => {Y=1}" 0.0144927536231884 1 0.0144927536231884 2.25 9 4 1 3 1
"3538" "{X3=(-0.6994645; Inf],X5=(0.4615385; Inf],X7=(-0.9284215; Inf],X10=(-0.9850745;-0.9253735]} => {Y=1}" 0.0112721417069243 1 0.0112721417069243 2.25 7 4 1 1 1
"5153" "{X1=-1,X2=(-0.181654; Inf],X4=(-0.5; Inf],X5=(-0.153846;0.4615385]} => {Y=1}" 0.0112721417069243 1 0.0112721417069243 2.25 7 4 1 1 1
"7560" "{X4=[-Inf;-0.5],X5=(0.4615385; Inf],X10=[-Inf;-0.9850745],X11=1} => {Y=-1}" 0.0112721417069243 1 0.0112721417069243 1.8 7 4 1 1 1
"12738" "{X1=-1,X3=[-Inf;-0.6994645],X5=[-Inf;-0.153846],X7=(-0.9284215; Inf]} => {Y=-1}" 0.0112721417069243 1 0.0112721417069243 1.8 7 4 1 1 1
"13992" "{X2=[-Inf;-0.181654],X5=[-Inf;-0.153846],X8=-1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.175523349436393 0.990909090909091 0.177133655394525 1.78363636363636 109 4 0.8 4 0.997933884297521
"1585" "{X7=(-0.9284215; Inf],X8=1,X14=(-0.99016; Inf]} => {Y=1}" 0.13365539452496 0.988095238095238 0.135265700483092 2.22321428571429 83 3 0.5 1 0.995884773662551
"12465" "{X1=1,X4=(-0.5; Inf],X7=(-0.9284215; Inf],X10=(-0.9253735; Inf]} => {Y=1}" 0.112721417069243 0.985915492957746 0.114331723027375 2.21830985915493 70 4 0.8 4 0.993890020366599
"1824" "{X4=[-Inf;-0.5],X7=[-Inf;-0.9284215],X8=-1} => {Y=-1}" 0.0901771336553945 0.982456140350877 0.0917874396135266 1.76842105263158 56 3 0.75 3 0.991919191919192
"16217" "{X3=[-Inf;-0.6994645],X7=[-Inf;-0.9284215],X8=-1,X11=1} => {Y=-1}" 0.0853462157809984 0.981481481481482 0.0869565217391304 1.76666666666667 53 4 1 5 0.992
"11663" "{X2=[-Inf;-0.181654],X4=(-0.5; Inf],X8=1,X13=[-Inf;-0.9285]} => {Y=1}" 0.0756843800322061 0.979166666666667 0.0772946859903382 2.203125 47 4 0.5 1 0.99003984063745
"10697" "{X4=[-Inf;-0.5],X7=[-Inf;-0.9284215],X11=-1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.072463768115942 0.978260869565217 0.0740740740740741 1.76086956521739 45 4 1 1 0.990059642147117
"14694" "{X2=[-Inf;-0.181654],X3=(-0.6994645; Inf],X8=-1,X11=-1} => {Y=-1}" 0.0692431561996779 0.977272727272727 0.07085346215781 1.75909090909091 43 4 0.5 1 0.988118811881188
"6066" "{X5=(0.4615385; Inf],X6=(0.625; Inf],X8=1,X9=1} => {Y=1}" 0.0611916264090177 0.974358974358974 0.0628019323671498 2.19230769230769 38 4 0.5 1 0.986193293885602
"8038" "{X5=(0.4615385; Inf],X8=1,X9=1,X11=1} => {Y=1}" 0.0611916264090177 0.974358974358974 0.0628019323671498 2.19230769230769 38 4 0.666666666666667 2 0.984313725490196
"7031" "{X6=(0.625; Inf],X7=(-0.9284215; Inf],X8=1,X11=-1} => {Y=1}" 0.0563607085346216 0.972222222222222 0.0579710144927536 2.1875 35 4 0.75 3 0.982490272373541
"11351" "{X5=(-0.153846;0.4615385],X7=(-0.9284215; Inf],X8=1,X13=[-Inf;-0.9285]} => {Y=1}" 0.0547504025764895 0.971428571428571 0.0563607085346216 2.18571428571429 34 4 0.5 1 0.98062015503876
"10122" "{X4=[-Inf;-0.5],X5=[-Inf;-0.153846],X11=-1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.0515297906602254 0.96969696969697 0.0531400966183575 1.74545454545455 32 4 1 2 0.980694980694981
"11742" "{X7=[-Inf;-0.9284215],X8=-1,X13=[-Inf;-0.9285],X14=[-Inf;-0.99016]} => {Y=-1}" 0.0483091787439614 0.967741935483871 0.0499194847020934 1.74193548387097 30 4 0.666666666666667 2 0.978886756238004
"10108" "{X4=[-Inf;-0.5],X5=[-Inf;-0.153846],X7=[-Inf;-0.9284215],X10=[-Inf;-0.9850745]} => {Y=-1}" 0.0466988727858293 0.966666666666667 0.0483091787439614 1.74 29 4 0.5 1 0.977055449330784
"6784" "{X2=[-Inf;-0.181654],X3=(-0.6994645; Inf],X6=(0.625; Inf],X8=1} => {Y=1}" 0.0450885668276973 0.96551724137931 0.0466988727858293 2.17241379310345 28 4 1 1 0.977099236641221
"12510" "{X1=1,X4=(-0.5; Inf],X8=1,X10=(-0.9253735; Inf]} => {Y=1}" 0.130434782608696 0.964285714285714 0.135265700483092 2.16964285714286 81 4 0.333333333333333 1 0.973434535104364
"15543" "{X4=(-0.5; Inf],X7=(-0.9284215; Inf],X8=1,X9=1} => {Y=1}" 0.202898550724638 0.961832061068702 0.210950080515298 2.16412213740458 126 4 0.5 1 0.97164461247637
"16450" "{X2=[-Inf;-0.181654],X7=(-0.9284215; Inf],X8=-1,X11=-1} => {Y=-1}" 0.0386473429951691 0.96 0.0402576489533011 1.728 24 4 1 1 0.971698113207547
"10742" "{X4=[-Inf;-0.5],X6=[-Inf;0.625],X10=[-Inf;-0.9850745],X11=-1} => {Y=-1}" 0.0756843800322061 0.959183673469388 0.0789049919484702 1.7265306122449 47 4 1 1 0.971751412429379
"14105" "{X2=[-Inf;-0.181654],X5=[-Inf;-0.153846],X10=[-Inf;-0.9850745],X11=-1} => {Y=-1}" 0.109500805152979 0.957746478873239 0.114331723027375 1.72394366197183 68 4 0.6 3 0.968283582089552
"1828" "{X3=[-Inf;-0.6994645],X4=[-Inf;-0.5],X8=-1} => {Y=-1}" 0.106280193236715 0.956521739130435 0.111111111111111 1.72173913043478 66 3 0.8 4 0.966728280961183
"2053" "{X8=-1,X13=[-Inf;-0.9285],X14=[-Inf;-0.99016]} => {Y=-1}" 0.07085346215781 0.956521739130435 0.0740740740740741 1.72173913043478 44 3 0.5 1 0.965009208103131
"15897" "{X4=(-0.5; Inf],X7=(-0.9284215; Inf],X8=1,X11=-1} => {Y=1}" 0.132045088566828 0.953488372093023 0.138486312399356 2.1453488372093 82 4 0.6 3 0.961678832116788
"13320" "{X1=-1,X7=[-Inf;-0.9284215],X8=-1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.0982286634460548 0.953125 0.103059581320451 1.715625 61 4 0.5 2 0.958333333333333
"16685" "{X1=1,X2=[-Inf;-0.181654],X8=-1,X11=-1} => {Y=-1}" 0.161030595813205 0.952380952380952 0.169082125603865 1.71428571428571 100 4 0.733333333333333 11 0.952380952380952
"16244" "{X3=[-Inf;-0.6994645],X4=(-0.5; Inf],X8=-1,X11=1} => {Y=-1}" 0.0966183574879227 0.952380952380952 0.101449275362319 1.71428571428571 60 4 0.6 3 0.949300699300699
"14049" "{X5=[-Inf;-0.153846],X7=[-Inf;-0.9284215],X11=-1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.120772946859903 0.949367088607595 0.127214170692432 1.70886075949367 75 4 1 3 0.949565217391304
"14406" "{X2=[-Inf;-0.181654],X3=(-0.6994645; Inf],X8=1,X9=1} => {Y=1}" 0.107890499194847 0.943661971830986 0.114331723027375 2.12323943661972 67 4 0.5 1 0.948006932409012
"14084" "{X5=[-Inf;-0.153846],X7=[-Inf;-0.9284215],X13=(-0.9285; Inf],X14=[-Inf;-0.99016]} => {Y=-1}" 0.161030595813205 0.943396226415094 0.170692431561997 1.69811320754717 100 4 0.888888888888889 8 0.947098976109215
"14056" "{X5=[-Inf;-0.153846],X7=[-Inf;-0.9284215],X10=[-Inf;-0.9850745],X13=(-0.9285; Inf]} => {Y=-1}" 0.15780998389694 0.942307692307692 0.167471819645733 1.69615384615385 98 4 0.5 1 0.945578231292517
"5461" "{X2=(-0.181654; Inf],X5=(-0.153846;0.4615385],X6=[-Inf;0.625],X9=1} => {Y=1}" 0.0257648953301127 0.941176470588235 0.0273752012882448 2.11764705882353 16 4 1 1 0.945670628183362
"13844" "{X3=[-Inf;-0.6994645],X4=(-0.5; Inf],X5=[-Inf;-0.153846],X11=1} => {Y=-1}" 0.0692431561996779 0.934782608695652 0.0740740740740741 1.68260869565217 43 4 1 2 0.94585448392555
"5376" "{X2=(-0.181654; Inf],X3=(-0.6994645; Inf],X8=1,X11=1} => {Y=1}" 0.0418679549114332 0.928571428571429 0.0450885668276973 2.08928571428571 26 4 1 1 0.945945945945946
"12949" "{X1=-1,X5=(-0.153846;0.4615385],X8=1,X11=-1} => {Y=1}" 0.0209339774557166 0.928571428571429 0.0225442834138486 2.08928571428571 13 4 1 1 0.946037099494098
"12965" "{X1=-1,X5=(-0.153846;0.4615385],X11=1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.0209339774557166 0.928571428571429 0.0225442834138486 1.67142857142857 13 4 1 1 0.946127946127946
"14502" "{X1=1,X3=(-0.6994645; Inf],X7=(-0.9284215; Inf],X8=1} => {Y=1}" 0.119162640901771 0.925 0.128824476650564 2.08125 74 4 0.5 1 0.944630872483222
"15927" "{X1=1,X4=(-0.5; Inf],X7=(-0.9284215; Inf],X8=1} => {Y=1}" 0.178743961352657 0.917355371900826 0.194847020933977 2.06404958677686 111 4 0.2 1 0.938435940099834
"4871" "{X2=(-0.181654; Inf],X4=[-Inf;-0.5],X10=[-Inf;-0.9850745],X14=[-Inf;-0.99016]} => {Y=-1}" 0.0161030595813204 0.909090909090909 0.0177133655394525 1.63636363636364 10 4 1 1 0.938538205980066
"7311" "{X6=(0.625; Inf],X7=[-Inf;-0.9284215],X10=[-Inf;-0.9850745],X13=(-0.9285; Inf]} => {Y=-1}" 0.0305958132045089 0.904761904761905 0.0338164251207729 1.62857142857143 19 4 1 1 0.938640132669983
"16885" "{X1=1,X7=[-Inf;-0.9284215],X10=[-Inf;-0.9850745],X11=-1} => {Y=-1}" 0.130434782608696 0.89010989010989 0.146537842190016 1.6021978021978 81 4 0.833333333333333 5 0.9376026272578
"16943" "{X1=1,X7=[-Inf;-0.9284215],X10=[-Inf;-0.9850745],X13=(-0.9285; Inf]} => {Y=-1}" 0.185185185185185 0.864661654135338 0.214170692431562 1.55639097744361 115 4 0.571428571428571 4 0.933441558441558
"13239" "{X1=-1,X3=[-Inf;-0.6994645],X10=[-Inf;-0.9850745],X11=1} => {Y=-1}" 0.0305958132045089 0.863636363636364 0.035426731078905 1.55454545454545 19 4 1 1 0.93354943273906
"13240" "{X1=-1,X10=[-Inf;-0.9850745],X11=1,X13=(-0.9285; Inf]} => {Y=-1}" 0.0402576489533011 0.862068965517241 0.0466988727858293 1.55172413793103 25 4 1 1 0.933656957928803
"6312" "{X4=[-Inf;-0.5],X6=(0.625; Inf],X11=1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.0177133655394525 0.846153846153846 0.0209339774557166 1.52307692307692 11 4 1 1 0.933764135702746
"10831" "{X3=[-Inf;-0.6994645],X4=[-Inf;-0.5],X6=[-Inf;0.625],X14=[-Inf;-0.99016]} => {Y=-1}" 0.101449275362319 0.84 0.120772946859903 1.512 63 4 1 1 0.933870967741935
"5634" "{X2=(-0.181654; Inf],X4=(-0.5; Inf],X7=(-0.9284215; Inf],X11=-1} => {Y=1}" 0.0402576489533011 0.833333333333333 0.0483091787439613 1.875 25 4 1 1 NA
"0" "{} => {Y=1}" 0.444444444444444 0.444444444444444 1 1 276 0 NA NA 0.933977455716586
