"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"14247" "{surgery=no,nasogastric_reflux=,rectal_examination=decreased} => {surgical_lesion=no}" 0.0150602409638554 1 0.0150602409638554 2.69918699186992 5 3 1 1 1
"16132" "{temp_extremities=,peristalsis=hypomotile,abdomen=} => {surgical_lesion=no}" 0.0150602409638554 1 0.0150602409638554 2.69918699186992 5 3 1 3 1
"18906" "{pain=intermittent mild pain,abdominal_distension=none,rectal_examination=} => {surgical_lesion=no}" 0.0150602409638554 1 0.0150602409638554 2.69918699186992 5 3 1 1 1
"22551" "{surgery=no,peripheral_pulse=reduced,nasogastric_reflux=} => {surgical_lesion=no}" 0.0150602409638554 1 0.0150602409638554 2.69918699186992 5 3 1 1 1
"17574" "{temp_extremities=cool,pain=depressed,nasogastric_reflux=} => {surgical_lesion=no}" 0.0120481927710843 1 0.0120481927710843 2.69918699186992 4 3 1 1 1
"18400" "{surgery=no,peripheral_pulse=,capillary_refill_time=>=3} => {surgical_lesion=no}" 0.0120481927710843 1 0.0120481927710843 2.69918699186992 4 3 1 1 1
"22795" "{surgery=yes,nasogastric_tube=slight,nasogastric_reflux=none} => {surgical_lesion=yes}" 0.0873493975903614 0.966666666666667 0.0903614457831325 1.53556618819777 29 3 0.5 1 0.996794871794872
"20321" "{surgery=yes,Age=adult,outcome=died} => {surgical_lesion=yes}" 0.144578313253012 0.96 0.150602409638554 1.52497607655502 48 3 0.5 2 0.990506329113924
"4954" "{Age=adult,nasogastric_reflux=,abdomen=normal} => {surgical_lesion=no}" 0.0301204819277108 0.909090909090909 0.0331325301204819 2.45380635624538 10 3 1 1 0.990536277602524
"23509" "{surgery=no,nasogastric_reflux=,outcome=lived} => {surgical_lesion=no}" 0.117469879518072 0.906976744186046 0.129518072289157 2.44809982983551 39 3 0.666666666666667 4 0.984520123839009
"23358" "{surgery=no,capillary_refill_time=<3,nasogastric_tube=} => {surgical_lesion=no}" 0.0843373493975904 0.903225806451613 0.0933734939759036 2.43797534749541 28 3 1 1 0.984567901234568
"15728" "{surgery=no,nasogastric_reflux=none,abdominocentesis_appearance=cloudy} => {surgical_lesion=no}" 0.0271084337349398 0.9 0.0301204819277108 2.42926829268293 9 3 1 1 0.984615384615385
"23512" "{surgery=no,Age=adult,nasogastric_reflux=} => {surgical_lesion=no}" 0.117469879518072 0.886363636363636 0.132530120481928 2.39246119733925 39 3 1 1 0.984662576687117
"11687" "{pain=depressed,abdominocentesis_appearance=,outcome=euthanized} => {surgical_lesion=no}" 0.0150602409638554 0.833333333333333 0.0180722891566265 2.24932249322493 5 3 1 3 0.984802431610942
"222" "{Age=young,nasogastric_tube=significant} => {surgical_lesion=no}" 0.0120481927710843 0.8 0.0150602409638554 2.15934959349594 4 2 1 1 0.984848484848485
"11962" "{pulse=(58; Inf],abdomen=,outcome=euthanized} => {surgical_lesion=no}" 0.0150602409638554 0.714285714285714 0.0210843373493976 1.92799070847851 5 3 1 1 0.984894259818731
"43466" "{Age=adult,temp_extremities=cold,rectal_examination=,abdomen=} => {surgical_lesion=no}" 0.0150602409638554 0.714285714285714 0.0210843373493976 1.92799070847851 5 4 1 1 NA
"0" "{} => {surgical_lesion=no}" 0.370481927710843 0.370481927710843 1 1 123 0 NA NA 0.984939759036145
