"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"13438" "{X1=-1,X7=[-Inf;-0.916667],X8=-1,X11=1} => {Y=-1}" 0.0451612903225806 1 0.0451612903225806 1.80232558139535 28 4 1 8 1
"2927" "{X8=-1,X9=1,X11=1} => {Y=-1}" 0.0435483870967742 1 0.0435483870967742 1.80232558139535 27 3 1 1 1
"12240" "{X3=(-0.6994645; Inf],X8=-1,X13=[-Inf;-0.9005],X14=[-Inf;-0.99016]} => {Y=-1}" 0.0419354838709677 1 0.0419354838709677 1.80232558139535 26 4 1 2 1
"2609" "{X3=(-0.6994645; Inf],X5=(-0.153846;0.4615385],X8=-1} => {Y=-1}" 0.0403225806451613 1 0.0403225806451613 1.80232558139535 25 3 1 5 1
"5064" "{X1=1,X2=(-0.181654; Inf],X7=(-0.916667; Inf],X10=(-0.9253735; Inf]} => {Y=1}" 0.0403225806451613 1 0.0403225806451613 2.2463768115942 25 4 1 1 1
"5068" "{X2=(-0.181654; Inf],X6=[-Inf;0.625],X7=(-0.916667; Inf],X10=(-0.9253735; Inf]} => {Y=1}" 0.0403225806451613 1 0.0403225806451613 2.2463768115942 25 4 1 1 1
"6614" "{X6=(0.625; Inf],X8=1,X11=-1,X13=[-Inf;-0.9005]} => {Y=1}" 0.0403225806451613 1 0.0403225806451613 2.2463768115942 25 4 1 1 1
"2111" "{X1=-1,X8=-1,X13=[-Inf;-0.9005]} => {Y=-1}" 0.0387096774193548 1 0.0387096774193548 1.80232558139535 24 3 1 2 1
"5035" "{X2=(-0.181654; Inf],X3=(-0.6994645; Inf],X6=[-Inf;0.625],X10=(-0.9253735; Inf]} => {Y=1}" 0.0387096774193548 1 0.0387096774193548 2.2463768115942 24 4 1 1 1
"8358" "{X7=[-Inf;-0.916667],X8=1,X9=1,X14=(-0.99016; Inf]} => {Y=1}" 0.0387096774193548 1 0.0387096774193548 2.2463768115942 24 4 1 1 1
"8512" "{X2=[-Inf;-0.181654],X7=[-Inf;-0.916667],X8=1,X14=(-0.99016; Inf]} => {Y=1}" 0.0387096774193548 1 0.0387096774193548 2.2463768115942 24 4 1 1 1
"11409" "{X3=(-0.6994645; Inf],X6=[-Inf;0.625],X10=(-0.9253735; Inf],X13=(-0.9005; Inf]} => {Y=1}" 0.0387096774193548 1 0.0387096774193548 2.2463768115942 24 4 1 2 1
"7022" "{X6=(0.625; Inf],X7=(-0.916667; Inf],X9=1,X11=-1} => {Y=1}" 0.0370967741935484 1 0.0370967741935484 2.2463768115942 23 4 1 2 1
"8942" "{X3=[-Inf;-0.6994645],X5=(0.4615385; Inf],X8=1,X10=(-0.9253735; Inf]} => {Y=1}" 0.0370967741935484 1 0.0370967741935484 2.2463768115942 23 4 1 4 1
"1203" "{X6=(0.625; Inf],X7=[-Inf;-0.916667],X8=-1} => {Y=-1}" 0.0354838709677419 1 0.0354838709677419 1.80232558139535 22 3 1 1 1
"6241" "{X1=-1,X5=(0.4615385; Inf],X6=(0.625; Inf],X8=1} => {Y=1}" 0.0354838709677419 1 0.0354838709677419 2.2463768115942 22 4 1 1 1
"7567" "{X5=(0.4615385; Inf],X9=1,X13=(-0.9005; Inf],X14=(-0.99016; Inf]} => {Y=1}" 0.0354838709677419 1 0.0354838709677419 2.2463768115942 22 4 1 1 1
"701" "{X2=(-0.181654; Inf],X13=[-Inf;-0.9005],X14=(-0.99016; Inf]} => {Y=1}" 0.0338709677419355 1 0.0338709677419355 2.2463768115942 21 3 1 1 1
"13072" "{X1=-1,X3=(-0.6994645; Inf],X4=(-0.5; Inf],X8=-1} => {Y=-1}" 0.0338709677419355 1 0.0338709677419355 1.80232558139535 21 4 1 1 1
"13037" "{X1=-1,X3=(-0.6994645; Inf],X7=[-Inf;-0.916667],X8=1} => {Y=1}" 0.032258064516129 1 0.032258064516129 2.2463768115942 20 4 1 2 1
"559" "{X5=(-0.153846;0.4615385],X8=1,X10=(-0.9850745;-0.9253735]} => {Y=1}" 0.0306451612903226 1 0.0306451612903226 2.2463768115942 19 3 1 6 1
"11948" "{X1=-1,X8=1,X11=1,X13=[-Inf;-0.9005]} => {Y=1}" 0.0290322580645161 1 0.0290322580645161 2.2463768115942 18 4 1 1 1
"725" "{X2=(-0.181654; Inf],X5=(0.4615385; Inf],X7=(-0.916667; Inf]} => {Y=1}" 0.0274193548387097 1 0.0274193548387097 2.2463768115942 17 3 1 2 1
"9527" "{X3=[-Inf;-0.6994645],X5=(0.4615385; Inf],X7=[-Inf;-0.916667],X8=1} => {Y=1}" 0.0274193548387097 1 0.0274193548387097 2.2463768115942 17 4 1 3 1
"10141" "{X1=-1,X3=[-Inf;-0.6994645],X4=[-Inf;-0.5],X8=-1} => {Y=-1}" 0.0274193548387097 1 0.0274193548387097 1.80232558139535 17 4 1 1 1
"1726" "{X4=[-Inf;-0.5],X8=-1,X13=[-Inf;-0.9005]} => {Y=-1}" 0.0258064516129032 1 0.0258064516129032 1.80232558139535 16 3 1 1 1
"8686" "{X1=1,X3=[-Inf;-0.6994645],X8=-1,X14=(-0.99016; Inf]} => {Y=-1}" 0.0258064516129032 1 0.0258064516129032 1.80232558139535 16 4 1 1 1
"9039" "{X5=(0.4615385; Inf],X7=(-0.916667; Inf],X13=[-Inf;-0.9005],X14=[-Inf;-0.99016]} => {Y=1}" 0.0258064516129032 1 0.0258064516129032 2.2463768115942 16 4 1 2 1
"1015" "{X4=[-Inf;-0.5],X6=(0.625; Inf],X8=-1} => {Y=-1}" 0.0241935483870968 1 0.0241935483870968 1.80232558139535 15 3 1 1 1
"1082" "{X5=[-Inf;-0.153846],X6=(0.625; Inf],X8=-1} => {Y=-1}" 0.0225806451612903 1 0.0225806451612903 1.80232558139535 14 3 1 2 1
"6687" "{X1=-1,X6=(0.625; Inf],X7=[-Inf;-0.916667],X8=1} => {Y=1}" 0.0225806451612903 1 0.0225806451612903 2.2463768115942 14 4 1 1 1
"11261" "{X1=1,X5=[-Inf;-0.153846],X7=(-0.916667; Inf],X10=(-0.9253735; Inf]} => {Y=1}" 0.0225806451612903 1 0.0225806451612903 2.2463768115942 14 4 1 1 1
"13004" "{X1=-1,X3=(-0.6994645; Inf],X5=(-0.153846;0.4615385],X8=1} => {Y=1}" 0.0225806451612903 1 0.0225806451612903 2.2463768115942 14 4 1 2 1
"918" "{X2=(-0.181654; Inf],X8=-1,X11=1} => {Y=-1}" 0.0209677419354839 1 0.0209677419354839 1.80232558139535 13 3 1 2 1
"3665" "{X5=(0.4615385; Inf],X8=1,X10=(-0.9850745;-0.9253735],X11=1} => {Y=1}" 0.0209677419354839 1 0.0209677419354839 2.2463768115942 13 4 1 2 1
"13131" "{X1=-1,X5=(-0.153846;0.4615385],X8=1,X11=-1} => {Y=1}" 0.0209677419354839 1 0.0209677419354839 2.2463768115942 13 4 1 1 1
"9515" "{X5=(0.4615385; Inf],X8=1,X10=[-Inf;-0.9850745],X11=-1} => {Y=1}" 0.0193548387096774 1 0.0193548387096774 2.2463768115942 12 4 1 1 1
"10095" "{X1=-1,X4=[-Inf;-0.5],X5=[-Inf;-0.153846],X11=-1} => {Y=-1}" 0.017741935483871 1 0.017741935483871 1.80232558139535 11 4 1 3 1
"10195" "{X3=(-0.6994645; Inf],X4=[-Inf;-0.5],X5=[-Inf;-0.153846],X11=-1} => {Y=-1}" 0.017741935483871 1 0.017741935483871 1.80232558139535 11 4 1 3 1
"13745" "{X3=(-0.6994645; Inf],X5=[-Inf;-0.153846],X7=(-0.916667; Inf],X8=-1} => {Y=-1}" 0.017741935483871 1 0.017741935483871 1.80232558139535 11 4 1 1 1
"8799" "{X4=[-Inf;-0.5],X5=(0.4615385; Inf],X8=1,X9=1} => {Y=1}" 0.0161290322580645 1 0.0161290322580645 2.2463768115942 10 4 1 1 1
"9694" "{X5=(0.4615385; Inf],X7=[-Inf;-0.916667],X8=-1,X11=1} => {Y=-1}" 0.0161290322580645 1 0.0161290322580645 1.80232558139535 10 4 1 1 1
"9982" "{X4=[-Inf;-0.5],X5=[-Inf;-0.153846],X10=[-Inf;-0.9850745],X13=[-Inf;-0.9005]} => {Y=-1}" 0.0161290322580645 1 0.0161290322580645 1.80232558139535 10 4 1 1 1
"12637" "{X7=[-Inf;-0.916667],X8=-1,X11=1,X13=[-Inf;-0.9005]} => {Y=-1}" 0.0161290322580645 1 0.0161290322580645 1.80232558139535 10 4 1 1 1
"5268" "{X1=-1,X2=(-0.181654; Inf],X8=1,X11=-1} => {Y=1}" 0.0145161290322581 1 0.0145161290322581 2.2463768115942 9 4 1 1 1
"8832" "{X3=[-Inf;-0.6994645],X4=[-Inf;-0.5],X5=(0.4615385; Inf],X10=[-Inf;-0.9850745]} => {Y=-1}" 0.0145161290322581 1 0.0145161290322581 1.80232558139535 9 4 1 3 1
"9984" "{X1=1,X4=[-Inf;-0.5],X5=[-Inf;-0.153846],X13=[-Inf;-0.9005]} => {Y=-1}" 0.0145161290322581 1 0.0145161290322581 1.80232558139535 9 4 1 1 1
"10065" "{X3=[-Inf;-0.6994645],X4=[-Inf;-0.5],X10=[-Inf;-0.9850745],X13=[-Inf;-0.9005]} => {Y=-1}" 0.0145161290322581 1 0.0145161290322581 1.80232558139535 9 4 1 1 1
"1060" "{X1=-1,X5=[-Inf;-0.153846],X6=(0.625; Inf]} => {Y=-1}" 0.0129032258064516 1 0.0129032258064516 1.80232558139535 8 3 1 2 1
"3991" "{X5=[-Inf;-0.153846],X6=[-Inf;0.625],X10=(-0.9850745;-0.9253735],X11=1} => {Y=-1}" 0.0129032258064516 1 0.0129032258064516 1.80232558139535 8 4 1 1 1
"6366" "{X2=[-Inf;-0.181654],X4=[-Inf;-0.5],X5=[-Inf;-0.153846],X6=(0.625; Inf]} => {Y=-1}" 0.0129032258064516 1 0.0129032258064516 1.80232558139535 8 4 1 1 1
"474" "{X4=[-Inf;-0.5],X5=[-Inf;-0.153846],X10=(-0.9850745;-0.9253735]} => {Y=-1}" 0.0112903225806452 1 0.0112903225806452 1.80232558139535 7 3 1 1 1
"4743" "{X2=(-0.181654; Inf],X3=[-Inf;-0.6994645],X6=(0.625; Inf],X11=-1} => {Y=1}" 0.0112903225806452 1 0.0112903225806452 2.2463768115942 7 4 1 2 1
"4755" "{X2=(-0.181654; Inf],X3=[-Inf;-0.6994645],X4=(-0.5; Inf],X6=(0.625; Inf]} => {Y=1}" 0.0112903225806452 1 0.0112903225806452 2.2463768115942 7 4 1 1 1
"5247" "{X1=-1,X2=(-0.181654; Inf],X4=(-0.5; Inf],X5=(-0.153846;0.4615385]} => {Y=1}" 0.0112903225806452 1 0.0112903225806452 2.2463768115942 7 4 1 1 1
"8810" "{X4=[-Inf;-0.5],X5=(0.4615385; Inf],X10=[-Inf;-0.9850745],X11=1} => {Y=-1}" 0.0112903225806452 1 0.0112903225806452 1.80232558139535 7 4 1 1 1
"13142" "{X1=-1,X5=(-0.153846;0.4615385],X7=(-0.916667; Inf],X8=-1} => {Y=-1}" 0.0112903225806452 1 0.0112903225806452 1.80232558139535 7 4 1 2 1
"14182" "{X2=[-Inf;-0.181654],X5=[-Inf;-0.153846],X8=-1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.175806451612903 0.990909090909091 0.17741935483871 1.78594080338266 109 4 0.8 4 0.997912317327766
"1378" "{X8=1,X9=1,X14=(-0.99016; Inf]} => {Y=1}" 0.153225806451613 0.989583333333333 0.154838709677419 2.2229770531401 95 3 0.5 1 0.995841995841996
"16578" "{X7=[-Inf;-0.916667],X8=-1,X11=1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.104838709677419 0.984848484848485 0.106451612903226 1.77501761804087 65 4 0.857142857142857 6 0.993852459016393
"14910" "{X3=(-0.6994645; Inf],X6=[-Inf;0.625],X8=-1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.0838709677419355 0.981132075471698 0.0854838709677419 1.76831943835015 52 4 0.5 1 0.991836734693878
"11364" "{X1=1,X3=(-0.6994645; Inf],X7=(-0.916667; Inf],X10=(-0.9253735; Inf]} => {Y=1}" 0.0774193548387097 0.979591836734694 0.0790322580645161 2.20053238686779 48 4 0.5 1 0.989837398373984
"11441" "{X4=(-0.5; Inf],X5=(-0.153846;0.4615385],X7=(-0.916667; Inf],X10=(-0.9253735; Inf]} => {Y=1}" 0.0725806451612903 0.978260869565217 0.0741935483870968 2.19754253308129 45 4 0.8 4 0.987927565392354
"12687" "{X7=[-Inf;-0.916667],X8=-1,X13=[-Inf;-0.9005],X14=[-Inf;-0.99016]} => {Y=-1}" 0.0693548387096774 0.977272727272727 0.0709677419354839 1.76136363636364 43 4 0.666666666666667 2 0.986
"12678" "{X8=-1,X11=-1,X13=[-Inf;-0.9005],X14=[-Inf;-0.99016]} => {Y=-1}" 0.0645161290322581 0.975609756097561 0.0661290322580645 1.75836642087351 40 4 1 1 0.986027944111776
"10857" "{X3=[-Inf;-0.6994645],X4=[-Inf;-0.5],X10=[-Inf;-0.9850745],X11=-1} => {Y=-1}" 0.0629032258064516 0.975 0.0645161290322581 1.75726744186047 39 4 1 1 0.98605577689243
"12202" "{X3=(-0.6994645; Inf],X4=(-0.5; Inf],X8=1,X13=[-Inf;-0.9005]} => {Y=1}" 0.120967741935484 0.974025974025974 0.124193548387097 2.18802936194241 75 4 0.5 1 0.984126984126984
"12156" "{X3=(-0.6994645; Inf],X5=(-0.153846;0.4615385],X8=1,X13=[-Inf;-0.9005]} => {Y=1}" 0.0580645161290323 0.972972972972973 0.0596774193548387 2.18566392479436 36 4 0.5 1 0.982213438735178
"14246" "{X2=[-Inf;-0.181654],X5=[-Inf;-0.153846],X10=[-Inf;-0.9850745],X11=-1} => {Y=-1}" 0.108064516129032 0.971014492753623 0.111290322580645 1.75008426019548 67 4 1 3 0.982318271119843
"10271" "{X4=[-Inf;-0.5],X5=[-Inf;-0.153846],X7=[-Inf;-0.916667],X10=[-Inf;-0.9850745]} => {Y=-1}" 0.05 0.96875 0.0516129032258065 1.74600290697674 31 4 0.5 1 0.980430528375734
"2238" "{X8=-1,X13=[-Inf;-0.9005],X14=[-Inf;-0.99016]} => {Y=-1}" 0.0951612903225806 0.967213114754098 0.0983870967741935 1.74323293938239 59 3 0.5 1 0.978557504873294
"6295" "{X5=(0.4615385; Inf],X6=(0.625; Inf],X8=1,X11=-1} => {Y=1}" 0.0435483870967742 0.964285714285714 0.0451612903225806 2.16614906832298 27 4 0.5 1 0.976699029126214
"13165" "{X1=-1,X2=[-Inf;-0.181654],X5=(-0.153846;0.4615385],X8=-1} => {Y=-1}" 0.0419354838709677 0.962962962962963 0.0435483870967742 1.73557278208441 26 4 0.5 1 0.974854932301741
"16618" "{X4=(-0.5; Inf],X6=[-Inf;0.625],X8=-1,X11=1} => {Y=-1}" 0.116129032258065 0.96 0.120967741935484 1.73023255813953 72 4 0.5 2 0.971209213051823
"15683" "{X7=(-0.916667; Inf],X8=1,X9=1,X11=-1} => {Y=1}" 0.109677419354839 0.957746478873239 0.114516129032258 2.15145948152684 68 4 0.5 1 0.969407265774379
"13510" "{X1=-1,X7=[-Inf;-0.916667],X8=-1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.104838709677419 0.955882352941177 0.109677419354839 1.72281121751026 65 4 0.666666666666667 2 0.967680608365019
"168" "{X4=[-Inf;-0.5],X8=-1} => {Y=-1}" 0.138709677419355 0.955555555555556 0.145161290322581 1.72222222222222 86 2 0.8 4 0.966101694915254
"16898" "{X2=[-Inf;-0.181654],X7=[-Inf;-0.916667],X8=-1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.267741935483871 0.954022988505747 0.280645161290323 1.71946003742315 166 4 0.8 16 0.960072595281307
"11715" "{X1=1,X4=(-0.5; Inf],X8=1,X10=(-0.9253735; Inf]} => {Y=1}" 0.133870967741935 0.954022988505747 0.140322580645161 2.14309511910711 83 4 0.333333333333333 1 0.956678700361011
"15687" "{X4=(-0.5; Inf],X7=(-0.916667; Inf],X8=1,X9=1} => {Y=1}" 0.2 0.953846153846154 0.209677419354839 2.14269788182832 124 4 1 1 0.956756756756757
"10858" "{X1=1,X4=[-Inf;-0.5],X10=[-Inf;-0.9850745],X11=-1} => {Y=-1}" 0.0645161290322581 0.952380952380952 0.067741935483871 1.71650055370986 40 4 1 1 0.956834532374101
"16035" "{X4=(-0.5; Inf],X7=(-0.916667; Inf],X8=1,X11=-1} => {Y=1}" 0.125806451612903 0.951219512195122 0.132258064516129 2.13679745493107 78 4 0.833333333333333 5 0.955516014234875
"11279" "{X1=1,X5=[-Inf;-0.153846],X8=1,X10=(-0.9253735; Inf]} => {Y=1}" 0.0306451612903226 0.95 0.032258064516129 2.13405797101449 19 4 0.5 1 0.953900709219858
"14590" "{X3=(-0.6994645; Inf],X6=[-Inf;0.625],X8=1,X9=1} => {Y=1}" 0.117741935483871 0.948051948051948 0.124193548387097 2.12968191229061 73 4 0.5 1 0.952296819787986
"14287" "{X5=[-Inf;-0.153846],X7=[-Inf;-0.916667],X10=[-Inf;-0.9850745],X13=(-0.9005; Inf]} => {Y=-1}" 0.138709677419355 0.945054945054945 0.146774193548387 1.7032967032967 86 4 0.888888888888889 8 0.951304347826087
"14342" "{X2=[-Inf;-0.181654],X3=[-Inf;-0.6994645],X5=[-Inf;-0.153846],X10=[-Inf;-0.9850745]} => {Y=-1}" 0.133870967741935 0.943181818181818 0.141935483870968 1.69992071881607 83 4 1 3 0.951557093425606
"14461" "{X3=(-0.6994645; Inf],X5=(-0.153846;0.4615385],X7=(-0.916667; Inf],X8=1} => {Y=1}" 0.0790322580645161 0.942307692307692 0.0838709677419355 2.11677814938684 49 4 0.5 1 0.95
"14229" "{X5=[-Inf;-0.153846],X7=[-Inf;-0.916667],X10=[-Inf;-0.9850745],X11=-1} => {Y=-1}" 0.104838709677419 0.942028985507246 0.111290322580645 1.69784293899562 65 4 1 1 0.950086058519793
"14653" "{X3=(-0.6994645; Inf],X4=(-0.5; Inf],X7=(-0.916667; Inf],X8=1} => {Y=1}" 0.154838709677419 0.941176470588235 0.164516129032258 2.11423699914749 96 4 0.5 1 0.948542024013722
"9253" "{X1=1,X3=(-0.6994645; Inf],X5=(0.4615385; Inf],X11=1} => {Y=1}" 0.0258064516129032 0.941176470588235 0.0274193548387097 2.11423699914749 16 4 1 1 0.948630136986301
"9763" "{X1=1,X3=[-Inf;-0.6994645],X5=(0.4615385; Inf],X8=-1} => {Y=-1}" 0.0258064516129032 0.941176470588235 0.0274193548387097 1.69630642954856 16 4 1 1 0.948717948717949
"16841" "{X1=1,X2=[-Inf;-0.181654],X8=-1,X11=-1} => {Y=-1}" 0.153225806451613 0.940594059405941 0.162903225806452 1.69525673497582 95 4 0.666666666666667 2 0.947278911564626
"14536" "{X3=(-0.6994645; Inf],X5=(-0.153846;0.4615385],X7=[-Inf;-0.916667],X13=(-0.9005; Inf]} => {Y=-1}" 0.0241935483870968 0.9375 0.0258064516129032 1.68968023255814 15 4 0.75 3 0.945945945945946
"14315" "{X5=[-Inf;-0.153846],X7=[-Inf;-0.916667],X13=(-0.9005; Inf],X14=[-Inf;-0.99016]} => {Y=-1}" 0.141935483870968 0.936170212765957 0.151612903225806 1.68728352300841 88 4 1 1 0.946037099494098
"15166" "{X4=(-0.5; Inf],X5=(-0.153846;0.4615385],X7=(-0.916667; Inf],X8=1} => {Y=1}" 0.109677419354839 0.931506849315068 0.117741935483871 2.09251538614255 68 4 0.333333333333333 1 0.942953020134228
"10896" "{X4=[-Inf;-0.5],X7=[-Inf;-0.916667],X10=[-Inf;-0.9850745],X14=[-Inf;-0.99016]} => {Y=-1}" 0.0838709677419355 0.928571428571429 0.0903225806451613 1.67358803986711 52 4 0.5 1 0.941471571906355
"9554" "{X3=[-Inf;-0.6994645],X4=(-0.5; Inf],X5=(0.4615385; Inf],X8=1} => {Y=1}" 0.0629032258064516 0.928571428571429 0.067741935483871 2.08592132505176 39 4 0.333333333333333 1 0.938435940099834
"5530" "{X2=(-0.181654; Inf],X5=(-0.153846;0.4615385],X9=1,X11=-1} => {Y=1}" 0.0193548387096774 0.923076923076923 0.0209677419354839 2.07357859531773 12 4 1 1 0.938538205980066
"14651" "{X1=1,X3=(-0.6994645; Inf],X7=(-0.916667; Inf],X8=1} => {Y=1}" 0.120967741935484 0.914634146341463 0.132258064516129 2.05461293743372 75 4 1 1 0.938640132669983
"10937" "{X3=[-Inf;-0.6994645],X4=[-Inf;-0.5],X10=[-Inf;-0.9850745],X14=[-Inf;-0.99016]} => {Y=-1}" 0.1 0.911764705882353 0.109677419354839 1.64329685362517 62 4 1 1 0.938741721854305
"13152" "{X1=-1,X5=(-0.153846;0.4615385],X11=1,X14=[-Inf;-0.99016]} => {Y=-1}" 0.0258064516129032 0.888888888888889 0.0290322580645161 1.60206718346253 16 4 1 1 0.938842975206612
"10505" "{X3=[-Inf;-0.6994645],X4=[-Inf;-0.5],X5=(-0.153846;0.4615385],X14=[-Inf;-0.99016]} => {Y=-1}" 0.0451612903225806 0.875 0.0516129032258065 1.57703488372093 28 4 1 2 0.939044481054366
"7129" "{X1=1,X4=(-0.5; Inf],X6=(0.625; Inf],X7=(-0.916667; Inf]} => {Y=1}" 0.0661290322580645 0.872340425531915 0.0758064516129032 1.95960530373111 41 4 1 1 0.939144736842105
"15223" "{X4=(-0.5; Inf],X5=(-0.153846;0.4615385],X8=1,X11=-1} => {Y=1}" 0.0758064516129032 0.87037037037037 0.0870967741935484 1.95517981749866 47 4 0.4 2 0.934747145187602
"17248" "{X1=1,X7=[-Inf;-0.916667],X10=[-Inf;-0.9850745],X13=(-0.9005; Inf]} => {Y=-1}" 0.179032258064516 0.8671875 0.206451612903226 1.56295421511628 111 4 0.666666666666667 4 0.932148626817447
"5692" "{X2=(-0.181654; Inf],X4=(-0.5; Inf],X7=(-0.916667; Inf],X11=-1} => {Y=1}" 0.0370967741935484 0.851851851851852 0.0435483870967742 1.91358024691358 23 4 1 1 NA
"0" "{} => {Y=1}" 0.445161290322581 0.445161290322581 1 1 276 0 NA NA 0.932258064516129
