"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"24226" "{attribute_12=(0.22505; Inf],attribute_46=[-Inf;0.07315],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.0425531914893617 1 0.0425531914893617 1.88 8 3 1 8 1
"31585" "{attribute_10=[-Inf;0.1506],attribute_11=(0.19795; Inf],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.0425531914893617 1 0.0425531914893617 1.88 8 3 1 1 1
"24162" "{attribute_12=(0.22505; Inf],attribute_46=[-Inf;0.07315],attribute_48=(0.07585; Inf]} => {Class=Mine}" 0.0372340425531915 1 0.0372340425531915 1.88 7 3 1 1 1
"16829" "{attribute_4=(0.052; Inf],attribute_47=[-Inf;0.06235],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.0265957446808511 1 0.0265957446808511 2.13636363636364 5 3 1 1 1
"19492" "{attribute_4=(0.052; Inf],attribute_5=[-Inf;0.0392],attribute_6=(0.08165; Inf]} => {Class=Mine}" 0.0265957446808511 1 0.0265957446808511 1.88 5 3 1 1 1
"29234" "{attribute_9=[-Inf;0.1164],attribute_11=(0.19795; Inf],attribute_51=(0.01285; Inf]} => {Class=Mine}" 0.0212765957446809 1 0.0212765957446809 1.88 4 3 1 1 1
"529" "{attribute_47=[-Inf;0.06235],attribute_49=(0.04525; Inf]} => {Class=Mine}" 0.0159574468085106 1 0.0159574468085106 1.88 3 2 1 1 1
"16369" "{attribute_10=(0.1506; Inf],attribute_13=[-Inf;0.1562],attribute_20=(0.57805; Inf]} => {Class=Mine}" 0.0159574468085106 1 0.0159574468085106 1.88 3 3 1 1 1
"16426" "{attribute_13=[-Inf;0.1562],attribute_21=(0.6496; Inf],attribute_46=(0.07315; Inf]} => {Class=Mine}" 0.0159574468085106 1 0.0159574468085106 1.88 3 3 1 1 1
"32280" "{attribute_4=(0.052; Inf],attribute_48=(0.07585; Inf],attribute_49=[-Inf;0.04525]} => {Class=Mine}" 0.0159574468085106 1 0.0159574468085106 1.88 3 3 1 2 1
"32609" "{attribute_4=(0.052; Inf],attribute_36=[-Inf;0.505],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.180851063829787 0.971428571428571 0.186170212765957 1.82628571428571 34 3 1 7 1
"32804" "{attribute_4=(0.052; Inf],attribute_36=[-Inf;0.505],attribute_46=(0.07315; Inf]} => {Class=Mine}" 0.180851063829787 0.971428571428571 0.186170212765957 1.82628571428571 34 3 1 2 1
"25217" "{attribute_20=[-Inf;0.57805],attribute_36=(0.505; Inf],attribute_45=[-Inf;0.38545]} => {Class=Rock}" 0.164893617021277 0.96875 0.170212765957447 2.06960227272727 31 3 0.5 1 0.994318181818182
"19695" "{attribute_5=[-Inf;0.0392],attribute_44=[-Inf;0.4271],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.122340425531915 0.958333333333333 0.127659574468085 2.04734848484848 23 3 1 1 0.994350282485876
"21564" "{attribute_5=[-Inf;0.0392],attribute_12=(0.22505; Inf],attribute_51=(0.01285; Inf]} => {Class=Mine}" 0.0531914893617021 0.909090909090909 0.0585106382978723 1.70909090909091 10 3 1 1 0.99438202247191
"2021" "{attribute_12=(0.22505; Inf],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.324468085106383 0.897058823529412 0.361702127659574 1.68647058823529 61 2 0.75 3 0.989010989010989
"1965" "{attribute_12=(0.22505; Inf],attribute_51=(0.01285; Inf]} => {Class=Mine}" 0.308510638297872 0.892307692307692 0.345744680851064 1.67753846153846 58 2 1 1 0.989071038251366
"35813" "{attribute_6=[-Inf;0.08165],attribute_11=(0.19795; Inf],attribute_21=(0.6496; Inf]} => {Class=Mine}" 0.074468085106383 0.875 0.0851063829787234 1.645 14 3 1 1 0.989130434782609
"1777" "{attribute_36=[-Inf;0.505],attribute_49=(0.04525; Inf]} => {Class=Mine}" 0.292553191489362 0.873015873015873 0.335106382978723 1.64126984126984 55 2 1 1 0.989189189189189
"1899" "{attribute_12=(0.22505; Inf],attribute_48=(0.07585; Inf]} => {Class=Mine}" 0.287234042553192 0.857142857142857 0.335106382978723 1.61142857142857 54 2 0.5 1 0.983957219251337
"38366" "{attribute_48=[-Inf;0.07585],attribute_51=[-Inf;0.01285],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.148936170212766 0.848484848484849 0.175531914893617 1.81267217630854 28 3 1 1 NA
"0" "{} => {Class=Rock}" 0.468085106382979 0.468085106382979 1 1 88 0 NA NA 0.984042553191489
