"rules" "support" "confidence" "coverage" "lift" "count" "lhs_length" "orderedConf" "orderedSupp" "cumulativeConf"
"12575" "{attribute_9=(0.10785; Inf],attribute_28=(0.92405; Inf],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.117647058823529 1 0.117647058823529 1.87 22 3 1 1 1
"12190" "{attribute_28=(0.92405; Inf],attribute_48=(0.07585; Inf],attribute_51=(0.01265; Inf]} => {Class=Mine}" 0.112299465240642 1 0.112299465240642 1.87 21 3 1 1 1
"25126" "{attribute_20=[-Inf;0.58955],attribute_46=[-Inf;0.07315],attribute_48=[-Inf;0.07585]} => {Class=Rock}" 0.112299465240642 1 0.112299465240642 2.14942528735632 21 3 1 1 1
"32296" "{attribute_12=(0.22505; Inf],attribute_20=[-Inf;0.58955],attribute_49=(0.0594; Inf]} => {Class=Mine}" 0.112299465240642 1 0.112299465240642 1.87 21 3 1 2 1
"2" "{attribute_54=(0.02075; Inf]} => {Class=Mine}" 0.0909090909090909 1 0.0909090909090909 1.87 17 1 1 2 1
"319" "{attribute_20=(0.58955; Inf],attribute_28=(0.92405; Inf]} => {Class=Mine}" 0.0802139037433155 1 0.0802139037433155 1.87 15 2 1 1 1
"463" "{attribute_36=(0.4782; Inf],attribute_47=[-Inf;0.06235]} => {Class=Rock}" 0.0748663101604278 1 0.0748663101604278 2.14942528735632 14 2 1 1 1
"20177" "{attribute_13=[-Inf;0.16265],attribute_14=(0.13615; Inf],attribute_21=[-Inf;0.6496]} => {Class=Rock}" 0.0588235294117647 1 0.0588235294117647 2.14942528735632 11 3 1 2 1
"22115" "{attribute_4=(0.0606; Inf],attribute_35=[-Inf;0.19475],attribute_46=(0.07315; Inf]} => {Class=Mine}" 0.0588235294117647 1 0.0588235294117647 1.87 11 3 1 2 1
"24841" "{attribute_10=[-Inf;0.16315],attribute_46=[-Inf;0.07315],attribute_47=(0.06235; Inf]} => {Class=Rock}" 0.0588235294117647 1 0.0588235294117647 2.14942528735632 11 3 1 1 1
"42510" "{attribute_11=(0.19795; Inf],attribute_12=[-Inf;0.22505],attribute_20=(0.58955; Inf]} => {Class=Mine}" 0.0481283422459893 1 0.0481283422459893 1.87 9 3 1 1 1
"26686" "{attribute_12=(0.22505; Inf],attribute_46=[-Inf;0.07315],attribute_48=(0.07585; Inf]} => {Class=Mine}" 0.0427807486631016 1 0.0427807486631016 1.87 8 3 1 1 1
"31828" "{attribute_9=(0.10785; Inf],attribute_11=[-Inf;0.19795],attribute_49=(0.0594; Inf]} => {Class=Mine}" 0.0374331550802139 1 0.0374331550802139 1.87 7 3 1 1 1
"16359" "{attribute_12=(0.22505; Inf],attribute_14=[-Inf;0.13615],attribute_36=[-Inf;0.4782]} => {Class=Mine}" 0.0320855614973262 1 0.0320855614973262 1.87 6 3 1 1 1
"26927" "{attribute_4=(0.0606; Inf],attribute_9=[-Inf;0.10785],attribute_12=(0.22505; Inf]} => {Class=Mine}" 0.0213903743315508 1 0.0213903743315508 1.87 4 3 1 2 1
"42690" "{attribute_12=[-Inf;0.22505],attribute_21=[-Inf;0.6496],attribute_45=[-Inf;0.38545]} => {Class=Rock}" 0.240641711229947 0.978260869565217 0.245989304812834 2.10269865067466 45 3 0.666666666666667 2 0.994219653179191
"27193" "{attribute_4=[-Inf;0.0606],attribute_9=[-Inf;0.10785],attribute_11=[-Inf;0.19795]} => {Class=Rock}" 0.20855614973262 0.975 0.213903743315508 2.09568965517241 39 3 1 1 0.994252873563218
"36148" "{attribute_11=[-Inf;0.19795],attribute_51=[-Inf;0.01265],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.165775401069519 0.96875 0.171122994652406 2.08225574712644 31 3 1 1 0.994285714285714
"30358" "{attribute_4=(0.0606; Inf],attribute_36=[-Inf;0.4782],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.122994652406417 0.958333333333333 0.128342245989305 1.79208333333333 23 3 0.5 1 0.988700564971751
"29977" "{attribute_4=(0.0606; Inf],attribute_12=(0.22505; Inf],attribute_48=(0.07585; Inf]} => {Class=Mine}" 0.112299465240642 0.954545454545455 0.117647058823529 1.785 21 3 1 1 0.98876404494382
"46581" "{attribute_20=(0.58955; Inf],attribute_46=(0.07315; Inf],attribute_51=(0.01265; Inf]} => {Class=Mine}" 0.20855614973262 0.951219512195122 0.219251336898396 1.77878048780488 39 3 1 1 0.988826815642458
"32183" "{attribute_12=(0.22505; Inf],attribute_48=(0.07585; Inf],attribute_49=(0.0594; Inf]} => {Class=Mine}" 0.18716577540107 0.945945945945946 0.197860962566845 1.76891891891892 35 3 0.333333333333333 1 0.978021978021978
"46738" "{attribute_11=(0.19795; Inf],attribute_20=(0.58955; Inf],attribute_52=(0.00935; Inf]} => {Class=Mine}" 0.20855614973262 0.906976744186046 0.229946524064171 1.69604651162791 39 3 1 2 0.978260869565217
"36340" "{attribute_48=[-Inf;0.07585],attribute_51=[-Inf;0.01265],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.165775401069519 0.885714285714286 0.18716577540107 1.90377668308703 31 3 0.5 1 0.973118279569892
"36352" "{attribute_35=(0.19475; Inf],attribute_51=[-Inf;0.01265],attribute_52=[-Inf;0.00935]} => {Class=Rock}" 0.18716577540107 0.853658536585366 0.219251336898396 1.83487524530418 35 3 1 1 NA
"0" "{} => {Class=Rock}" 0.46524064171123 0.46524064171123 1 1 87 0 NA NA 0.973262032085562
