rules,suppport,confidence,lift
"{MAX.LENGTH.RECTANGULARITY=(148.5;165.5],MAX.LENGTH.ASPECT.RATIO=(8.5;16],SCALED.VARIANCE_MAJOR=(165.5;180.5],RADIUS.RATIO=[-Inf;174.5]} => {Class=van}",0.07,1.00,0.00 
"{SCALED.VARIANCE_MAJOR=(165.5;180.5],KURTOSIS.ABOUT_MAJOR=[-Inf;19.5],KURTOSIS.ABOUT_MINOR=[-Inf;181.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{PR.AXIS.RECTANGULARITY=(18.5;19.5],SCALED.VARIANCE_MAJOR=(165.5;180.5],KURTOSIS.ABOUT_MINOR=[-Inf;181.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{SCALED.VARIANCE_MAJOR=(165.5;180.5],HOLLOWS.RATIO=[-Inf;189.5],KURTOSIS.ABOUT_MINOR=[-Inf;181.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{SKEWNESS.ABOUT_MINOR=[-Inf;10.5],SCALED.VARIANCE_MAJOR=(165.5;180.5],KURTOSIS.ABOUT_MINOR=[-Inf;181.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{MAX.LENGTH.ASPECT.RATIO=[-Inf;8.5],SCALED.VARIANCE_MAJOR=(165.5;180.5],KURTOSIS.ABOUT_MINOR=[-Inf;181.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{RADIUS.RATIO=[-Inf;174.5],SCALED.VARIANCE_MAJOR=(165.5;180.5],KURTOSIS.ABOUT_MINOR=[-Inf;181.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{MAX.LENGTH.RECTANGULARITY=(148.5;165.5],ELONGATEDNESS=(41.5;44.5],MAX.LENGTH.ASPECT.RATIO=(8.5;16],RADIUS.RATIO=[-Inf;174.5]} => {Class=van}",0.07,1.00,0.00 
"{SCALED.RADIUS.OF.GYRATION=(170.5;189.5],MAX.LENGTH.ASPECT.RATIO=(8.5;16],SCALED.VARIANCE_MAJOR=(165.5;180.5]} => {Class=van}",0.07,1.00,0.00 
"{MAX.LENGTH.RECTANGULARITY=(134.5;148.5],SCALED.VARIANCE_MAJOR=(165.5;180.5],KURTOSIS.ABOUT_MINOR=[-Inf;181.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{SCALED.RADIUS.OF.GYRATION=(170.5;189.5],MAX.LENGTH.ASPECT.RATIO=(8.5;16],SCALED.VARIANCE_MAJOR=(165.5;180.5],RADIUS.RATIO=[-Inf;174.5]} => {Class=van}",0.07,1.00,0.00 
"{RADIUS.RATIO=[-Inf;174.5],SCATTER.RATIO=(154.5;163.5],MAX.LENGTH.ASPECT.RATIO=(8.5;16],CIRCULARITY=(40.5;49.5]} => {Class=van}",0.06,1.00,0.00 
"{ } => {Class=bus}", 0,0,0
