rules,suppport,confidence,lift
"{ELONGATEDNESS=(41.5;46.5],SKEWNESS.ABOUT_MINOR=[-Inf;9.5],MAX.LENGTH.ASPECT.RATIO=(8.5;16],KURTOSIS.ABOUT_MAJOR=[-Inf;17.5]} => {Class=van}",0.07,1.00,0.00 
"{SKEWNESS.ABOUT_MINOR=[-Inf;9.5],KURTOSIS.ABOUT_MINOR=(177.5;181.5],SCALED.VARIANCE_MINOR=(298.5;347.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{SKEWNESS.ABOUT_MINOR=[-Inf;9.5],PR.AXIS.RECTANGULARITY=(18.5;19.5],KURTOSIS.ABOUT_MINOR=(177.5;181.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{SKEWNESS.ABOUT_MINOR=[-Inf;9.5],KURTOSIS.ABOUT_MINOR=(177.5;181.5],SCATTER.RATIO=(140.5;154.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{ELONGATEDNESS=(41.5;46.5],MAX.LENGTH.ASPECT.RATIO=(8.5;16],HOLLOWS.RATIO=(189.5; Inf],SCALED.RADIUS.OF.GYRATION=(169.5;192.5]} => {Class=van}",0.07,1.00,0.00 
"{PR.AXIS.RECTANGULARITY=(18.5;19.5],KURTOSIS.ABOUT_MINOR=(177.5;181.5],SCALED.VARIANCE_MAJOR=(165.5;180.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{ELONGATEDNESS=(41.5;46.5],MAX.LENGTH.RECTANGULARITY=(148.5;171.5],MAX.LENGTH.ASPECT.RATIO=(8.5;16],DISTANCE.CIRCULARITY=(76.5;92.5]} => {Class=van}",0.07,1.00,0.00 
"{ELONGATEDNESS=(41.5;46.5],MAX.LENGTH.ASPECT.RATIO=(8.5;16],RADIUS.RATIO=[-Inf;175.5],SCALED.RADIUS.OF.GYRATION=(169.5;192.5]} => {Class=van}",0.07,1.00,0.00 
"{SCALED.VARIANCE_MAJOR=(165.5;180.5],KURTOSIS.ABOUT_MAJOR=[-Inf;17.5],KURTOSIS.ABOUT_MINOR=(177.5;181.5],CIRCULARITY=(40.5;49.5]} => {Class=bus}",0.07,1.00,0.00 
"{ } => {Class=bus}", 0,0,0
