normalizedLosses,make,fuelType,aspiration,numOfDoors,bodyStyle,driveWheels,engineType,numOfCylinders,fuelSystem,engineLocation,wheelBase,length,width,height,curbWeight,engineSize,bore,stroke,compressionRatio,horsepower,peakRpm,cityMpg,highwayMpg,price,XClass
75.5_to_92.0,chevrolet,gas,std,four,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,-inf_to_63.7,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,0
96.5_to_inf,dodge,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,50.35_to_51.8,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,dodge,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,50.35_to_51.8,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,dodge,gas,turbo,two,hatchback,fwd,ohc,four,mpfi,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,50.35_to_51.8,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_28.5,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,dodge,gas,std,four,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,50.35_to_51.8,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,dodge,gas,std,four,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,50.35_to_51.8,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,dodge,gas,std,four,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,50.35_to_51.8,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,dodge,gas,turbo,,sedan,fwd,ohc,four,mpfi,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,50.35_to_51.8,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_28.5,29.5_to_inf,8303.5_to_inf,1
96.5_to_inf,dodge,gas,std,four,wagon,fwd,ohc,four,2bbl,front,100.1_to_inf,171.85_to_186.65,64.3_to_inf,56.25_to_inf,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,29.5_to_inf,8303.5_to_inf,-1
96.5_to_inf,dodge,gas,turbo,two,hatchback,fwd,ohc,four,mfi,front,94.8_to_97.25,171.85_to_186.65,64.3_to_inf,-inf_to_50.35,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,3
96.5_to_inf,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,-inf_to_88.5,-inf_to_171.85,63.7_to_64.3,50.35_to_51.8,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,2
96.5_to_inf,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,-inf_to_88.5,-inf_to_171.85,63.7_to_64.3,50.35_to_51.8,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,2
96.5_to_inf,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,51.8_to_56.15,-inf_to_2215.0,-inf_to_85.0,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,honda,gas,std,four,sedan,fwd,ohc,four,1bbl,front,94.8_to_97.25,-inf_to_171.85,63.7_to_64.3,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,0
96.5_to_inf,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,94.8_to_97.25,-inf_to_171.85,64.3_to_inf,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,-inf_to_3.255,All,All,-inf_to_87.0,All,-inf_to_28.5,29.5_to_inf,8303.5_to_inf,0
75.5_to_92.0,honda,gas,std,four,sedan,fwd,ohc,four,1bbl,front,94.8_to_97.25,171.85_to_186.65,64.3_to_inf,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,-inf_to_3.255,All,All,-inf_to_87.0,All,-inf_to_28.5,29.5_to_inf,8303.5_to_inf,0
75.5_to_92.0,honda,gas,std,four,sedan,fwd,ohc,four,1bbl,front,94.8_to_97.25,171.85_to_186.65,-inf_to_63.7,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,-inf_to_3.255,All,All,-inf_to_87.0,All,-inf_to_28.5,29.5_to_inf,8303.5_to_inf,0
75.5_to_92.0,honda,gas,std,four,sedan,fwd,ohc,four,mpfi,front,94.8_to_97.25,171.85_to_186.65,64.3_to_inf,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,0
96.5_to_inf,honda,gas,std,two,sedan,fwd,ohc,four,2bbl,front,94.8_to_97.25,-inf_to_171.85,64.3_to_inf,50.35_to_51.8,2215.0_to_inf,105.5_to_inf,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_28.5,29.5_to_inf,8303.5_to_inf,1
96.5_to_inf,isuzu,gas,std,four,sedan,rwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,-inf_to_63.7,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,-inf_to_87.0,All,-inf_to_28.5,-inf_to_29.5,-inf_to_8303.5,0
96.5_to_inf,isuzu,gas,std,two,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,-inf_to_63.7,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,8303.5_to_inf,1
96.5_to_inf,isuzu,gas,std,four,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,-inf_to_63.7,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,8303.5_to_inf,0
96.5_to_inf,isuzu,gas,std,two,hatchback,rwd,ohc,four,spfi,front,94.8_to_97.25,171.85_to_186.65,64.3_to_inf,50.35_to_51.8,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,2
96.5_to_inf,jaguar,gas,std,four,sedan,rwd,dohc,six,mpfi,front,100.1_to_inf,186.65_to_inf,64.3_to_inf,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,0
96.5_to_inf,jaguar,gas,std,four,sedan,rwd,dohc,six,mpfi,front,100.1_to_inf,186.65_to_inf,64.3_to_inf,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,0
96.5_to_inf,jaguar,gas,std,two,sedan,rwd,ohcv,twelve,mpfi,front,100.1_to_inf,186.65_to_inf,64.3_to_inf,-inf_to_50.35,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,0
96.5_to_inf,mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,mazda,gas,std,four,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,mazda,gas,std,four,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,mazda,gas,std,two,hatchback,rwd,rotor,two,4bbl,front,94.8_to_97.25,-inf_to_171.85,64.3_to_inf,-inf_to_50.35,2215.0_to_inf,-inf_to_85.0,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,3
96.5_to_inf,mazda,gas,std,two,hatchback,rwd,rotor,two,4bbl,front,94.8_to_97.25,-inf_to_171.85,64.3_to_inf,-inf_to_50.35,2215.0_to_inf,-inf_to_85.0,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,3
96.5_to_inf,mazda,gas,std,two,hatchback,rwd,rotor,two,4bbl,front,94.8_to_97.25,-inf_to_171.85,64.3_to_inf,-inf_to_50.35,2215.0_to_inf,-inf_to_85.0,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,3
96.5_to_inf,mazda,gas,std,two,hatchback,rwd,rotor,two,mpfi,front,94.8_to_97.25,-inf_to_171.85,64.3_to_inf,-inf_to_50.35,2215.0_to_inf,-inf_to_85.0,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,3
96.5_to_inf,mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,97.25_to_100.1,171.85_to_186.65,64.3_to_inf,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,-inf_to_87.0,All,-inf_to_28.5,29.5_to_inf,8303.5_to_inf,1
96.5_to_inf,mazda,gas,std,four,sedan,fwd,ohc,four,2bbl,front,97.25_to_100.1,171.85_to_186.65,64.3_to_inf,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,-inf_to_87.0,All,-inf_to_28.5,29.5_to_inf,8303.5_to_inf,0
96.5_to_inf,mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,97.25_to_100.1,171.85_to_186.65,64.3_to_inf,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,-inf_to_87.0,All,-inf_to_28.5,29.5_to_inf,8303.5_to_inf,1
96.5_to_inf,mazda,gas,std,four,sedan,fwd,ohc,four,2bbl,front,97.25_to_100.1,171.85_to_186.65,64.3_to_inf,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,-inf_to_87.0,All,-inf_to_28.5,29.5_to_inf,8303.5_to_inf,0
96.5_to_inf,mazda,diesel,std,,sedan,fwd,ohc,four,idi,front,97.25_to_100.1,171.85_to_186.65,64.3_to_inf,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,8303.5_to_inf,0
96.5_to_inf,mazda,gas,std,four,hatchback,fwd,ohc,four,2bbl,front,97.25_to_100.1,171.85_to_186.65,64.3_to_inf,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,-inf_to_87.0,All,-inf_to_28.5,29.5_to_inf,8303.5_to_inf,0
96.5_to_inf,mazda,gas,std,four,sedan,rwd,ohc,four,mpfi,front,100.1_to_inf,171.85_to_186.65,64.3_to_inf,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,0
96.5_to_inf,mazda,diesel,std,four,sedan,rwd,ohc,four,idi,front,100.1_to_inf,171.85_to_186.65,64.3_to_inf,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,8303.5_to_inf,0
92.0_to_96.5,mercedes-benz,diesel,turbo,four,wagon,rwd,ohc,five,idi,front,100.1_to_inf,186.65_to_inf,64.3_to_inf,56.25_to_inf,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,-1
92.0_to_96.5,mercedes-benz,diesel,turbo,two,hardtop,rwd,ohc,five,idi,front,100.1_to_inf,186.65_to_inf,64.3_to_inf,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,0
92.0_to_96.5,mercedes-benz,diesel,turbo,four,sedan,rwd,ohc,five,idi,front,100.1_to_inf,186.65_to_inf,64.3_to_inf,56.25_to_inf,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,-1
96.5_to_inf,mercedes-benz,gas,std,four,sedan,rwd,ohcv,eight,mpfi,front,100.1_to_inf,186.65_to_inf,64.3_to_inf,56.25_to_inf,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,-1
96.5_to_inf,mercedes-benz,gas,std,two,convertible,rwd,ohcv,eight,mpfi,front,94.8_to_97.25,171.85_to_186.65,64.3_to_inf,50.35_to_51.8,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,3
96.5_to_inf,mercedes-benz,gas,std,four,sedan,rwd,ohcv,eight,mpfi,front,100.1_to_inf,186.65_to_inf,64.3_to_inf,56.25_to_inf,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,0
96.5_to_inf,mercedes-benz,gas,std,two,hardtop,rwd,ohcv,eight,mpfi,front,100.1_to_inf,186.65_to_inf,64.3_to_inf,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,1
96.5_to_inf,mercury,gas,turbo,two,hatchback,rwd,ohc,four,mpfi,front,100.1_to_inf,171.85_to_186.65,64.3_to_inf,51.8_to_56.15,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,1
96.5_to_inf,mitsubishi,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,64.3_to_inf,50.35_to_51.8,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,2
96.5_to_inf,mitsubishi,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,64.3_to_inf,50.35_to_51.8,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,2
96.5_to_inf,mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,50.35_to_51.8,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_28.5,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,mitsubishi,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,94.8_to_97.25,171.85_to_186.65,64.3_to_inf,-inf_to_50.35,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,29.5_to_inf,8303.5_to_inf,3
96.5_to_inf,mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,94.8_to_97.25,171.85_to_186.65,64.3_to_inf,-inf_to_50.35,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,3
96.5_to_inf,mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,94.8_to_97.25,171.85_to_186.65,64.3_to_inf,-inf_to_50.35,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,3
96.5_to_inf,mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,94.8_to_97.25,171.85_to_186.65,64.3_to_inf,-inf_to_50.35,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,-inf_to_29.5,8303.5_to_inf,3
96.5_to_inf,mitsubishi,gas,std,four,sedan,fwd,ohc,four,2bbl,front,94.8_to_97.25,171.85_to_186.65,64.3_to_inf,50.35_to_51.8,2215.0_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_28.5,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,mitsubishi,gas,turbo,four,sedan,fwd,ohc,four,spdi,front,94.8_to_97.25,171.85_to_186.65,64.3_to_inf,50.35_to_51.8,2215.0_to_inf,105.5_to_inf,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_28.5,29.5_to_inf,8303.5_to_inf,1
96.5_to_inf,mitsubishi,gas,std,four,sedan,fwd,ohc,four,spdi,front,94.8_to_97.25,171.85_to_186.65,64.3_to_inf,50.35_to_51.8,2215.0_to_inf,105.5_to_inf,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_28.5,29.5_to_inf,8303.5_to_inf,-1
96.5_to_inf,nissan,gas,std,two,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,nissan,diesel,std,two,sedan,fwd,ohc,four,idi,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,nissan,gas,std,two,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,nissan,gas,std,four,wagon,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,nissan,gas,std,two,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,nissan,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
96.5_to_inf,nissan,gas,std,four,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_171.85,63.7_to_64.3,51.8_to_56.15,-inf_to_2215.0,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,28.5_to_inf,29.5_to_inf,-inf_to_8303.5,1
