normalizedLosses,make,fuelType,aspiration,numOfDoors,bodyStyle,driveWheels,engineType,numOfCylinders,fuelSystem,engineLocation,wheelBase,length,width,height,curbWeight,engineSize,bore,stroke,compressionRatio,horsepower,peakRpm,cityMpg,highwayMpg,price,XClass
96.5_to_inf,bmw,gas,std,two,sedan,rwd,ohc,four,mpfi,front,100.1_to_inf,175.65_to_177.55,64.3_to_66.75,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,28.5_to_inf,8497.0_to_inf,2
96.5_to_inf,bmw,gas,std,four,sedan,rwd,ohc,four,mpfi,front,100.1_to_inf,175.65_to_177.55,64.3_to_66.75,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,28.5_to_inf,8497.0_to_inf,0
96.5_to_inf,bmw,gas,std,two,sedan,rwd,ohc,six,mpfi,front,100.1_to_inf,175.65_to_177.55,64.3_to_66.75,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,0
96.5_to_inf,bmw,gas,std,four,sedan,rwd,ohc,six,mpfi,front,100.1_to_inf,175.65_to_177.55,64.3_to_66.75,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,0
96.5_to_inf,bmw,gas,std,four,sedan,rwd,ohc,six,mpfi,front,100.1_to_inf,188.9_to_inf,66.75_to_inf,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,0
96.5_to_inf,bmw,gas,std,two,sedan,rwd,ohc,six,mpfi,front,100.1_to_inf,188.9_to_inf,66.75_to_inf,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,0
96.5_to_inf,chevrolet,gas,std,two,hatchback,fwd,l,three,2bbl,front,-inf_to_88.5,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,-inf_to_85.0,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,2
96.5_to_inf,chevrolet,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
75.5_to_92.0,chevrolet,gas,std,four,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,0
96.5_to_inf,dodge,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,50.35_to_51.8,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,dodge,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,50.35_to_51.8,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,dodge,gas,std,four,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,50.35_to_51.8,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,dodge,gas,std,four,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,50.35_to_51.8,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,dodge,gas,turbo,,sedan,fwd,ohc,four,mpfi,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,50.35_to_51.8,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_30.5,28.5_to_inf,8497.0_to_inf,1
96.5_to_inf,dodge,gas,std,four,wagon,fwd,ohc,four,2bbl,front,100.1_to_inf,173.3_to_175.5,64.3_to_66.75,56.25_to_inf,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,28.5_to_inf,8497.0_to_inf,-1
96.5_to_inf,dodge,gas,turbo,two,hatchback,fwd,ohc,four,mfi,front,94.8_to_97.25,168.75_to_173.3,64.3_to_66.75,-inf_to_50.35,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,3
96.5_to_inf,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,-inf_to_88.5,-inf_to_168.75,-inf_to_64.3,50.35_to_51.8,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,2
96.5_to_inf,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,-inf_to_85.0,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,-inf_to_30.5,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,-inf_to_30.5,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,honda,gas,std,four,sedan,fwd,ohc,four,1bbl,front,94.8_to_97.25,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,-inf_to_30.5,28.5_to_inf,-inf_to_8497.0,0
75.5_to_92.0,honda,gas,std,four,wagon,fwd,ohc,four,1bbl,front,94.8_to_97.25,-inf_to_168.75,-inf_to_64.3,56.25_to_inf,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,-inf_to_30.5,28.5_to_inf,-inf_to_8497.0,0
96.5_to_inf,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,94.8_to_97.25,-inf_to_168.75,64.3_to_66.75,51.8_to_56.15,-inf_to_2321.5,105.5_to_inf,-inf_to_3.255,All,All,-inf_to_87.0,All,-inf_to_30.5,28.5_to_inf,-inf_to_8497.0,0
96.5_to_inf,honda,gas,std,two,hatchback,fwd,ohc,four,1bbl,front,94.8_to_97.25,-inf_to_168.75,64.3_to_66.75,51.8_to_56.15,-inf_to_2321.5,105.5_to_inf,-inf_to_3.255,All,All,-inf_to_87.0,All,-inf_to_30.5,28.5_to_inf,8497.0_to_inf,0
75.5_to_92.0,honda,gas,std,four,sedan,fwd,ohc,four,1bbl,front,94.8_to_97.25,173.3_to_175.5,-inf_to_64.3,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,-inf_to_3.255,All,All,-inf_to_87.0,All,-inf_to_30.5,28.5_to_inf,8497.0_to_inf,0
75.5_to_92.0,honda,gas,std,four,sedan,fwd,ohc,four,mpfi,front,94.8_to_97.25,173.3_to_175.5,64.3_to_66.75,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,0
96.5_to_inf,honda,gas,std,two,sedan,fwd,ohc,four,2bbl,front,94.8_to_97.25,168.75_to_173.3,64.3_to_66.75,50.35_to_51.8,-inf_to_2321.5,105.5_to_inf,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_30.5,28.5_to_inf,8497.0_to_inf,1
96.5_to_inf,isuzu,gas,std,four,sedan,rwd,ohc,four,2bbl,front,92.15_to_94.8,168.75_to_173.3,-inf_to_64.3,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,-inf_to_87.0,All,-inf_to_30.5,28.5_to_inf,-inf_to_8497.0,0
96.5_to_inf,isuzu,gas,std,two,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,8497.0_to_inf,1
96.5_to_inf,isuzu,gas,std,four,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,8497.0_to_inf,0
96.5_to_inf,isuzu,gas,std,two,hatchback,rwd,ohc,four,spfi,front,94.8_to_97.25,168.75_to_173.3,64.3_to_66.75,50.35_to_51.8,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,28.5_to_inf,8497.0_to_inf,2
96.5_to_inf,jaguar,gas,std,four,sedan,rwd,dohc,six,mpfi,front,100.1_to_inf,188.9_to_inf,66.75_to_inf,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,0
96.5_to_inf,jaguar,gas,std,four,sedan,rwd,dohc,six,mpfi,front,100.1_to_inf,188.9_to_inf,66.75_to_inf,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,0
96.5_to_inf,jaguar,gas,std,two,sedan,rwd,ohcv,twelve,mpfi,front,100.1_to_inf,188.9_to_inf,66.75_to_inf,-inf_to_50.35,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,0
96.5_to_inf,mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,-inf_to_30.5,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,mazda,gas,std,four,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,mazda,gas,std,four,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,mazda,gas,std,two,hatchback,rwd,rotor,two,4bbl,front,94.8_to_97.25,168.75_to_173.3,64.3_to_66.75,-inf_to_50.35,2321.5_to_inf,-inf_to_85.0,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,3
96.5_to_inf,mazda,gas,std,two,hatchback,rwd,rotor,two,4bbl,front,94.8_to_97.25,168.75_to_173.3,64.3_to_66.75,-inf_to_50.35,2321.5_to_inf,-inf_to_85.0,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,3
96.5_to_inf,mazda,gas,std,two,hatchback,rwd,rotor,two,4bbl,front,94.8_to_97.25,168.75_to_173.3,64.3_to_66.75,-inf_to_50.35,2321.5_to_inf,-inf_to_85.0,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,3
96.5_to_inf,mazda,gas,std,two,hatchback,rwd,rotor,two,mpfi,front,94.8_to_97.25,168.75_to_173.3,64.3_to_66.75,-inf_to_50.35,2321.5_to_inf,-inf_to_85.0,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,3
96.5_to_inf,mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,97.25_to_100.1,177.55_to_179.35,64.3_to_66.75,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,-inf_to_87.0,All,-inf_to_30.5,28.5_to_inf,8497.0_to_inf,1
96.5_to_inf,mazda,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,97.25_to_100.1,177.55_to_179.35,64.3_to_66.75,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,-inf_to_87.0,All,-inf_to_30.5,28.5_to_inf,8497.0_to_inf,1
96.5_to_inf,mazda,gas,std,four,sedan,fwd,ohc,four,2bbl,front,97.25_to_100.1,177.55_to_179.35,64.3_to_66.75,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,-inf_to_87.0,All,-inf_to_30.5,28.5_to_inf,8497.0_to_inf,0
96.5_to_inf,mazda,diesel,std,,sedan,fwd,ohc,four,idi,front,97.25_to_100.1,177.55_to_179.35,64.3_to_66.75,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,8497.0_to_inf,0
96.5_to_inf,mazda,gas,std,four,hatchback,fwd,ohc,four,2bbl,front,97.25_to_100.1,177.55_to_179.35,64.3_to_66.75,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,-inf_to_87.0,All,-inf_to_30.5,28.5_to_inf,8497.0_to_inf,0
96.5_to_inf,mazda,gas,std,four,sedan,rwd,ohc,four,mpfi,front,100.1_to_inf,173.3_to_175.5,64.3_to_66.75,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,0
92.0_to_96.5,mercedes-benz,diesel,turbo,four,sedan,rwd,ohc,five,idi,front,100.1_to_inf,188.9_to_inf,66.75_to_inf,56.25_to_inf,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,-1
92.0_to_96.5,mercedes-benz,diesel,turbo,four,wagon,rwd,ohc,five,idi,front,100.1_to_inf,188.9_to_inf,66.75_to_inf,56.25_to_inf,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,-1
92.0_to_96.5,mercedes-benz,diesel,turbo,two,hardtop,rwd,ohc,five,idi,front,100.1_to_inf,179.35_to_187.65,66.75_to_inf,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,0
92.0_to_96.5,mercedes-benz,diesel,turbo,four,sedan,rwd,ohc,five,idi,front,100.1_to_inf,188.9_to_inf,66.75_to_inf,56.25_to_inf,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,-1
96.5_to_inf,mercedes-benz,gas,std,four,sedan,rwd,ohcv,eight,mpfi,front,100.1_to_inf,188.9_to_inf,66.75_to_inf,56.25_to_inf,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,-1
96.5_to_inf,mercedes-benz,gas,std,two,convertible,rwd,ohcv,eight,mpfi,front,94.8_to_97.25,179.35_to_187.65,66.75_to_inf,50.35_to_51.8,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,3
96.5_to_inf,mercedes-benz,gas,std,four,sedan,rwd,ohcv,eight,mpfi,front,100.1_to_inf,188.9_to_inf,66.75_to_inf,56.25_to_inf,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,0
96.5_to_inf,mercedes-benz,gas,std,two,hardtop,rwd,ohcv,eight,mpfi,front,100.1_to_inf,188.9_to_inf,66.75_to_inf,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,1
96.5_to_inf,mercury,gas,turbo,two,hatchback,rwd,ohc,four,mpfi,front,100.1_to_inf,177.55_to_179.35,66.75_to_inf,51.8_to_56.15,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,1
96.5_to_inf,mitsubishi,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,64.3_to_66.75,50.35_to_51.8,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,2
96.5_to_inf,mitsubishi,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,64.3_to_66.75,50.35_to_51.8,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,2
96.5_to_inf,mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,50.35_to_51.8,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_30.5,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,94.8_to_97.25,168.75_to_173.3,64.3_to_66.75,-inf_to_50.35,2321.5_to_inf,105.5_to_inf,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_30.5,28.5_to_inf,8497.0_to_inf,3
96.5_to_inf,mitsubishi,gas,std,two,hatchback,fwd,ohc,four,2bbl,front,94.8_to_97.25,168.75_to_173.3,64.3_to_66.75,-inf_to_50.35,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,28.5_to_inf,8497.0_to_inf,3
96.5_to_inf,mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,94.8_to_97.25,168.75_to_173.3,64.3_to_66.75,-inf_to_50.35,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,3
96.5_to_inf,mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,94.8_to_97.25,168.75_to_173.3,64.3_to_66.75,-inf_to_50.35,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,3
96.5_to_inf,mitsubishi,gas,turbo,two,hatchback,fwd,ohc,four,spdi,front,94.8_to_97.25,168.75_to_173.3,64.3_to_66.75,-inf_to_50.35,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,-inf_to_28.5,8497.0_to_inf,3
96.5_to_inf,mitsubishi,gas,std,four,sedan,fwd,ohc,four,2bbl,front,94.8_to_97.25,168.75_to_173.3,64.3_to_66.75,50.35_to_51.8,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,mitsubishi,gas,std,four,sedan,fwd,ohc,four,2bbl,front,94.8_to_97.25,168.75_to_173.3,64.3_to_66.75,50.35_to_51.8,2321.5_to_inf,105.5_to_inf,3.255_to_inf,All,All,87.0_to_inf,All,-inf_to_30.5,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,mitsubishi,gas,turbo,four,sedan,fwd,ohc,four,spdi,front,94.8_to_97.25,168.75_to_173.3,64.3_to_66.75,50.35_to_51.8,2321.5_to_inf,105.5_to_inf,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_30.5,28.5_to_inf,8497.0_to_inf,1
96.5_to_inf,mitsubishi,gas,std,four,sedan,fwd,ohc,four,spdi,front,94.8_to_97.25,168.75_to_173.3,64.3_to_66.75,50.35_to_51.8,2321.5_to_inf,105.5_to_inf,-inf_to_3.255,All,All,87.0_to_inf,All,-inf_to_30.5,28.5_to_inf,8497.0_to_inf,-1
96.5_to_inf,nissan,gas,std,two,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,nissan,diesel,std,two,sedan,fwd,ohc,four,idi,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,nissan,gas,std,two,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,nissan,gas,std,four,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,nissan,gas,std,four,wagon,fwd,ohc,four,2bbl,front,92.15_to_94.8,168.75_to_173.3,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
96.5_to_inf,nissan,gas,std,two,sedan,fwd,ohc,four,2bbl,front,92.15_to_94.8,-inf_to_168.75,-inf_to_64.3,51.8_to_56.15,-inf_to_2321.5,85.0_to_105.5,-inf_to_3.255,All,All,-inf_to_87.0,All,30.5_to_inf,28.5_to_inf,-inf_to_8497.0,1
