Speaker Number,Sex,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Class
Andrew,Male,-2.3195_to_-1.557,1.1855_to_2.1435,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,-inf_to_0.122,-0.976_to_inf,hAd
Andrew,Male,-3.0185_to_-2.3195,2.1435_to_3.0665,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,0.122_to_inf,-0.976_to_inf,hYd
Andrew,Male,-3.7375_to_-3.355,2.1435_to_3.0665,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hOd
Andrew,Male,-4.2625_to_-3.7375,2.1435_to_3.0665,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hod
Andrew,Male,-4.2625_to_-3.7375,1.1855_to_2.1435,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hUd
Andrew,Male,-3.7375_to_-3.355,1.1855_to_2.1435,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.5035,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hud
Andrew,Male,-3.0185_to_-2.3195,1.1855_to_2.1435,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,1.2425_to_1.451,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hed
Andrew,Male,-3.7375_to_-3.355,-0.1235_to_0.519,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.5035,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hid
Andrew,Male,-3.355_to_-3.0185,-0.1235_to_0.519,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.5035,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hId
Andrew,Male,-2.3195_to_-1.557,0.519_to_1.1855,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hEd
Andrew,Male,-2.3195_to_-1.557,1.1855_to_2.1435,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hAd
Andrew,Male,-3.0185_to_-2.3195,1.1855_to_2.1435,-inf_to_0.4725,0.0525_to_0.829,-inf_to_-1.104,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,0.122_to_inf,-0.976_to_inf,had
Andrew,Male,-3.7375_to_-3.355,2.1435_to_3.0665,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.2425,0.4795_to_inf,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hOd
Andrew,Male,-4.2625_to_-3.7375,2.1435_to_3.0665,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hod
Andrew,Male,-3.7375_to_-3.355,1.1855_to_2.1435,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hUd
Andrew,Male,-4.2625_to_-3.7375,1.1855_to_2.1435,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.5035,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hud
Andrew,Male,-3.0185_to_-2.3195,1.1855_to_2.1435,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,1.2425_to_1.451,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hed
Andrew,Male,-3.7375_to_-3.355,-0.1235_to_0.519,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.5035,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hid
Andrew,Male,-3.355_to_-3.0185,-0.1235_to_0.519,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.5035,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hId
Andrew,Male,-2.3195_to_-1.557,0.519_to_1.1855,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hEd
Andrew,Male,-2.3195_to_-1.557,1.1855_to_2.1435,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hAd
Andrew,Male,-3.0185_to_-2.3195,1.1855_to_2.1435,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hYd
Andrew,Male,-3.0185_to_-2.3195,2.1435_to_3.0665,-inf_to_0.4725,0.0525_to_0.829,-inf_to_-1.104,-inf_to_1.2425,0.4795_to_inf,-0.69_to_0.0765,-inf_to_0.122,-0.976_to_inf,had
Andrew,Male,-3.7375_to_-3.355,1.1855_to_2.1435,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.2425,0.4795_to_inf,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hOd
Andrew,Male,-3.7375_to_-3.355,1.1855_to_2.1435,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hUd
Andrew,Male,-3.7375_to_-3.355,1.1855_to_2.1435,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.5035,1.2425_to_1.451,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hud
Andrew,Male,-3.0185_to_-2.3195,1.1855_to_2.1435,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,1.2425_to_1.451,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hed
Andrew,Male,-3.7375_to_-3.355,-0.1235_to_0.519,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.5035,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hid
Andrew,Male,-3.355_to_-3.0185,-0.1235_to_0.519,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.5035,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hId
Andrew,Male,-2.3195_to_-1.557,0.519_to_1.1855,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hEd
Andrew,Male,-3.355_to_-3.0185,2.1435_to_3.0665,-inf_to_0.4725,0.0525_to_0.829,-inf_to_-1.104,-inf_to_1.2425,0.4795_to_inf,-0.69_to_0.0765,-inf_to_0.122,-0.976_to_inf,had
Andrew,Male,-3.7375_to_-3.355,1.1855_to_2.1435,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hOd
Andrew,Male,-4.2625_to_-3.7375,2.1435_to_3.0665,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hod
Andrew,Male,-3.7375_to_-3.355,1.1855_to_2.1435,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hUd
Andrew,Male,-3.7375_to_-3.355,1.1855_to_2.1435,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.5035,1.2425_to_1.451,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hud
Andrew,Male,-3.0185_to_-2.3195,1.1855_to_2.1435,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,1.2425_to_1.451,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hed
Andrew,Male,-3.7375_to_-3.355,-0.1235_to_0.519,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.5035,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-inf_to_-0.976,hid
Andrew,Male,-3.355_to_-3.0185,-0.1235_to_0.519,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.5035,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hId
Andrew,Male,-2.3195_to_-1.557,0.519_to_1.1855,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hEd
Andrew,Male,-3.355_to_-3.0185,1.1855_to_2.1435,-inf_to_0.4725,0.829_to_inf,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,-inf_to_0.122,-0.976_to_inf,hYd
Andrew,Male,-3.355_to_-3.0185,2.1435_to_3.0665,-inf_to_0.4725,0.0525_to_0.829,-inf_to_-1.104,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,-inf_to_0.122,-0.976_to_inf,had
Andrew,Male,-3.7375_to_-3.355,2.1435_to_3.0665,-inf_to_0.4725,0.0525_to_0.829,-inf_to_-1.104,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hOd
Andrew,Male,-4.2625_to_-3.7375,2.1435_to_3.0665,-inf_to_0.4725,0.829_to_inf,-inf_to_-1.104,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hod
Andrew,Male,-3.7375_to_-3.355,1.1855_to_2.1435,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hUd
Andrew,Male,-4.2625_to_-3.7375,1.1855_to_2.1435,-inf_to_0.4725,0.829_to_inf,-0.396_to_0.5035,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-inf_to_-0.976,hud
Andrew,Male,-3.0185_to_-2.3195,1.1855_to_2.1435,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hed
Bill,Male,-4.2625_to_-3.7375,-0.1235_to_0.519,-inf_to_0.4725,0.0525_to_0.829,0.5035_to_inf,1.2425_to_1.451,0.4795_to_inf,-0.69_to_0.0765,-inf_to_0.122,-0.976_to_inf,hid
Bill,Male,-1.557_to_inf,-0.1235_to_0.519,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,0.4795_to_inf,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hId
Bill,Male,-2.3195_to_-1.557,-0.1235_to_0.519,-inf_to_0.4725,-inf_to_0.0525,-0.396_to_0.5035,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hEd
Bill,Male,-2.3195_to_-1.557,1.1855_to_2.1435,-inf_to_0.4725,0.0525_to_0.829,-0.396_to_0.5035,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hAd
Bill,Male,-3.0185_to_-2.3195,2.1435_to_3.0665,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hYd
Bill,Male,-3.0185_to_-2.3195,1.1855_to_2.1435,-inf_to_0.4725,-inf_to_0.0525,-0.396_to_0.5035,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,0.122_to_inf,-0.976_to_inf,had
Bill,Male,-3.355_to_-3.0185,3.0665_to_3.687,-inf_to_0.4725,-inf_to_0.0525,-0.396_to_0.5035,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hOd
Bill,Male,-4.2625_to_-3.7375,3.0665_to_3.687,0.4725_to_1.086,-inf_to_0.0525,-inf_to_-1.104,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hod
Bill,Male,-4.2625_to_-3.7375,2.1435_to_3.0665,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hUd
Bill,Male,-3.355_to_-3.0185,1.1855_to_2.1435,-inf_to_0.4725,-inf_to_0.0525,-0.396_to_0.5035,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,-inf_to_0.122,-0.976_to_inf,hed
Bill,Male,-4.6685_to_-4.2625,-0.1235_to_0.519,0.4725_to_1.086,0.0525_to_0.829,0.5035_to_inf,1.2425_to_1.451,0.4795_to_inf,-0.69_to_0.0765,-inf_to_0.122,-0.976_to_inf,hid
Bill,Male,-2.3195_to_-1.557,-0.1235_to_0.519,-inf_to_0.4725,-inf_to_0.0525,-0.396_to_0.5035,1.2425_to_1.451,0.4795_to_inf,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hId
Bill,Male,-2.3195_to_-1.557,-0.1235_to_0.519,-inf_to_0.4725,-inf_to_0.0525,-0.396_to_0.5035,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hEd
Bill,Male,-2.3195_to_-1.557,1.1855_to_2.1435,-inf_to_0.4725,0.0525_to_0.829,-0.396_to_0.5035,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hAd
Bill,Male,-3.0185_to_-2.3195,2.1435_to_3.0665,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hYd
Bill,Male,-3.0185_to_-2.3195,1.1855_to_2.1435,-inf_to_0.4725,-inf_to_0.0525,-0.396_to_0.5035,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,0.122_to_inf,-0.976_to_inf,had
Bill,Male,-3.355_to_-3.0185,3.0665_to_3.687,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hOd
Bill,Male,-4.2625_to_-3.7375,3.0665_to_3.687,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hod
Bill,Male,-4.6685_to_-4.2625,2.1435_to_3.0665,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hUd
Bill,Male,-4.6685_to_-4.2625,2.1435_to_3.0665,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,1.2425_to_1.451,-0.6575_to_0.4795,-0.69_to_0.0765,0.122_to_inf,-0.976_to_inf,hud
Bill,Male,-3.355_to_-3.0185,0.519_to_1.1855,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,-inf_to_0.122,-0.976_to_inf,hed
Bill,Male,-4.6685_to_-4.2625,-0.1235_to_0.519,0.4725_to_1.086,0.829_to_inf,0.5035_to_inf,1.2425_to_1.451,0.4795_to_inf,-0.69_to_0.0765,-inf_to_0.122,-0.976_to_inf,hid
Bill,Male,-2.3195_to_-1.557,-0.1235_to_0.519,-inf_to_0.4725,-inf_to_0.0525,-0.396_to_0.5035,1.451_to_inf,0.4795_to_inf,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hId
Bill,Male,-2.3195_to_-1.557,1.1855_to_2.1435,-inf_to_0.4725,-inf_to_0.0525,-0.396_to_0.5035,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hAd
Bill,Male,-3.0185_to_-2.3195,2.1435_to_3.0665,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hYd
Bill,Male,-3.0185_to_-2.3195,0.519_to_1.1855,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,0.122_to_inf,-0.976_to_inf,had
Bill,Male,-3.355_to_-3.0185,3.0665_to_3.687,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hOd
Bill,Male,-4.2625_to_-3.7375,3.687_to_inf,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,0.4795_to_inf,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hod
Bill,Male,-4.6685_to_-4.2625,2.1435_to_3.0665,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hUd
Bill,Male,-inf_to_-4.6685,2.1435_to_3.0665,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,1.451_to_inf,-0.6575_to_0.4795,-0.69_to_0.0765,0.122_to_inf,-0.976_to_inf,hud
Bill,Male,-3.0185_to_-2.3195,1.1855_to_2.1435,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,-inf_to_0.122,-0.976_to_inf,hed
Bill,Male,-4.6685_to_-4.2625,-0.1235_to_0.519,1.086_to_inf,0.829_to_inf,0.5035_to_inf,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,-inf_to_0.122,-0.976_to_inf,hid
Bill,Male,-2.3195_to_-1.557,-0.1235_to_0.519,-inf_to_0.4725,-inf_to_0.0525,-0.396_to_0.5035,1.451_to_inf,0.4795_to_inf,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hId
Bill,Male,-2.3195_to_-1.557,-0.1235_to_0.519,-inf_to_0.4725,-inf_to_0.0525,-0.396_to_0.5035,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hEd
Bill,Male,-2.3195_to_-1.557,1.1855_to_2.1435,-inf_to_0.4725,-inf_to_0.0525,-0.396_to_0.5035,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hAd
Bill,Male,-3.0185_to_-2.3195,2.1435_to_3.0665,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hYd
Bill,Male,-3.0185_to_-2.3195,1.1855_to_2.1435,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,0.122_to_inf,-0.976_to_inf,had
Bill,Male,-3.355_to_-3.0185,2.1435_to_3.0665,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hOd
Bill,Male,-4.2625_to_-3.7375,3.0665_to_3.687,-inf_to_0.4725,-inf_to_0.0525,-inf_to_-1.104,-inf_to_1.2425,0.4795_to_inf,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hod
Bill,Male,-inf_to_-4.6685,2.1435_to_3.0665,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,0.122_to_inf,-0.976_to_inf,hud
Bill,Male,-3.0185_to_-2.3195,1.1855_to_2.1435,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,1.2425_to_1.451,-0.6575_to_0.4795,-0.69_to_0.0765,-inf_to_0.122,-0.976_to_inf,hed
Bill,Male,-4.6685_to_-4.2625,-0.1235_to_0.519,0.4725_to_1.086,0.829_to_inf,0.5035_to_inf,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,-inf_to_0.122,-0.976_to_inf,hid
Bill,Male,-2.3195_to_-1.557,-0.1235_to_0.519,-inf_to_0.4725,-inf_to_0.0525,-0.396_to_0.5035,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hId
Bill,Male,-2.3195_to_-1.557,-0.1235_to_0.519,-inf_to_0.4725,-inf_to_0.0525,-0.396_to_0.5035,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hEd
Bill,Male,-2.3195_to_-1.557,1.1855_to_2.1435,-inf_to_0.4725,-inf_to_0.0525,-0.396_to_0.5035,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hAd
Bill,Male,-3.0185_to_-2.3195,3.0665_to_3.687,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hYd
Bill,Male,-3.0185_to_-2.3195,1.1855_to_2.1435,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,0.122_to_inf,-0.976_to_inf,had
Bill,Male,-3.355_to_-3.0185,2.1435_to_3.0665,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hOd
Bill,Male,-4.2625_to_-3.7375,3.0665_to_3.687,0.4725_to_1.086,-inf_to_0.0525,-inf_to_-1.104,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hod
Bill,Male,-4.2625_to_-3.7375,3.0665_to_3.687,-inf_to_0.4725,0.0525_to_0.829,-inf_to_-1.104,-inf_to_1.2425,0.4795_to_inf,0.0765_to_inf,0.122_to_inf,-0.976_to_inf,hUd
Bill,Male,-inf_to_-4.6685,2.1435_to_3.0665,-inf_to_0.4725,0.0525_to_0.829,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hud
Bill,Male,-3.355_to_-3.0185,1.1855_to_2.1435,-inf_to_0.4725,-inf_to_0.0525,-1.104_to_-0.396,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,-inf_to_0.122,-0.976_to_inf,hed
Bill,Male,-4.2625_to_-3.7375,-inf_to_-0.1235,0.4725_to_1.086,0.829_to_inf,0.5035_to_inf,-inf_to_1.2425,-0.6575_to_0.4795,-0.69_to_0.0765,-inf_to_0.122,-0.976_to_inf,hid
Bill,Male,-3.0185_to_-2.3195,-0.1235_to_0.519,-inf_to_0.4725,0.0525_to_0.829,-0.396_to_0.5035,1.451_to_inf,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hId
Bill,Male,-2.3195_to_-1.557,-0.1235_to_0.519,-inf_to_0.4725,-inf_to_0.0525,-0.396_to_0.5035,-inf_to_1.2425,-0.6575_to_0.4795,0.0765_to_inf,-inf_to_0.122,-0.976_to_inf,hEd
