Speaker Number,Sex,Feature 0,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Class
Andrew,Male,-3.7685_to_-3.321,1.387_to_2.1395,-inf_to_0.4735,0.829_to_inf,-0.7345_to_0.169,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hud
Andrew,Male,-3.321_to_-2.9435,1.387_to_2.1395,-inf_to_0.4735,0.149_to_0.829,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hed
Andrew,Male,-3.7685_to_-3.321,-0.1345_to_0.4245,-inf_to_0.4735,0.829_to_inf,-0.7345_to_0.169,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-inf_to_-0.4105,All,hid
Andrew,Male,-3.321_to_-2.9435,-0.1345_to_0.4245,-inf_to_0.4735,0.829_to_inf,-0.7345_to_0.169,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-inf_to_-0.4105,All,hId
Andrew,Male,-2.3195_to_-1.557,0.711_to_1.387,-inf_to_0.4735,0.149_to_0.829,-0.7345_to_0.169,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-inf_to_-0.4105,All,hEd
Andrew,Male,-2.3195_to_-1.557,1.387_to_2.1395,-inf_to_0.4735,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hAd
Andrew,Male,-2.9435_to_-2.3195,2.1395_to_3.1765,-inf_to_0.4735,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,0.122_to_inf,All,hYd
Andrew,Male,-2.9435_to_-2.3195,1.387_to_2.1395,-inf_to_0.4735,0.149_to_0.829,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,0.122_to_inf,All,had
Andrew,Male,-4.2625_to_-3.7685,2.1395_to_3.1765,-inf_to_0.4735,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hod
Andrew,Male,-3.7685_to_-3.321,1.387_to_2.1395,-inf_to_0.4735,0.149_to_0.829,-1.104_to_-0.7345,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hUd
Andrew,Male,-2.9435_to_-2.3195,1.387_to_2.1395,-inf_to_0.4735,0.149_to_0.829,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hed
Andrew,Male,-3.7685_to_-3.321,-0.1345_to_0.4245,-inf_to_0.4735,0.829_to_inf,-0.7345_to_0.169,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-inf_to_-0.4105,All,hid
Andrew,Male,-3.321_to_-2.9435,-0.1345_to_0.4245,-inf_to_0.4735,0.829_to_inf,-0.7345_to_0.169,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hId
Andrew,Male,-2.3195_to_-1.557,1.387_to_2.1395,-inf_to_0.4735,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hAd
Andrew,Male,-3.321_to_-2.9435,2.1395_to_3.1765,-inf_to_0.4735,0.149_to_0.829,-inf_to_-1.104,-inf_to_1.451,0.4795_to_inf,-0.597_to_0.1185,-0.4105_to_0.122,All,had
Andrew,Male,-3.7685_to_-3.321,1.387_to_2.1395,-inf_to_0.4735,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,0.4795_to_inf,0.1185_to_inf,0.122_to_inf,All,hOd
Andrew,Male,-4.2625_to_-3.7685,2.1395_to_3.1765,-inf_to_0.4735,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hod
Andrew,Male,-3.7685_to_-3.321,1.387_to_2.1395,-inf_to_0.4735,0.149_to_0.829,-1.104_to_-0.7345,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hUd
Andrew,Male,-3.7685_to_-3.321,1.387_to_2.1395,-inf_to_0.4735,0.829_to_inf,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hud
Andrew,Male,-2.9435_to_-2.3195,1.387_to_2.1395,-inf_to_0.4735,0.149_to_0.829,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hed
Andrew,Male,-3.7685_to_-3.321,-0.1345_to_0.4245,-inf_to_0.4735,0.829_to_inf,-0.7345_to_0.169,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-inf_to_-0.4105,All,hid
Andrew,Male,-3.321_to_-2.9435,-0.1345_to_0.4245,-inf_to_0.4735,0.829_to_inf,-0.7345_to_0.169,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hId
Andrew,Male,-2.3195_to_-1.557,0.711_to_1.387,-inf_to_0.4735,0.149_to_0.829,-0.7345_to_0.169,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-inf_to_-0.4105,All,hEd
Andrew,Male,-2.3195_to_-1.557,1.387_to_2.1395,-inf_to_0.4735,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hAd
Andrew,Male,-2.9435_to_-2.3195,1.387_to_2.1395,-inf_to_0.4735,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,-0.4105_to_0.122,All,hYd
Andrew,Male,-3.321_to_-2.9435,2.1395_to_3.1765,-inf_to_0.4735,0.149_to_0.829,-inf_to_-1.104,-inf_to_1.451,0.4795_to_inf,-0.597_to_0.1185,-0.4105_to_0.122,All,had
Andrew,Male,-3.7685_to_-3.321,1.387_to_2.1395,-inf_to_0.4735,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hOd
Andrew,Male,-3.7685_to_-3.321,1.387_to_2.1395,-inf_to_0.4735,0.149_to_0.829,-1.104_to_-0.7345,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hUd
Andrew,Male,-3.7685_to_-3.321,1.387_to_2.1395,-inf_to_0.4735,0.829_to_inf,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hud
Andrew,Male,-2.9435_to_-2.3195,1.387_to_2.1395,-inf_to_0.4735,0.149_to_0.829,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hed
Andrew,Male,-3.321_to_-2.9435,0.4245_to_0.711,-inf_to_0.4735,0.829_to_inf,-0.7345_to_0.169,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-inf_to_-0.4105,All,hId
Andrew,Male,-2.3195_to_-1.557,0.711_to_1.387,-inf_to_0.4735,0.149_to_0.829,-0.7345_to_0.169,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-inf_to_-0.4105,All,hEd
Andrew,Male,-2.9435_to_-2.3195,1.387_to_2.1395,-inf_to_0.4735,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hAd
Andrew,Male,-3.321_to_-2.9435,1.387_to_2.1395,-inf_to_0.4735,0.829_to_inf,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,-0.4105_to_0.122,All,hYd
Andrew,Male,-3.321_to_-2.9435,2.1395_to_3.1765,-inf_to_0.4735,0.149_to_0.829,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,-0.4105_to_0.122,All,had
Andrew,Male,-3.7685_to_-3.321,2.1395_to_3.1765,-inf_to_0.4735,0.149_to_0.829,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hOd
Andrew,Male,-4.2625_to_-3.7685,2.1395_to_3.1765,-inf_to_0.4735,0.829_to_inf,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hod
Andrew,Male,-3.7685_to_-3.321,0.711_to_1.387,-inf_to_0.4735,0.149_to_0.829,-0.7345_to_0.169,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hUd
Andrew,Male,-2.9435_to_-2.3195,1.387_to_2.1395,-inf_to_0.4735,0.149_to_0.829,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hed
Bill,Male,-4.2625_to_-3.7685,-0.1345_to_0.4245,-inf_to_0.4735,0.149_to_0.829,0.169_to_inf,-inf_to_1.451,0.4795_to_inf,-0.597_to_0.1185,-inf_to_-0.4105,All,hid
Bill,Male,-1.557_to_inf,-0.1345_to_0.4245,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,0.4795_to_inf,0.1185_to_inf,0.122_to_inf,All,hId
Bill,Male,-2.3195_to_-1.557,0.4245_to_0.711,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hEd
Bill,Male,-2.3195_to_-1.557,1.387_to_2.1395,-inf_to_0.4735,0.149_to_0.829,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hAd
Bill,Male,-2.9435_to_-2.3195,2.1395_to_3.1765,-inf_to_0.4735,-0.6535_to_0.149,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hYd
Bill,Male,-2.9435_to_-2.3195,0.711_to_1.387,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,0.122_to_inf,All,had
Bill,Male,-3.321_to_-2.9435,3.1765_to_inf,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hOd
Bill,Male,-4.2625_to_-3.7685,3.1765_to_inf,0.4735_to_1.086,-0.6535_to_0.149,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hod
Bill,Male,-4.2625_to_-3.7685,2.1395_to_3.1765,-inf_to_0.4735,0.149_to_0.829,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hUd
Bill,Male,-4.672_to_-4.2625,2.1395_to_3.1765,-inf_to_0.4735,0.149_to_0.829,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hud
Bill,Male,-3.321_to_-2.9435,1.387_to_2.1395,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,-0.4105_to_0.122,All,hed
Bill,Male,-4.672_to_-4.2625,-0.1345_to_0.4245,0.4735_to_1.086,0.149_to_0.829,0.169_to_inf,-inf_to_1.451,0.4795_to_inf,-0.597_to_0.1185,-inf_to_-0.4105,All,hid
Bill,Male,-2.3195_to_-1.557,-0.1345_to_0.4245,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,0.4795_to_inf,0.1185_to_inf,0.122_to_inf,All,hId
Bill,Male,-2.3195_to_-1.557,0.4245_to_0.711,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hEd
Bill,Male,-2.3195_to_-1.557,1.387_to_2.1395,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hAd
Bill,Male,-2.9435_to_-2.3195,2.1395_to_3.1765,-inf_to_0.4735,-0.6535_to_0.149,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hYd
Bill,Male,-2.9435_to_-2.3195,1.387_to_2.1395,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,0.122_to_inf,All,had
Bill,Male,-3.321_to_-2.9435,2.1395_to_3.1765,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hOd
Bill,Male,-4.2625_to_-3.7685,3.1765_to_inf,-inf_to_0.4735,-inf_to_-0.6535,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hod
Bill,Male,-4.672_to_-4.2625,2.1395_to_3.1765,-inf_to_0.4735,-0.6535_to_0.149,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hUd
Bill,Male,-4.672_to_-4.2625,2.1395_to_3.1765,-inf_to_0.4735,0.149_to_0.829,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,0.122_to_inf,All,hud
Bill,Male,-4.672_to_-4.2625,-0.1345_to_0.4245,0.4735_to_1.086,0.829_to_inf,0.169_to_inf,-inf_to_1.451,0.4795_to_inf,-0.597_to_0.1185,-inf_to_-0.4105,All,hid
Bill,Male,-2.3195_to_-1.557,-0.1345_to_0.4245,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,1.451_to_inf,0.4795_to_inf,0.1185_to_inf,0.122_to_inf,All,hId
Bill,Male,-2.3195_to_-1.557,-0.1345_to_0.4245,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hEd
Bill,Male,-2.3195_to_-1.557,1.387_to_2.1395,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hAd
Bill,Male,-2.9435_to_-2.3195,2.1395_to_3.1765,-inf_to_0.4735,-0.6535_to_0.149,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hYd
Bill,Male,-2.9435_to_-2.3195,0.711_to_1.387,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,0.122_to_inf,All,had
Bill,Male,-3.321_to_-2.9435,2.1395_to_3.1765,-inf_to_0.4735,-0.6535_to_0.149,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hOd
Bill,Male,-4.2625_to_-3.7685,3.1765_to_inf,-inf_to_0.4735,-inf_to_-0.6535,-1.104_to_-0.7345,-inf_to_1.451,0.4795_to_inf,0.1185_to_inf,-0.4105_to_0.122,All,hod
Bill,Male,-4.672_to_-4.2625,2.1395_to_3.1765,-inf_to_0.4735,0.149_to_0.829,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hUd
Bill,Male,-2.9435_to_-2.3195,1.387_to_2.1395,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,-0.4105_to_0.122,All,hed
Bill,Male,-4.672_to_-4.2625,-0.1345_to_0.4245,1.086_to_inf,0.829_to_inf,0.169_to_inf,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,-inf_to_-0.4105,All,hid
Bill,Male,-2.3195_to_-1.557,-0.1345_to_0.4245,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,1.451_to_inf,0.4795_to_inf,0.1185_to_inf,-0.4105_to_0.122,All,hId
Bill,Male,-2.3195_to_-1.557,-0.1345_to_0.4245,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hEd
Bill,Male,-2.9435_to_-2.3195,2.1395_to_3.1765,-inf_to_0.4735,-0.6535_to_0.149,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hYd
Bill,Male,-2.9435_to_-2.3195,0.711_to_1.387,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,0.122_to_inf,All,had
Bill,Male,-3.321_to_-2.9435,2.1395_to_3.1765,-inf_to_0.4735,-0.6535_to_0.149,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hOd
Bill,Male,-4.2625_to_-3.7685,2.1395_to_3.1765,-inf_to_0.4735,0.149_to_0.829,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hUd
Bill,Male,-inf_to_-4.672,2.1395_to_3.1765,-inf_to_0.4735,0.149_to_0.829,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,0.122_to_inf,All,hud
Bill,Male,-3.321_to_-2.9435,1.387_to_2.1395,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,-0.4105_to_0.122,All,hed
Bill,Male,-4.672_to_-4.2625,-0.1345_to_0.4245,0.4735_to_1.086,0.829_to_inf,0.169_to_inf,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,-inf_to_-0.4105,All,hid
Bill,Male,-2.3195_to_-1.557,-0.1345_to_0.4245,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hId
Bill,Male,-2.3195_to_-1.557,0.4245_to_0.711,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hEd
Bill,Male,-2.3195_to_-1.557,1.387_to_2.1395,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,-0.4105_to_0.122,All,hAd
Bill,Male,-2.9435_to_-2.3195,3.1765_to_inf,-inf_to_0.4735,-0.6535_to_0.149,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hYd
Bill,Male,-2.9435_to_-2.3195,1.387_to_2.1395,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,0.122_to_inf,All,had
Bill,Male,-3.321_to_-2.9435,2.1395_to_3.1765,-inf_to_0.4735,-0.6535_to_0.149,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hOd
Bill,Male,-4.2625_to_-3.7685,3.1765_to_inf,0.4735_to_1.086,-0.6535_to_0.149,-inf_to_-1.104,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hod
Bill,Male,-4.2625_to_-3.7685,3.1765_to_inf,-inf_to_0.4735,0.149_to_0.829,-inf_to_-1.104,-inf_to_1.451,0.4795_to_inf,0.1185_to_inf,0.122_to_inf,All,hUd
Bill,Male,-3.321_to_-2.9435,1.387_to_2.1395,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,-0.4105_to_0.122,All,hed
Bill,Male,-4.2625_to_-3.7685,-inf_to_-0.1345,0.4735_to_1.086,0.829_to_inf,0.169_to_inf,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,-inf_to_-0.4105,All,hid
Bill,Male,-2.9435_to_-2.3195,-0.1345_to_0.4245,-inf_to_0.4735,0.149_to_0.829,0.169_to_inf,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hId
Bill,Male,-2.3195_to_-1.557,-0.1345_to_0.4245,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hEd
Bill,Male,-2.3195_to_-1.557,1.387_to_2.1395,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,-0.4105_to_0.122,All,hAd
Bill,Male,-2.9435_to_-2.3195,3.1765_to_inf,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,-0.597_to_0.1185,-0.4105_to_0.122,All,hYd
Bill,Male,-2.9435_to_-2.3195,1.387_to_2.1395,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,had
Bill,Male,-3.321_to_-2.9435,2.1395_to_3.1765,-inf_to_0.4735,-0.6535_to_0.149,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hOd
Bill,Male,-4.2625_to_-3.7685,3.1765_to_inf,-inf_to_0.4735,-0.6535_to_0.149,-1.104_to_-0.7345,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-0.4105_to_0.122,All,hod
Bill,Male,-4.2625_to_-3.7685,3.1765_to_inf,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,0.4795_to_inf,0.1185_to_inf,0.122_to_inf,All,hUd
Bill,Male,-inf_to_-4.672,3.1765_to_inf,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,-inf_to_-0.4105,All,hud
Bill,Male,-3.321_to_-2.9435,1.387_to_2.1395,-inf_to_0.4735,-0.6535_to_0.149,-0.7345_to_0.169,-inf_to_1.451,-0.6605_to_0.4795,0.1185_to_inf,0.122_to_inf,All,hed
David,Male,-1.557_to_inf,0.4245_to_0.711,-inf_to_0.4735,0.149_to_0.829,-0.7345_to_0.169,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-inf_to_-0.4105,All,hId
David,Male,-2.3195_to_-1.557,0.711_to_1.387,-inf_to_0.4735,0.829_to_inf,-0.7345_to_0.169,1.451_to_inf,-0.6605_to_0.4795,0.1185_to_inf,-inf_to_-0.4105,All,hEd
